 Z= 109 A= 249  Mt beta2= 0.40 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   4.300   8.801896E-02  -2.603116E-05  -3.534601E-04  -8.809988E-04  -4.509131E-04   6.230463E-02   1.785700E-03   1.457220E-04  -5.941762E-04  -4.421120E-04
   4.400   8.782275E-02   3.923996E-04  -2.902678E-04  -9.120923E-04  -5.159271E-04   6.234986E-02   1.742717E-03   2.684248E-04  -5.284254E-04  -4.363310E-04
   4.500   8.758653E-02   8.209913E-04  -2.054980E-04  -9.225169E-04  -5.766566E-04   6.240952E-02   1.641209E-03   3.781198E-04  -4.567696E-04  -4.231133E-04
   4.600   8.731397E-02   1.240523E-03  -1.035777E-04  -9.115346E-04  -6.304491E-04   6.248076E-02   1.493653E-03   4.686832E-04  -3.809071E-04  -4.020343E-04
   4.700   8.700819E-02   1.634800E-03   9.262165E-06  -8.793166E-04  -6.746503E-04   6.255817E-02   1.315882E-03   5.341842E-04  -3.027575E-04  -3.727780E-04
   4.800   8.667091E-02   1.992157E-03   1.251996E-04  -8.270208E-04  -7.067146E-04   6.263371E-02   1.126505E-03   5.691499E-04  -2.244709E-04  -3.351520E-04
   4.900   8.630171E-02   2.306614E-03   2.351929E-04  -7.568419E-04  -7.243206E-04   6.269675E-02   9.461942E-04   5.688508E-04  -1.484356E-04  -2.891065E-04
   5.000   8.589748E-02   2.578584E-03   3.294999E-04  -6.720278E-04  -7.254872E-04   6.273427E-02   7.968487E-04   5.295932E-04  -7.727644E-05  -2.347571E-04
   5.100   8.545204E-02   2.815069E-03   3.983176E-04  -5.768487E-04  -7.086861E-04   6.273120E-02   7.006666E-04   4.490023E-04  -1.383454E-05  -1.724126E-04
   5.200   8.495604E-02   3.029302E-03   4.325020E-04  -4.765133E-04  -6.729483E-04   6.267084E-02   6.791483E-04   3.262763E-04   3.887643E-05  -1.026036E-04
   5.300   8.439713E-02   3.239857E-03   4.243113E-04  -3.770208E-04  -6.179556E-04   6.253540E-02   7.520755E-04   1.623889E-04   7.774463E-05  -2.611167E-05
   5.400   8.376034E-02   3.469290E-03   3.681110E-04  -2.849463E-04  -5.441154E-04   6.230667E-02   9.365057E-04  -3.978038E-05   9.966687E-05   5.600679E-05
   5.500   8.302882E-02   3.742392E-03   2.609746E-04  -2.071615E-04  -4.526077E-04   6.196667E-02   1.245833E-03  -2.754109E-04   1.016868E-04   1.424041E-04
   5.600   8.218453E-02   4.084207E-03   1.031197E-04  -1.504984E-04  -3.454014E-04   6.149839E-02   1.688959E-03  -5.378121E-04   8.115932E-05   2.314392E-04
   5.700   8.120930E-02   4.517954E-03  -1.018698E-04  -1.213715E-04  -2.252317E-04   6.088647E-02   2.269635E-03  -8.186124E-04   3.593165E-05   3.211919E-04
   5.800   8.008572E-02   5.063012E-03  -3.470685E-04  -1.253830E-04  -9.553543E-05   6.011781E-02   2.986004E-03  -1.108065E-03  -3.547186E-05   4.094992E-04
   5.900   7.879818E-02   5.733137E-03  -6.224910E-04  -1.669354E-04   3.965764E-05   5.918217E-02   3.830390E-03  -1.395457E-03  -1.336767E-04   4.940132E-04
   6.000   7.733367E-02   6.535032E-03  -9.156204E-04  -2.488852E-04   1.758763E-04   5.807257E-02   4.789359E-03  -1.669613E-03  -2.583139E-04   5.722815E-04
   6.100   7.568258E-02   7.467395E-03  -1.212146E-03  -3.722658E-04   3.083973E-04   5.678565E-02   5.844051E-03  -1.919447E-03  -4.079195E-04   6.418475E-04
   6.200   7.383923E-02   8.520508E-03  -1.496859E-03  -5.361087E-04   4.324628E-04   5.532181E-02   6.970801E-03  -2.134550E-03  -5.798934E-04   7.003650E-04
   6.300   7.180225E-02   9.676401E-03  -1.754632E-03  -7.373812E-04   5.435158E-04   5.368524E-02   8.141995E-03  -2.305751E-03  -7.705245E-04   7.457207E-04
   6.400   6.957473E-02   1.090957E-02  -1.971407E-03  -9.710548E-04   6.374356E-04   5.188385E-02   9.327152E-03  -2.425630E-03  -9.750886E-04   7.761561E-04
   6.500   6.716422E-02   1.218820E-02  -2.135116E-03  -1.230304E-03   7.107603E-04   4.992899E-02   1.049416E-02  -2.488936E-03  -1.188017E-03   7.903787E-04
   6.600   6.458247E-02   1.347578E-02  -2.236453E-03  -1.506827E-03   7.608780E-04   4.783515E-02   1.161062E-02  -2.492883E-03  -1.403126E-03   7.876536E-04
   6.700   6.184510E-02   1.473308E-02  -2.269452E-03  -1.791264E-03   7.861722E-04   4.561951E-02   1.264519E-02  -2.437295E-03  -1.613896E-03   7.678676E-04
   6.800   5.897113E-02   1.592014E-02  -2.231810E-03  -2.073689E-03   7.861107E-04   4.330148E-02   1.356890E-02  -2.324603E-03  -1.813783E-03   7.315591E-04
   6.900   5.598239E-02   1.699845E-02  -2.124962E-03  -2.344137E-03   7.612702E-04   4.090214E-02   1.435636E-02  -2.159679E-03  -1.996532E-03   6.799097E-04
   7.000   5.290292E-02   1.793282E-02  -1.953891E-03  -2.593132E-03   7.132937E-04   3.844370E-02   1.498674E-02  -1.949528E-03  -2.156488E-03   6.146971E-04
   7.100   4.975834E-02   1.869320E-02  -1.726707E-03  -2.812169E-03   6.447845E-04   3.594899E-02   1.544459E-02  -1.702866E-03  -2.288865E-03   5.382125E-04
   7.200   4.657515E-02   1.925596E-02  -1.454035E-03  -2.994129E-03   5.591446E-04   3.344088E-02   1.572027E-02  -1.429606E-03  -2.389964E-03   4.531464E-04
   7.300   4.338018E-02   1.960489E-02  -1.148272E-03  -3.133596E-03   4.603695E-04   3.094181E-02   1.581022E-02  -1.140300E-03  -2.457329E-03   3.624520E-04
   7.400   4.019993E-02   1.973172E-02  -8.227671E-04  -3.227058E-03   3.528160E-04   2.847334E-02   1.571685E-02  -8.455638E-04  -2.489818E-03   2.691958E-04
   7.500   3.706004E-02   1.963615E-02  -4.910059E-04  -3.272982E-03   2.409578E-04   2.605574E-02   1.544819E-02  -5.555398E-04  -2.487611E-03   1.764049E-04
   7.600   3.398481E-02   1.932552E-02  -1.658373E-04  -3.271768E-03   1.291497E-04   2.370762E-02   1.501730E-02  -2.794183E-04  -2.452134E-03   8.692284E-05
   7.700   3.099671E-02   1.881403E-02   1.411888E-04  -3.225605E-03   2.141226E-05   2.144565E-02   1.444144E-02  -2.505092E-05  -2.385918E-03   3.282580E-06
   7.800   2.811602E-02   1.812172E-02   4.203440E-04  -3.138222E-03  -7.874678E-05   1.928434E-02   1.374116E-02   2.013270E-04  -2.292416E-03  -7.239574E-05
   7.900   2.536054E-02   1.727320E-02   6.640780E-04  -3.014583E-03  -1.684671E-04   1.723584E-02   1.293928E-02   3.952554E-04  -2.175774E-03  -1.384767E-04
   8.000   2.274529E-02   1.629633E-02   8.672028E-04  -2.860541E-03  -2.456198E-04   1.530986E-02   1.205982E-02   5.540910E-04  -2.040590E-03  -1.938486E-04
   8.100   2.028242E-02   1.522072E-02   1.026910E-03  -2.682475E-03  -3.088404E-04   1.351363E-02   1.112703E-02   6.769397E-04  -1.891668E-03  -2.379298E-04
   8.200   1.798104E-02   1.407643E-02   1.142641E-03  -2.486945E-03  -3.575139E-04   1.185189E-02   1.016441E-02   7.644965E-04  -1.733789E-03  -2.706442E-04
   8.300   1.584730E-02   1.289275E-02   1.215832E-03  -2.280376E-03  -3.917173E-04   1.032701E-02   9.193955E-03   8.188136E-04  -1.571509E-03  -2.923711E-04
   8.400   1.388437E-02   1.169708E-02   1.249582E-03  -2.068789E-03  -4.121293E-04   8.939086E-03   8.235494E-03   8.430198E-04  -1.408988E-03  -3.038753E-04
   8.500   1.209267E-02   1.051412E-02   1.248251E-03  -1.857594E-03  -4.199168E-04   7.686156E-03   7.306201E-03   8.410178E-04  -1.249866E-03  -3.062229E-04
   8.600   1.047000E-02   9.365261E-03   1.217060E-03  -1.651442E-03  -4.166086E-04   6.564398E-03   6.420302E-03   8.171785E-04  -1.097182E-03  -3.006922E-04
   8.700   9.011885E-03   8.268182E-03   1.161682E-03  -1.454140E-03  -4.039661E-04   5.568400E-03   5.588938E-03   7.760559E-04  -9.533347E-04  -2.886836E-04
   8.800   7.711814E-03   7.236709E-03   1.087891E-03  -1.268627E-03  -3.838608E-04   4.691430E-03   4.820185E-03   7.221347E-04  -8.200788E-04  -2.716357E-04
   8.900   6.561627E-03   6.280849E-03   1.001244E-03  -1.096994E-03  -3.581641E-04   3.925726E-03   4.119208E-03   6.596248E-04  -6.985591E-04  -2.509519E-04
   9.000   5.551859E-03   5.407003E-03   9.068467E-04  -9.405443E-04  -3.286563E-04   3.262786E-03   3.488511E-03   5.923042E-04  -5.893657E-04  -2.279402E-04
   9.100   4.672100E-03   4.618305E-03   8.091804E-04  -7.998863E-04  -2.969552E-04   2.693646E-03   2.928278E-03   5.234166E-04  -4.926084E-04  -2.037679E-04
   9.200   3.911348E-03   3.915048E-03   7.119972E-04  -6.750377E-04  -2.644679E-04   2.209139E-03   2.436747E-03   4.556160E-04  -4.080009E-04  -1.794318E-04
   9.300   3.258330E-03   3.295164E-03   6.182803E-04  -5.655418E-04  -2.323624E-04   1.800135E-03   2.010609E-03   3.909566E-04  -3.349478E-04  -1.557432E-04
   9.400   2.701800E-03   2.754728E-03   5.302546E-04  -4.705819E-04  -2.015588E-04   1.457737E-03   1.645410E-03   3.309174E-04  -2.726298E-04  -1.333254E-04
   9.500   2.230787E-03   2.288439E-03   4.494394E-04  -3.890886E-04  -1.727357E-04   1.173454E-03   1.335919E-03   2.764550E-04  -2.200815E-04  -1.126221E-04
   9.600   1.834803E-03   1.890078E-03   3.767296E-04  -3.198360E-04  -1.463489E-04   9.393298E-04   1.076464E-03   2.280737E-04  -1.762603E-04  -9.391362E-05
   9.700   1.504004E-03   1.552911E-03   3.124939E-04  -2.615225E-04  -1.226582E-04   7.480354E-04   8.612193E-04   1.859058E-04  -1.401029E-04  -7.733928E-05
   9.800   1.229305E-03   1.270027E-03   2.566803E-04  -2.128373E-04  -1.017596E-04   5.929317E-04   6.844433E-04   1.497940E-04  -1.105705E-04  -6.292179E-05
   9.900   1.002451E-03   1.034618E-03   2.089206E-04  -1.725104E-04  -8.361889E-05   4.680947E-04   5.406568E-04   1.193709E-04  -8.668177E-05  -5.059313E-05
  10.000   8.160490E-04   8.401858E-04   1.686262E-04  -1.393488E-04  -6.810415E-05   3.683166E-04   4.247747E-04   9.413063E-05  -6.753560E-05  -4.021927E-05
  10.100   6.635700E-04   6.806926E-04   1.350729E-04  -1.122597E-04  -5.501642E-05   2.890837E-04   3.321895E-04   7.348992E-05  -5.232392E-05  -3.162262E-05
  10.200   5.393209E-04   5.506558E-04   1.074702E-04  -9.026348E-05  -4.411587E-05   2.265371E-04   2.588147E-04   5.683790E-05  -4.033741E-05  -2.460147E-05
  10.300   4.383975E-04   4.451953E-04   8.501671E-05  -7.249795E-05  -3.514368E-05   1.774207E-04   2.010959E-04   4.357372E-05  -3.096507E-05  -1.894580E-05
  10.400   3.566231E-04   3.600443E-04   6.694011E-05  -5.821649E-05  -2.783909E-05   1.390219E-04   1.559955E-04   3.313327E-05  -2.368950E-05  -1.444950E-05
  10.500   2.904782E-04   2.915317E-04   5.252449E-05  -4.678172E-05  -2.195193E-05   1.091077E-04   1.209607E-04   2.500606E-05  -1.807935E-05  -1.091911E-05
  10.600   2.370258E-04   2.365442E-04   4.112661E-05  -3.765644E-05  -1.725108E-05   8.586178E-05   9.387819E-05   1.874407E-05  -1.378011E-05  -8.179484E-06
  10.700   1.938374E-04   1.924761E-04   3.218330E-05  -3.039293E-05  -1.352939E-05   6.782239E-05   7.302334E-05   1.396433E-05  -1.050417E-05  -6.076802E-06
  10.800   1.589210E-04   1.571720E-04   2.521223E-05  -2.462182E-05  -1.060588E-05   5.382544E-05   5.700707E-05   1.034690E-05  -8.021020E-06  -4.479556E-06
  10.900   1.306545E-04   1.288680E-04   1.980821E-05  -2.004111E-05  -8.325830E-06   4.295266E-05   4.472403E-05   7.629911E-06  -6.147851E-06  -3.277961E-06
  11.000   1.077251E-04   1.061336E-04   1.563643E-05  -1.640582E-05  -6.559393E-06   3.448591E-05   3.530421E-05   5.602892E-06  -4.741113E-06  -2.382320E-06
  11.100   8.907644E-05   8.781886E-05   1.242436E-05  -1.351865E-05  -5.199310E-06   2.786792E-05   2.806964E-05   4.099372E-06  -3.689030E-06  -1.720758E-06
  11.200   7.386169E-05   7.300547E-05   9.953059E-06  -1.122165E-05  -4.158152E-06   2.266909E-05   2.249655E-05   2.989555E-06  -2.905202E-06  -1.236665E-06
  11.300   6.140450E-05   6.096486E-05   8.048769E-06  -9.389038E-06  -3.365428E-06   1.856006E-05   1.818340E-05   2.173491E-06  -2.323247E-06  -8.861157E-07
  11.400   5.116594E-05   5.112188E-05   6.575134E-06  -7.921115E-06  -2.764787E-06   1.528937E-05   1.482432E-05   1.575055E-06  -1.892403E-06  -6.354347E-07
  11.500   4.271717E-05   4.302439E-05   5.426320E-06  -6.739134E-06  -2.311481E-06   1.266565E-05   1.218760E-05   1.136813E-06  -1.573993E-06  -4.590345E-07
  11.600   3.571717E-05   3.631820E-05   4.521093E-06  -5.781100E-06  -1.970149E-06   1.054348E-05   1.009848E-05   8.158086E-07  -1.338615E-06  -3.375736E-07
  11.700   2.989469E-05   3.072646E-05   3.797834E-06  -4.998333E-06  -1.712956E-06   8.812461E-06   8.425666E-06   5.801699E-07  -1.163968E-06  -2.564499E-07
  11.800   2.503373E-05   2.603318E-05   3.210406E-06  -4.352695E-06  -1.518075E-06   7.388718E-06   7.070850E-06   4.064429E-07  -1.033161E-06  -2.046135E-07
  11.900   2.096197E-05   2.206989E-05   2.724763E-06  -3.814383E-06  -1.368470E-06   6.208432E-06   5.960613E-06   2.775221E-07  -9.334418E-07  -1.736611E-07
  12.000   1.754156E-05   1.870508E-05   2.316191E-06  -3.360168E-06  -1.250937E-06   5.222912E-06   5.040265E-06   1.810581E-07  -8.552285E-07  -1.571668E-07
  12.100   1.466180E-05   1.583586E-05   1.967070E-06  -2.972008E-06  -1.155361E-06   4.394866E-06   4.269139E-06   1.082402E-07  -7.913851E-07  -1.502003E-07
  12.200   1.223339E-05   1.338129E-05   1.665076E-06  -2.635961E-06  -1.074124E-06   3.695573E-06   3.617020E-06   5.286433E-08  -7.366761E-07  -1.489862E-07
  12.300   1.018388E-05   1.127729E-05   1.401732E-06  -2.341324E-06  -1.001636E-06   3.102754E-06   3.061427E-06   1.061923E-08  -6.873530E-07  -1.506648E-07
  12.400   8.454030E-06   9.472531E-06   1.171272E-06  -2.079950E-06  -9.339599E-07   2.598964E-06   2.585549E-06  -2.145938E-08  -6.408352E-07  -1.531213E-07
  12.500   6.995079E-06   7.925347E-06   9.697535E-07  -1.845709E-06  -8.684868E-07   2.170375E-06   2.176698E-06  -4.540511E-08  -5.954587E-07  -1.548584E-07
  12.600   5.766498E-06   6.601362E-06   7.943795E-07  -1.634055E-06  -8.036701E-07   1.805866E-06   1.825131E-06  -6.263426E-08  -5.502732E-07  -1.548940E-07
  12.700   4.734304E-06   5.471687E-06   6.430085E-07  -1.441667E-06  -7.387863E-07   1.496341E-06   1.523183E-06  -7.417644E-08  -5.048737E-07  -1.526738E-07
  12.800   3.869741E-06   4.511591E-06   5.138110E-07  -1.266162E-06  -6.737283E-07   1.234224E-06   1.264639E-06  -8.083810E-08  -4.592582E-07  -1.479906E-07
  12.900   3.148275E-06   3.699541E-06   4.050489E-07  -1.105856E-06  -6.088238E-07   1.013093E-06   1.044276E-06  -8.331176E-08  -4.137070E-07  -1.409095E-07
  13.000   2.548822E-06   3.016528E-06   3.149536E-07  -9.595671E-07  -5.446796E-07   8.274083E-07   8.575626E-07  -8.224214E-08  -3.686792E-07  -1.316963E-07
  13.100   2.053164E-06   2.445594E-06   2.416760E-07  -8.264550E-07  -4.820500E-07   6.723321E-07   7.004501E-07  -7.825946E-08  -3.247272E-07  -1.207525E-07
  13.200   1.645501E-06   1.971530E-06   1.832891E-07  -7.058923E-07  -4.217306E-07   5.435959E-07   5.692550E-07  -7.198881E-08  -2.824261E-07  -1.085561E-07
  13.300   1.312112E-06   1.580663E-06   1.378233E-07  -5.973646E-07  -3.644760E-07   4.374132E-07   4.605904E-07  -6.404394E-08  -2.423192E-07  -9.561198E-08
  13.400   1.041087E-06   1.260732E-06   1.033189E-07  -5.003954E-07  -3.109410E-07   3.504205E-07   3.713365E-07  -5.501222E-08  -2.048774E-07  -8.241083E-08
  13.500   8.221135E-07   1.000791E-06   7.788347E-08  -4.144941E-07  -2.616418E-07   2.796359E-07   2.986327E-07  -4.543642E-08  -1.704734E-07  -6.939826E-08
  13.600   6.462979E-07   7.911388E-07   5.974566E-08  -3.391234E-07  -2.169371E-07   2.224293E-07   2.398805E-07  -3.579733E-08  -1.393668E-07  -5.695377E-08
  13.700   5.060139E-07   6.232569E-07   4.729837E-08  -2.736831E-07  -1.770228E-07   1.764983E-07   1.927486E-07  -2.650023E-08  -1.117010E-07  -4.537866E-08
  13.800   3.947659E-07   4.897408E-07   3.912928E-08  -2.175070E-07  -1.419406E-07   1.398459E-07   1.551761E-07  -1.786642E-08  -8.750731E-08  -3.489166E-08
  13.900   3.070643E-07   3.842273E-07   3.403731E-08  -1.698702E-07  -1.115937E-07   1.107578E-07   1.253705E-07  -1.013059E-08  -6.671647E-08  -2.563107E-08
  14.000   2.383086E-07   3.013126E-07   3.103576E-08  -1.300029E-07  -8.576969E-08   8.777974E-08   1.017987E-07  -3.443457E-09  -4.917400E-08  -1.766165E-08
  14.100   1.846790E-07   2.364642E-07   2.934427E-08  -9.710871E-08  -6.416519E-08   6.969262E-08   8.317217E-08   2.121072E-09  -3.465818E-08  -1.098472E-08
  14.200   1.430331E-07   1.859279E-07   2.837200E-08  -7.038399E-08  -4.641214E-08   5.548730E-08   6.842720E-08   6.555441E-09  -2.289875E-08  -5.550134E-09
  14.300   1.108113E-07   1.466336E-07   2.769486E-08  -4.903770E-08  -3.210221E-08   4.433887E-08   5.670117E-08   9.905984E-09  -1.359505E-08  -1.268841E-09
  14.400   8.594910E-08   1.161015E-07   2.702941E-08  -3.230884E-08  -2.080914E-08   3.558152E-08   4.730696E-08   1.225968E-08  -6.432565E-09   1.974950E-09
  14.500   6.679763E-08   9.235386E-08   2.620585E-08  -1.948130E-08  -1.210763E-08   2.868442E-08   3.970679E-08   1.373116E-08  -1.097160E-09   4.312682E-09
  14.600   5.205252E-08   7.383187E-08   2.514185E-08  -9.895301E-09  -5.588520E-09   2.322934E-08   3.348688E-08   1.445086E-08   2.713378E-09   5.881924E-09
  14.700   4.069167E-08   5.932102E-08   2.381877E-08  -2.955184E-09  -8.701755E-10   1.889039E-08   2.833392E-08   1.455475E-08   5.280604E-09   6.818651E-09
  14.800   3.192113E-08   4.788501E-08   2.226092E-08   1.866232E-09   2.393725E-09   1.541613E-08   2.401401E-08   1.417605E-08   6.859402E-09   7.251373E-09
  14.900   2.512924E-08   3.880876E-08   2.051853E-08   5.026485E-09   4.509676E-09   1.261415E-08   2.035445E-08   1.343906E-08   7.674446E-09   7.297041E-09
  15.000   1.984814E-08   3.155036E-08   1.865428E-08   6.914976E-09   5.742560E-09   1.033814E-08   1.722856E-08   1.245490E-08   7.918790E-09   7.058543E-09
  15.100   1.572212E-08   2.570142E-08   1.673342E-08   7.856594E-09   6.316082E-09   8.477177E-09   1.454332E-08   1.131904E-08   7.754177E-09   6.623539E-09
  15.200   1.248190E-08   2.095501E-08   1.481688E-08   8.116897E-09   6.414864E-09   6.947147E-09   1.222973E-08   1.011031E-08   7.312662E-09   6.064383E-09
  15.300   9.924206E-09   1.708030E-08   1.295706E-08   7.908282E-09   6.187704E-09   5.683995E-09   1.023547E-08   8.891175E-09   6.699145E-09   5.438837E-09
  15.400   7.895603E-09   1.390280E-08   1.119561E-08   7.396683E-09   5.751539E-09   4.638500E-09   8.519496E-09   7.708765E-09   5.994476E-09   4.791350E-09
  15.500   6.280067E-09   1.128946E-08   9.562911E-09   6.708370E-09   5.195743E-09   3.772345E-09   7.048296E-09   6.596529E-09   5.258818E-09   4.154668E-09
  15.600   4.989451E-09   9.137415E-09   8.078522E-09   5.936523E-09   4.586464E-09   3.055204E-09   5.793325E-09   5.576213E-09   4.535035E-09   3.551592E-09
  15.700   3.956317E-09   7.365869E-09   6.752415E-09   5.147371E-09   3.970771E-09   2.462635E-09   4.729393E-09   4.659930E-09   3.851939E-09   2.996763E-09
  15.800   3.128597E-09   5.910168E-09   5.586560E-09   4.385709E-09   3.380465E-09   1.974581E-09   3.833698E-09   3.852194E-09   3.227252E-09   2.498341E-09
  15.900   2.465671E-09   4.717654E-09   4.576648E-09   3.679733E-09   2.835461E-09   1.574316E-09   3.085318E-09   3.151802E-09   2.670228E-09   2.059538E-09
  16.000   1.935497E-09   3.744753E-09   3.713772E-09   3.045156E-09   2.346696E-09   1.247715E-09   2.464973E-09   2.553485E-09   2.183893E-09   1.679949E-09
  16.100   1.512535E-09   2.954954E-09   2.985955E-09   2.488610E-09   1.918563E-09   9.827473E-10   1.954949E-09   2.049309E-09   1.766902E-09   1.356667E-09
  16.200   1.176230E-09   2.317404E-09   2.379447E-09   2.010411E-09   1.550891E-09   7.691216E-10   1.539100E-09   1.629807E-09   1.415029E-09   1.085198E-09
  16.300   9.099245E-10   1.805915E-09   1.879785E-09   1.606711E-09   1.240501E-09   5.980265E-10   1.202860E-09   1.284864E-09   1.122328E-09   8.601644E-10
  16.400   7.000443E-10   1.398238E-09   1.472604E-09   1.271155E-09   9.824075E-10   4.619361E-10   9.332495E-10   1.004370E-09   8.820052E-10   6.758426E-10
  16.500   5.354993E-10   1.075514E-09   1.144213E-09   9.961002E-10   7.707087E-10   3.544526E-10   7.188519E-10   7.786755E-10   6.870493E-10   5.265473E-10
  16.600   4.072240E-10   8.218266E-10   8.819854E-10   7.734840E-10   5.992164E-10   2.701714E-10   5.497552E-10   5.988876E-10   5.306596E-10   4.068902E-10
  16.700   3.078188E-10   6.238250E-10   6.745793E-10   5.954070E-10   4.618869E-10   2.045621E-10   4.174648E-10   4.570370E-10   4.065216E-10   3.119408E-10
  16.800   2.312626E-10   4.703957E-10   5.120350E-10   4.545047E-10   3.530923E-10   1.538590E-10   3.147936E-10   3.461446E-10   3.089611E-10   2.373112E-10
  16.900   1.726784E-10   3.523616E-10   3.857744E-10   3.441544E-10   2.677721E-10   1.149594E-10   2.357347E-10   2.602198E-10   2.330115E-10   1.791851E-10
  17.000   1.281378E-10   2.622110E-10   2.885370E-10   2.585663E-10   2.015007E-10   8.533116E-11   1.753272E-10   1.942092E-10   1.744193E-10   1.343079E-10
  17.100   9.449657E-11   1.938506E-10   2.142727E-10   1.927945E-10   1.504938E-10   6.292630E-11   1.295211E-10   1.439165E-10   1.296095E-10   9.995140E-11
  17.200   6.925537E-11   1.423828E-10   1.580113E-10   1.426957E-10   1.115781E-10   4.610425E-11   9.504606E-11   1.059066E-10   9.562644E-11   7.386336E-11
  17.300   5.044224E-11   1.039069E-10   1.157232E-10   1.048579E-10   8.213628E-11   3.356280E-11   6.928928E-11   7.740396E-11   7.006244E-11   5.421035E-11
  17.400   3.651303E-11   7.534454E-11   8.418112E-11   7.651353E-11   6.004236E-11   2.427782E-11   5.018480E-11   5.619306E-11   5.098239E-11   3.951881E-11
  17.500   2.626796E-11   5.428820E-11   6.083030E-11   5.544830E-11   4.359245E-11   1.745104E-11   3.611497E-11   4.052569E-11   3.685016E-11   2.861839E-11
  17.600   1.878213E-11   3.887149E-11   4.366983E-11   3.991273E-11   3.143795E-11   1.246579E-11   2.582530E-11   2.903702E-11   2.646031E-11   2.058988E-11
  17.700   1.334812E-11   2.766021E-11   3.114887E-11   2.854060E-11   2.252373E-11   8.849774E-12   1.835183E-11   2.067237E-11   1.887710E-11   1.471886E-11
  17.800   9.429115E-12   1.956162E-11   2.207714E-11   2.027656E-11   1.603316E-11   6.244315E-12   1.296048E-11   1.462464E-11   1.338152E-11   1.045557E-11
  17.900   6.620894E-12   1.375010E-11   1.554968E-11   1.431369E-11   1.134060E-11   4.379293E-12   9.097068E-12   1.028195E-11   9.426425E-12   7.380965E-12
  18.000   4.621440E-12   9.606917E-12   1.088465E-11   1.004105E-11   7.971394E-12   3.052924E-12   6.346734E-12   7.184492E-12   6.599323E-12   5.178536E-12
  18.100   3.206813E-12   6.672146E-12   7.572795E-12   7.000316E-12   5.568688E-12   2.115661E-12   4.401456E-12   4.989780E-12   4.591972E-12   3.611300E-12
  18.200   2.212211E-12   4.606546E-12   5.236958E-12   4.850701E-12   3.866596E-12   1.457535E-12   3.034362E-12   3.444797E-12   3.176002E-12   2.503313E-12
  18.300   1.517249E-12   3.161829E-12   3.600098E-12   3.340992E-12   2.668680E-12   9.982965E-13   2.079649E-12   2.364139E-12   2.183618E-12   1.725013E-12
  18.400   1.034631E-12   2.157637E-12   2.460317E-12   2.287513E-12   1.831001E-12   6.798155E-13   1.417067E-12   1.613016E-12   1.492511E-12   1.181745E-12
  18.500   7.015083E-13   1.463925E-12   1.671621E-12   1.557043E-12   1.248922E-12   4.602955E-13   9.600477E-13   1.094178E-12   1.014220E-12   8.048916E-13
  18.600   4.729546E-13   9.876035E-13   1.129226E-12   1.053696E-12   8.469650E-13   3.098981E-13   6.467277E-13   7.379849E-13   6.852487E-13   5.450783E-13
  18.700   3.170775E-13   6.625087E-13   7.584829E-13   7.089840E-13   5.710922E-13   2.074719E-13   4.332109E-13   4.949280E-13   4.603535E-13   3.670397E-13
  18.800   2.113928E-13   4.419441E-13   5.065906E-13   4.743400E-13   3.828982E-13   1.381272E-13   2.885683E-13   3.300620E-13   3.075294E-13   2.457669E-13
  18.900   1.401565E-13   2.931774E-13   3.364637E-13   3.155735E-13   2.552826E-13   9.145311E-14   1.911572E-13   2.188924E-13   2.042948E-13   1.636488E-13
  19.000   9.241728E-14   1.934199E-13   2.222343E-13   2.087816E-13   1.692555E-13   6.021952E-14   1.259348E-13   1.443676E-13   1.349665E-13   1.083683E-13
  19.100   6.060777E-14   1.269109E-13   1.459813E-13   1.373687E-13   1.116015E-13   3.943799E-14   8.251530E-14   9.469637E-14   8.867764E-14   7.136955E-14
  19.200   3.953271E-14   8.282140E-14   9.537122E-14   8.988941E-14   7.318540E-14   2.568912E-14   5.377437E-14   6.177911E-14   5.794847E-14   4.674812E-14
  19.300   2.564811E-14   5.375889E-14   6.197132E-14   5.850259E-14   4.773375E-14   1.664404E-14   3.485676E-14   4.008795E-14   3.766424E-14   3.045613E-14
  19.400   1.655166E-14   3.470881E-14   4.005313E-14   3.787102E-14   3.096654E-14   1.072656E-14   2.247435E-14   2.587430E-14   2.434976E-14   1.973617E-14
  19.500   1.062506E-14   2.229092E-14   2.574972E-14   2.438502E-14   1.998224E-14   6.876566E-15   1.441429E-14   1.661206E-14   1.565872E-14   1.272173E-14
  19.600   6.784863E-15   1.424071E-14   1.646707E-14   1.561857E-14   1.282619E-14   4.385388E-15   9.196480E-15   1.060952E-14   1.001685E-14   8.157197E-15
  19.700   4.310087E-15   9.050379E-15   1.047575E-14   9.951280E-15   8.189733E-15   2.782182E-15   5.836983E-15   6.740647E-15   6.374348E-15   5.203118E-15
  19.800   2.723839E-15   5.722010E-15   6.629704E-15   6.307430E-15   5.202076E-15   1.755979E-15   3.685608E-15   4.260466E-15   4.035399E-15   3.301640E-15
  19.900   1.712544E-15   3.599086E-15   4.174070E-15   3.977203E-15   3.287261E-15   1.102616E-15   2.315254E-15   2.679030E-15   2.541549E-15   2.084270E-15
 Z= 109 A= 263  Mt beta2= 0.27 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
