 Z= 100 A= 230  Fm beta2= 0.11 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
  14.500   9.602688E-08   1.565815E-07   9.261356E-08   1.179369E-08  -2.813482E-08   2.483372E-08   3.898020E-08   2.123492E-08   3.372061E-09  -1.452160E-09
  14.600   7.427222E-08   1.222512E-07   7.444791E-08   1.198828E-08  -2.024422E-08   1.960654E-08   3.136231E-08   1.832883E-08   4.581807E-09   4.904741E-10
  14.700   5.730942E-08   9.524553E-08   5.978163E-08   1.178638E-08  -1.406890E-08   1.550026E-08   2.528589E-08   1.583681E-08   5.330360E-09   1.884340E-09
  14.800   4.412731E-08   7.406875E-08   4.796054E-08   1.128859E-08  -9.324380E-09   1.227374E-08   2.042905E-08   1.367897E-08   5.704082E-09   2.820075E-09
  14.900   3.391404E-08   5.750833E-08   3.844381E-08   1.058101E-08  -5.755260E-09   9.735606E-09   1.653568E-08   1.179558E-08   5.783269E-09   3.384108E-09
  15.000   2.602196E-08   4.458815E-08   3.078791E-08   9.736238E-09  -3.136309E-09   7.735160E-09   1.340365E-08   1.014243E-08   5.640215E-09   3.655849E-09
  15.100   1.993754E-08   3.452762E-08   2.463167E-08   8.814284E-09  -1.272342E-09   6.154524E-09   1.087449E-08   8.686887E-09   5.338051E-09   3.705898E-09
  15.200   1.525592E-08   2.670626E-08   1.968256E-08   7.863554E-09   2.850405E-12   4.901985E-09   8.824483E-09   7.404527E-09   4.930254E-09   3.595128E-09
  15.300   1.165961E-08   2.063351E-08   1.570470E-08   6.921854E-09   8.283379E-10   3.906448E-09   7.157255E-09   6.276586E-09   4.460725E-09   3.374483E-09
  15.400   8.900797E-09   1.592335E-08   1.250842E-08   6.017519E-09   1.318406E-09   3.112914E-09   5.797659E-09   5.287967E-09   3.964291E-09   3.085319E-09
  15.500   6.786881E-09   1.227323E-08   9.941431E-09   5.170605E-09   1.565239E-09   2.478831E-09   4.686894E-09   4.425845E-09   3.467516E-09   2.760136E-09
  15.600   5.168704E-09   9.446803E-09   7.881510E-09   4.394108E-09   1.641747E-09   1.971209E-09   3.778669E-09   3.678729E-09   2.989702E-09   2.423548E-09
  15.700   3.931109E-09   7.259892E-09   6.230484E-09   3.695197E-09   1.604380E-09   1.564371E-09   3.036223E-09   3.035891E-09   2.543986E-09   2.093389E-09
  15.800   2.985399E-09   5.569238E-09   4.909375E-09   3.076376E-09   1.495830E-09   1.238220E-09   2.430076E-09   2.487067E-09   2.138437E-09   1.781839E-09
  15.900   2.263388E-09   4.263536E-09   3.854513E-09   2.536570E-09   1.347523E-09   9.769132E-10   1.936330E-09   2.022344E-09   1.777112E-09   1.496525E-09
  16.000   1.712723E-09   3.256361E-09   3.014451E-09   2.072094E-09   1.181853E-09   7.678723E-10   1.535418E-09   1.632162E-09   1.461012E-09   1.241520E-09
  16.100   1.293238E-09   2.480611E-09   2.347525E-09   1.677489E-09   1.014137E-09   6.010323E-10   1.211170E-09   1.307386E-09   1.188923E-09   1.018236E-09
  16.200   9.741349E-10   1.884182E-09   1.819939E-09   1.346220E-09   8.542756E-10   4.682851E-10   9.501401E-10   1.039397E-09   9.581181E-10   8.261784E-10
  16.300   7.317998E-10   1.426598E-09   1.404243E-09   1.071236E-09   7.081355E-10   3.630616E-10   7.410899E-10   8.201824E-10   7.649400E-10   6.635675E-10
  16.400   5.481270E-10   1.076406E-09   1.078138E-09   8.454042E-10   5.786705E-10   2.800179E-10   5.746109E-10   6.424110E-10   6.052481E-10   5.278358E-10
  16.500   4.092341E-10   8.091593E-10   8.235186E-10   6.618236E-10   4.668092E-10   2.147962E-10   4.428270E-10   4.994785E-10   4.747596E-10   4.160073E-10
  16.600   3.044773E-10   6.058590E-10   6.257089E-10   5.140441E-10   3.721417E-10   1.638408E-10   3.391608E-10   3.855259E-10   3.692917E-10   3.249768E-10
  16.700   2.256979E-10   4.517449E-10   4.728407E-10   3.961996E-10   2.934357E-10   1.242534E-10   2.581402E-10   2.954321E-10   2.849242E-10   2.517062E-10
  16.800   1.666457E-10   3.353614E-10   3.553488E-10   3.030771E-10   2.290123E-10   9.367789E-11   1.952373E-10   2.247841E-10   2.180975E-10   1.933525E-10
  16.900   1.225369E-10   2.478303E-10   2.655554E-10   2.301350E-10   1.770103E-10   7.020557E-11   1.467287E-10   1.698300E-10   1.656618E-10   1.473433E-10
  17.000   8.971540E-11   1.822844E-10   1.973271E-10   1.734856E-10   1.355642E-10   5.229814E-11   1.095740E-10   1.274214E-10   1.248893E-10   1.114127E-10
  17.100   6.539183E-11   1.334257E-10   1.457901E-10   1.298531E-10   1.029150E-10   3.872258E-11   8.130972E-11   9.494829E-11   9.346144E-11   8.360869E-11
  17.200   4.744319E-11   9.717936E-11   1.070934E-10   9.651668E-11   7.747374E-11   2.849681E-11   5.995511E-11   7.027268E-11   6.944042E-11   6.228183E-11
  17.300   3.425811E-11   7.042226E-11   7.821325E-11   7.124658E-11   5.785056E-11   2.084390E-11   4.393084E-11   5.166277E-11   5.123035E-11   4.606146E-11
  17.400   2.461754E-11   5.077048E-11   5.679043E-11   5.223776E-11   4.286035E-11   1.515354E-11   3.198792E-11   3.773089E-11   3.753492E-11   3.382575E-11
  17.500   1.760262E-11   3.641231E-11   4.099633E-11   3.804597E-11   3.151396E-11   1.094983E-11   2.314685E-11   2.737664E-11   2.731433E-11   2.466904E-11
  17.600   1.252355E-11   2.597748E-11   2.942328E-11   2.752826E-11   2.300076E-11   7.864439E-12   1.664583E-11   1.973612E-11   1.974435E-11   1.786936E-11
  17.700   8.864739E-12   1.843480E-11   2.099506E-11   1.978949E-11   1.666694E-11   5.614448E-12   1.189723E-11   1.413759E-11   1.417879E-11   1.285790E-11
  17.800   6.242667E-12   1.301241E-11   1.489463E-11   1.413561E-11   1.199275E-11   3.984180E-12   8.451490E-12   1.006361E-11   1.011634E-11   9.191449E-12
  17.900   4.373420E-12   9.135763E-12   1.050599E-11   1.003355E-11   8.570357E-12   2.810468E-12   5.967454E-12   7.119161E-12   7.171951E-12   6.528247E-12
  18.000   3.047927E-12   6.379580E-12   7.367976E-12   7.077652E-12   6.083552E-12   1.970801E-12   4.188271E-12   5.005306E-12   5.052651E-12   4.607338E-12
  18.100   2.113047E-12   4.430935E-12   5.137772E-12   4.961934E-12   4.289930E-12   1.373879E-12   2.922078E-12   3.497751E-12   3.537579E-12   3.231351E-12
  18.200   1.457228E-12   3.060928E-12   3.562284E-12   3.457572E-12   3.005588E-12   9.521684E-13   2.026666E-12   2.429584E-12   2.461685E-12   2.252352E-12
  18.300   9.996640E-13   2.103128E-12   2.455967E-12   2.394858E-12   2.092391E-12   6.560806E-13   1.397421E-12   1.677596E-12   1.702673E-12   1.560419E-12
  18.400   6.821607E-13   1.437260E-12   1.683719E-12   1.648941E-12   1.447552E-12   4.494666E-13   9.579624E-13   1.151547E-12   1.170667E-12   1.074564E-12
  18.500   4.630466E-13   9.769370E-13   1.147848E-12   1.128689E-12   9.952777E-13   3.061632E-13   6.529309E-13   7.858515E-13   8.001442E-13   7.355987E-13
  18.600   3.126579E-13   6.604871E-13   7.781808E-13   7.680927E-13   6.801609E-13   2.073685E-13   4.424907E-13   5.331976E-13   5.437062E-13   5.006064E-13
  18.700   2.100021E-13   4.441557E-13   5.246536E-13   5.196944E-13   4.620317E-13   1.396643E-13   2.981808E-13   3.597067E-13   3.673229E-13   3.387090E-13
  18.800   1.403109E-13   2.970891E-13   3.517834E-13   3.496241E-13   3.120025E-13   9.354036E-14   1.998085E-13   2.412929E-13   2.467431E-13   2.278551E-13
  18.900   9.325626E-14   1.976637E-13   2.345866E-13   2.338819E-13   2.094603E-13   6.230201E-14   1.331454E-13   1.609527E-13   1.648085E-13   1.524115E-13
  19.000   6.165804E-14   1.308172E-13   1.555861E-13   1.555808E-13   1.398082E-13   4.126789E-14   8.823401E-14   1.067655E-13   1.094650E-13   1.013742E-13
  19.100   4.055397E-14   8.612117E-14   1.026343E-13   1.029202E-13   9.278507E-14   2.718612E-14   5.815159E-14   7.043082E-14   7.230257E-14   6.705198E-14
  19.200   2.653485E-14   5.639904E-14   6.734151E-14   6.770969E-14   6.123008E-14   1.781247E-14   3.811722E-14   4.620765E-14   4.749379E-14   4.410539E-14
  19.300   1.727219E-14   3.674180E-14   4.394973E-14   4.430230E-14   4.018071E-14   1.160806E-14   2.485034E-14   3.015111E-14   3.102735E-14   2.885286E-14
  19.400   1.118497E-14   2.381148E-14   2.853162E-14   2.883008E-14   2.622166E-14   7.524376E-15   1.611433E-14   1.956814E-14   2.016030E-14   1.877255E-14
  19.500   7.205881E-15   1.535183E-14   1.842500E-14   1.866069E-14   1.701825E-14   4.851461E-15   1.039388E-14   1.263194E-14   1.302905E-14   1.214826E-14
  19.600   4.618636E-15   9.846736E-15   1.183622E-14   1.201405E-14   1.098508E-14   3.111583E-15   6.668754E-15   8.111153E-15   8.375484E-15   7.819514E-15
  19.700   2.945263E-15   6.283381E-15   7.564087E-15   7.693926E-15   7.052544E-15   1.985237E-15   4.256269E-15   5.180877E-15   5.355572E-15   5.006546E-15
  19.800   1.868649E-15   3.989093E-15   4.808957E-15   4.901394E-15   4.503620E-15   1.260028E-15   2.702378E-15   3.291913E-15   3.406570E-15   3.188647E-15
  19.900   1.179598E-15   2.519680E-15   3.041650E-15   3.106134E-15   2.860683E-15   7.956091E-16   1.706910E-15   2.080814E-15   2.155562E-15   2.020230E-15
 Z= 100 A= 248  Fm beta2= 0.30 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.478748E-02  -4.344435E-16  -7.077672E-16  -4.753522E-16  -2.446137E-15   6.660523E-02  -3.258326E-16  -5.516421E-16  -3.502595E-16  -1.502014E-15
   0.100   8.488358E-02  -6.737317E-05  -3.615421E-09   9.016068E-12   1.616453E-15   6.654174E-02   3.737314E-05   2.655888E-09  -6.466629E-12  -4.033981E-15
   0.200   8.516717E-02  -2.650231E-04  -5.515886E-08   5.754179E-10  -3.003456E-13   6.635373E-02   1.473659E-04   4.169289E-08  -4.118943E-10  -4.421643E-13
   0.300   8.562430E-02  -5.798479E-04  -2.571922E-07   6.529375E-09  -7.414614E-12   6.604841E-02   3.237065E-04   2.044108E-07  -4.654747E-09  -1.124594E-11
   0.400   8.623274E-02  -9.910103E-04  -7.193546E-07   3.647765E-08  -7.028150E-11   6.563748E-02   5.562981E-04   6.172419E-07  -2.586368E-08  -1.108205E-10
   0.500   8.696330E-02  -1.471357E-03  -1.479091E-06   1.380533E-07  -3.915628E-10   6.513654E-02   8.317360E-04   1.419303E-06  -9.725019E-08  -6.491759E-10
   0.600   8.778161E-02  -1.989249E-03  -2.413867E-06   4.079015E-07  -1.547223E-09   6.456445E-02   1.133998E-03   2.729525E-06  -2.852773E-07  -2.732613E-09
   0.700   8.865019E-02  -2.510677E-03  -3.163379E-06   1.014663E-06  -4.792064E-09   6.394246E-02   1.445277E-03   4.611157E-06  -7.042877E-07  -9.145530E-09
   0.800   8.953056E-02  -3.001490E-03  -3.079746E-06   2.222350E-06  -1.233415E-08   6.329328E-02   1.746912E-03   7.038051E-06  -1.530996E-06  -2.585063E-08
   0.900   9.038542E-02  -3.429597E-03  -1.220111E-06   4.410621E-06  -2.735692E-08   6.264006E-02   2.020379E-03   9.867329E-06  -3.017047E-06  -6.416071E-08
   1.000   9.118063E-02  -3.766980E-03   3.609965E-06   8.087737E-06  -5.348661E-08   6.200540E-02   2.248283E-03   1.282286E-05  -5.497736E-06  -1.435939E-07
   1.100   9.188686E-02  -3.991391E-03   1.276151E-05   1.389166E-05  -9.338816E-08   6.141040E-02   2.415309E-03   1.549332E-05  -9.395023E-06  -2.953176E-07
   1.200   9.248090E-02  -4.087630E-03   2.760278E-05   2.257499E-05  -1.462526E-07   6.087373E-02   2.509068E-03   1.734742E-05  -1.521313E-05  -5.659630E-07
   1.300   9.294659E-02  -4.048342E-03   4.934986E-05   3.497043E-05  -2.041282E-07   6.041094E-02   2.520802E-03   1.776753E-05  -2.352537E-05  -1.021469E-06
   1.400   9.327516E-02  -3.874282E-03   7.888708E-05   5.193514E-05  -2.473339E-07   6.003382E-02   2.445902E-03   1.610086E-05  -3.495128E-05  -1.750505E-06
   1.500   9.346528E-02  -3.574087E-03   1.165995E-04   7.427478E-05  -2.395361E-07   5.975009E-02   2.284208E-03   1.172550E-05  -5.012411E-05  -2.866942E-06
   1.600   9.352253E-02  -3.163553E-03   1.622395E-04   1.026508E-04  -1.234159E-07   5.956315E-02   2.040063E-03   4.126696E-06  -6.964898E-05  -4.510815E-06
   1.700   9.345868E-02  -2.664519E-03   2.148465E-04   1.374769E-04   1.818756E-07   5.947222E-02   1.722123E-03  -7.023259E-06  -9.405372E-05  -6.847254E-06
   1.800   9.329059E-02  -2.103416E-03   2.727328E-04   1.788147E-04   7.801461E-07   5.947249E-02   1.342935E-03  -2.178900E-05  -1.237346E-04  -1.006294E-05
   1.900   9.303893E-02  -1.509600E-03   3.335403E-04   2.262774E-04   1.793219E-06   5.955562E-02   9.182867E-04  -3.990826E-05  -1.589006E-04  -1.435982E-05
   2.000   9.272683E-02  -9.135673E-04   3.943670E-04   2.789554E-04   3.350661E-06   5.971033E-02   4.663781E-04  -6.074817E-05  -1.995204E-04  -1.994605E-05
   2.100   9.237847E-02  -3.451618E-04   4.519522E-04   3.353732E-04   5.573768E-06   5.992308E-02   6.864514E-06  -8.328842E-05  -2.452763E-04  -2.702430E-05
   2.200   9.201772E-02   1.681313E-04   5.029036E-04   3.934876E-04   8.554103E-06   6.017885E-02  -4.401848E-04  -1.061360E-04  -2.955305E-04  -3.577800E-05
   2.300   9.166686E-02   6.027056E-04   5.439472E-04   4.507342E-04   1.232776E-05   6.046196E-02  -8.553424E-04  -1.275736E-04  -3.493074E-04  -4.635607E-05
   2.400   9.134551E-02   9.400969E-04   5.721745E-04   5.041246E-04   1.684735E-05   6.075683E-02  -1.220834E-03  -1.456405E-04  -4.052952E-04  -5.885725E-05
   2.500   9.106972E-02   1.167928E-03   5.852694E-04   5.503909E-04   2.195463E-05   6.104873E-02  -1.521445E-03  -1.582417E-04  -4.618704E-04  -7.331490E-05
   2.600   9.085127E-02   1.280490E-03   5.816926E-04   5.861732E-04   2.735698E-05   6.132438E-02  -1.745279E-03  -1.632779E-04  -5.171448E-04  -8.968348E-05
   2.700   9.069730E-02   1.278938E-03   5.608127E-04   6.082362E-04   3.261162E-05   6.157249E-02  -1.884311E-03  -1.587863E-04  -5.690335E-04  -1.078276E-04
   2.800   9.061006E-02   1.171090E-03   5.229743E-04   6.137020E-04   3.712094E-05   6.178413E-02  -1.934731E-03  -1.430825E-04  -6.153433E-04  -1.275146E-04
   2.900   9.058708E-02   9.708547E-04   4.695040E-04   6.002795E-04   4.014212E-05   6.195297E-02  -1.897044E-03  -1.148907E-04  -6.538742E-04  -1.484116E-04
   3.000   9.062150E-02   6.973002E-04   4.026561E-04   5.664748E-04   4.081285E-05   6.207540E-02  -1.775939E-03  -7.345276E-05  -6.825309E-04  -1.700861E-04
   3.100   9.070262E-02   3.734386E-04   3.255065E-04   5.117618E-04   3.819417E-05   6.215046E-02  -1.579942E-03  -1.860735E-05  -6.994354E-04  -1.920125E-04
   3.200   9.081673E-02   2.477496E-05   2.418070E-04   4.367004E-04   3.132927E-05   6.217976E-02  -1.320876E-03   4.916585E-05  -7.030345E-04  -2.135819E-04
   3.300   9.094807E-02  -3.222855E-04   1.558083E-04   3.429881E-04   1.931582E-05   6.216718E-02  -1.013165E-03   1.287399E-04  -6.921961E-04  -2.341161E-04
   3.400   9.107985E-02  -6.420811E-04   7.206454E-05   2.334401E-04   1.387589E-06   6.211855E-02  -6.730266E-04   2.183707E-04  -6.662866E-04  -2.528850E-04
   3.500   9.119539E-02  -9.112852E-04  -4.773828E-06   1.118949E-04  -2.300052E-05   6.204123E-02  -3.175946E-04   3.157599E-04  -6.252259E-04  -2.691268E-04
   3.600   9.127918E-02  -1.110341E-03  -7.017213E-05  -1.695051E-05  -5.409053E-05   6.194369E-02   3.597881E-05   4.181435E-04  -5.695177E-04  -2.820693E-04
   3.700   9.131786E-02  -1.224642E-03  -1.199251E-04  -1.477673E-04  -9.174999E-05   6.183495E-02   3.714027E-04   5.223990E-04  -5.002512E-04  -2.909533E-04
   3.800   9.130102E-02  -1.245368E-03  -1.503690E-04  -2.748696E-04  -1.354182E-04   6.172411E-02   6.740682E-04   6.251633E-04  -4.190788E-04  -2.950566E-04
   3.900   9.122171E-02  -1.169914E-03  -1.585887E-04  -3.925227E-04  -1.840766E-04   6.161978E-02   9.317772E-04   7.229535E-04  -3.281685E-04  -2.937181E-04
   4.000   9.107673E-02  -1.001865E-03  -1.426155E-04  -4.952659E-04  -2.362481E-04   6.152953E-02   1.135352E-03   8.122857E-04  -2.301381E-04  -2.863619E-04
   4.100   9.086650E-02  -7.505123E-04  -1.016066E-04  -5.782323E-04  -2.900292E-04   6.145943E-02   1.279106E-03   8.897877E-04  -1.279731E-04  -2.725222E-04
   4.200   9.059473E-02  -4.299341E-04  -3.599483E-05  -6.374470E-04  -3.431551E-04   6.141349E-02   1.361158E-03   9.523060E-04  -2.493525E-05  -2.518671E-04
   4.300   9.026761E-02  -5.770122E-05   5.240756E-05  -6.700887E-04  -3.930974E-04   6.139332E-02   1.383581E-03   9.970064E-04   7.553468E-05  -2.242221E-04
   4.400   8.989292E-02   3.466982E-04   1.603687E-04  -6.746987E-04  -4.371890E-04   6.139770E-02   1.352383E-03   1.021472E-03   1.699154E-04  -1.895933E-04
   4.500   8.947885E-02   7.635956E-04   2.832793E-04  -6.513270E-04  -4.727719E-04   6.142239E-02   1.277317E-03   1.023802E-03   2.547019E-04  -1.481885E-04
   4.600   8.903278E-02   1.174904E-03   4.152936E-04  -6.016053E-04  -4.973588E-04   6.145997E-02   1.171518E-03   1.002711E-03   3.264996E-04  -1.004367E-04
   4.700   8.856010E-02   1.565756E-03   5.495784E-04  -5.287403E-04  -5.087983E-04   6.149987E-02   1.050995E-03   9.576291E-04   3.821145E-04  -4.700346E-05
   4.800   8.806313E-02   1.925894E-03   6.786723E-04  -4.374252E-04  -5.054347E-04   6.152853E-02   9.339658E-04   8.888112E-04   4.186400E-04   1.119847E-05
   4.900   8.754031E-02   2.250668E-03   7.949454E-04  -3.336661E-04  -4.862507E-04   6.152971E-02   8.400794E-04   7.974305E-04   4.335425E-04   7.300558E-05
   5.000   8.698572E-02   2.541577E-03   8.911356E-04  -2.245297E-04  -4.509826E-04   6.148503E-02   7.895364E-04   6.856655E-04   4.247453E-04   1.370091E-04
   5.100   8.638893E-02   2.806284E-03   9.609289E-04  -1.178168E-04  -4.001987E-04   6.137450E-02   8.021469E-04   5.567603E-04   3.907125E-04   2.015717E-04
   5.200   8.573525E-02   3.058095E-03   9.995374E-04  -2.167490E-05  -3.353332E-04   6.117737E-02   8.963620E-04   4.150474E-04   3.305314E-04   2.648567E-04
   5.300   8.500641E-02   3.314951E-03   1.004225E-03   5.583469E-05  -2.586698E-04   6.087289E-02   1.088322E-03   2.659194E-04   2.439913E-04   3.248723E-04
   5.400   8.418146E-02   3.597998E-03   9.747240E-04   1.071938E-04  -1.732736E-04   6.044125E-02   1.390969E-03   1.157382E-04   1.316546E-04   3.795299E-04
   5.500   8.323809E-02   3.929843E-03   9.135034E-04   1.258831E-04  -8.287025E-05   5.986442E-02   1.813264E-03  -2.832804E-05  -5.086907E-06   4.267169E-04
   5.600   8.215391E-02   4.332653E-03   8.258345E-04   1.068091E-04   8.322134E-06   5.912702E-02   2.359564E-03  -1.585412E-04  -1.639756E-04   4.643822E-04
   5.700   8.090794E-02   4.826229E-03   7.196442E-04   4.667233E-05   9.580089E-05   5.821701E-02   3.029184E-03  -2.669017E-04  -3.418823E-04   4.906306E-04
   5.800   7.948196E-02   5.426215E-03   6.051433E-04  -5.575136E-05   1.750156E-04   5.712633E-02   3.816188E-03  -3.455171E-04  -5.348362E-04   5.038217E-04
   5.900   7.786169E-02   6.142581E-03   4.942452E-04  -1.994409E-04   2.416198E-04   5.585129E-02   4.709414E-03  -3.870148E-04  -7.380989E-04   5.026682E-04
   6.000   7.603779E-02   6.978493E-03   3.998131E-04  -3.810906E-04   2.917216E-04   5.439276E-02   5.692762E-03  -3.849730E-04  -9.462839E-04   4.863253E-04
   6.100   7.400648E-02   7.929651E-03   3.347868E-04  -5.952111E-04   3.221170E-04   5.275625E-02   6.745707E-03  -3.343425E-04  -1.153524E-03   4.544658E-04
   6.200   7.176986E-02   8.984141E-03   3.112570E-04  -8.343711E-04   3.304888E-04   5.095166E-02   7.844048E-03  -2.318278E-04  -1.353682E-03   4.073337E-04
   6.300   6.933590E-02   1.012281E-02   3.395611E-04  -1.089568E-03   3.155570E-04   4.899291E-02   8.960836E-03  -7.619555E-05  -1.540591E-03   3.457700E-04
   6.400   6.671811E-02   1.132009E-02   4.274734E-04  -1.350710E-03   2.771689E-04   4.689741E-02   1.006744E-02   1.315155E-04  -1.708328E-03   2.712071E-04
   6.500   6.393491E-02   1.254531E-02   5.795579E-04  -1.607169E-03   2.163213E-04   4.468539E-02   1.113472E-02   3.879072E-04  -1.851481E-03   1.856293E-04
   6.600   6.100885E-02   1.376422E-02   7.967377E-04  -1.848379E-03   1.351130E-04   4.237920E-02   1.213417E-02   6.872687E-04  -1.965413E-03   9.150055E-05
   6.700   5.796564E-02   1.494081E-02   1.076116E-03  -2.064431E-03   3.662813E-05   4.000247E-02   1.303910E-02   1.021762E-03  -2.046498E-03  -8.338491E-06
   6.800   5.483314E-02   1.603911E-02   1.411065E-03  -2.246616E-03  -7.523869E-05   3.757943E-02   1.382568E-02   1.381740E-03  -2.092302E-03  -1.107975E-04
   6.900   5.164037E-02   1.702506E-02   1.791571E-03  -2.387899E-03  -1.960056E-04   3.513411E-02   1.447385E-02   1.756178E-03  -2.101714E-03  -2.126805E-04
   7.000   4.841650E-02   1.786813E-02   2.204810E-03  -2.483264E-03  -3.208578E-04   3.268979E-02   1.496799E-02   2.133190E-03  -2.074994E-03  -3.108374E-04
   7.100   4.519008E-02   1.854270E-02   2.635906E-03  -2.529929E-03  -4.449152E-04   3.026839E-02   1.529750E-02   2.500607E-03  -2.013760E-03  -4.023133E-04
   7.200   4.198826E-02   1.902919E-02   3.068809E-03  -2.527417E-03  -5.634943E-04   2.789007E-02   1.545698E-02   2.846565E-03  -1.920883E-03  -4.844849E-04
   7.300   3.883625E-02   1.931471E-02   3.487233E-03  -2.477471E-03  -6.723475E-04   2.557292E-02   1.544630E-02   3.160073E-03  -1.800326E-03  -5.551761E-04
   7.400   3.575690E-02   1.939343E-02   3.875566E-03  -2.383845E-03  -7.678630E-04   2.333273E-02   1.527035E-02   3.431526E-03  -1.656919E-03  -6.127450E-04
   7.500   3.277044E-02   1.926653E-02   4.219716E-03  -2.251980E-03  -8.472158E-04   2.118292E-02   1.493864E-02   3.653127E-03  -1.496101E-03  -6.561378E-04
   7.600   2.989429E-02   1.894176E-02   4.507813E-03  -2.088594E-03  -9.084610E-04   1.913449E-02   1.446469E-02   3.819190E-03  -1.323626E-03  -6.849065E-04
   7.700   2.714307E-02   1.843278E-02   4.730741E-03  -1.901237E-03  -9.505674E-04   1.719609E-02   1.386530E-02   3.926326E-03  -1.145284E-03  -6.991932E-04
   7.800   2.452859E-02   1.775823E-02   4.882468E-03  -1.697820E-03  -9.733949E-04   1.537412E-02   1.315973E-02   3.973485E-03  -9.666206E-04  -6.996805E-04
   7.900   2.205996E-02   1.694061E-02   4.960176E-03  -1.486172E-03  -9.776206E-04   1.367287E-02   1.236881E-02   3.961875E-03  -7.927016E-04  -6.875172E-04
   8.000   1.974374E-02   1.600514E-02   4.964184E-03  -1.273645E-03  -9.646244E-04   1.209469E-02   1.151412E-02   3.894763E-03  -6.279176E-04  -6.642235E-04
   8.100   1.758410E-02   1.497852E-02   4.897701E-03  -1.066791E-03  -9.363454E-04   1.064018E-02   1.061711E-02   3.777181E-03  -4.758444E-04  -6.315843E-04
   8.200   1.558298E-02   1.388781E-02   4.766433E-03  -8.711203E-04  -8.951225E-04   9.308356E-03   9.698413E-03   3.615563E-03  -3.391616E-04  -5.915386E-04
   8.300   1.374029E-02   1.275939E-02   4.578085E-03  -6.909576E-04  -8.435301E-04   8.096837E-03   8.777185E-03   3.417340E-03  -2.196302E-04  -5.460726E-04
   8.400   1.205412E-02   1.161802E-02   4.341809E-03  -5.293817E-04  -7.842230E-04   7.002046E-03   7.870600E-03   3.190522E-03  -1.181227E-04  -4.971230E-04
   8.500   1.052091E-02   1.048617E-02   4.067624E-03  -3.882506E-04  -7.197963E-04   6.019378E-03   6.993491E-03   2.943289E-03  -3.469917E-05  -4.464938E-04
   8.600   9.135651E-03   9.383454E-03   3.765859E-03  -2.682940E-04  -6.526704E-04   5.143370E-03   6.158121E-03   2.683623E-03   3.128167E-05  -3.957934E-04
   8.700   7.892120E-03   8.326274E-03   3.446654E-03  -1.692578E-04  -5.850024E-04   4.367879E-03   5.374089E-03   2.418995E-03   8.102846E-05  -3.463894E-04
   8.800   6.783056E-03   7.327695E-03   3.119528E-03  -9.008377E-05  -5.186271E-04   3.686238E-03   4.648358E-03   2.156105E-03   1.161711E-04  -2.993844E-04
   8.900   5.800377E-03   6.397431E-03   2.793045E-03  -2.910486E-05  -4.550261E-04   3.091417E-03   3.985389E-03   1.900711E-03   1.386140E-04  -2.556095E-04
   9.000   4.935395E-03   5.541999E-03   2.474575E-03   1.575783E-05  -3.953218E-04   2.576176E-03   3.387357E-03   1.657519E-03   1.503985E-04  -2.156335E-04
   9.100   4.179013E-03   4.764983E-03   2.170157E-03   4.681091E-05  -3.402922E-04   2.133202E-03   2.854428E-03   1.430142E-03   1.535807E-04  -1.797847E-04
   9.200   3.521926E-03   4.067373E-03   1.884450E-03   6.642687E-05  -2.904025E-04   1.755244E-03   2.385075E-03   1.221126E-03   1.501311E-04  -1.481813E-04
   9.300   2.954805E-03   3.447964E-03   1.620762E-03   7.691117E-05  -2.458471E-04   1.435227E-03   1.976408E-03   1.032015E-03   1.418569E-04  -1.207676E-04
   9.400   2.468463E-03   2.903774E-03   1.381144E-03   8.040108E-05  -2.065975E-04   1.166358E-03   1.624514E-03   8.634657E-04   1.303495E-04  -9.735194E-05
   9.500   2.054006E-03   2.430462E-03   1.166531E-03   7.879668E-05  -1.724524E-04   9.422068E-04   1.324765E-03   7.153740E-04   1.169547E-04  -7.764427E-05
   9.600   1.702956E-03   2.022726E-03   9.769096E-04   7.372134E-05  -1.430854E-04   7.567767E-04   1.072107E-03   5.870242E-04   1.027622E-04  -6.129062E-05
   9.700   1.407350E-03   1.674661E-03   8.115036E-04   6.650798E-05  -1.180885E-04   6.045513E-04   8.613124E-04   4.772344E-04   8.861288E-05  -4.790341E-05
   9.800   1.159813E-03   1.380077E-03   6.689569E-04   5.820580E-05  -9.700970E-05   4.805252E-04   6.871833E-04   3.844983E-04   7.511812E-05  -3.708647E-05
   9.900   9.536070E-04   1.132758E-03   5.475081E-04   4.960227E-05  -7.938278E-05   3.802168E-04   5.447189E-04   3.071119E-04   6.268728E-05  -2.845452E-05
  10.000   7.826546E-04   9.266711E-04   4.451470E-04   4.125501E-05  -6.475106E-05   2.996660E-04   4.292354E-04   2.432836E-04   5.156046E-05  -2.164727E-05
  10.100   6.415417E-04   7.561183E-04   3.597480E-04   3.352888E-05  -5.268370E-05   2.354185E-04   3.364486E-04   1.912242E-04   4.184249E-05  -1.633858E-05
