 Z= 105 A= 231  Db beta2= 0.00 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
  10.800   3.604797E-05   2.836110E-08   2.329726E-08  -9.275171E-09   1.317994E-09   2.746772E-05  -2.112733E-07   1.265898E-07  -4.018648E-08   1.001307E-08
  10.900   2.990799E-05   2.907611E-08   1.505089E-08  -6.278902E-09   7.532819E-10   2.295232E-05  -1.686794E-07   9.961089E-08  -3.142145E-08   7.893310E-09
  11.000   2.481098E-05   2.787054E-08   9.345535E-09  -4.123629E-09   3.582964E-10   1.919186E-05  -1.345471E-07   7.820054E-08  -2.445562E-08   6.194738E-09
  11.100   2.056647E-05   2.552612E-08   5.485765E-09  -2.597601E-09   9.036497E-11   1.604469E-05  -1.072049E-07   6.123999E-08  -1.893935E-08   4.838015E-09
  11.200   1.702351E-05   2.259604E-08   2.948454E-09  -1.538057E-09  -8.360262E-11   1.340029E-05  -8.531231E-08   4.783204E-08  -1.458862E-08   3.758345E-09
  11.300   1.406165E-05   1.946147E-08   1.343063E-09  -8.204636E-10  -1.891463E-10   1.117186E-05  -6.779367E-08   3.725686E-08  -1.117270E-08   2.902780E-09
  11.400   1.158406E-05   1.637515E-08   3.808044E-10  -3.501110E-10  -2.458536E-10   9.290641E-06  -5.378567E-08   2.893692E-08  -8.504174E-09   2.228033E-09
  11.500   9.512176E-06   1.349505E-08  -1.493121E-10  -5.551647E-11  -2.686220E-10   7.701599E-06  -4.259500E-08   2.240893E-08  -6.430952E-09   1.698716E-09
  11.600   7.781617E-06   1.091025E-08  -3.991152E-10   1.167481E-10  -2.686580E-10   6.360110E-06  -3.366470E-08   1.730156E-08  -4.829810E-09   1.285914E-09
  11.700   6.339109E-06   8.660913E-09  -4.757889E-10   2.061353E-10  -2.542722E-10   5.229486E-06  -2.654723E-08   1.331753E-08  -3.601148E-09   9.660345E-10
  11.800   5.140120E-06   6.753602E-09  -4.531729E-10   2.413432E-10  -2.315140E-10   4.279119E-06  -2.088297E-08   1.021928E-08  -2.664727E-09   7.198707E-10
  11.900   4.147094E-06   5.172874E-09  -3.805400E-10   2.428621E-10  -2.046815E-10   3.483117E-06  -1.638283E-08   7.817388E-09  -1.956178E-09   5.318382E-10
  12.000   3.328116E-06   3.889992E-09  -2.893780E-10   2.249859E-10  -1.767298E-10   2.819311E-06  -1.281451E-08   5.961225E-09  -1.424114E-09   3.893452E-10
  12.100   2.655914E-06   2.869304E-09  -1.985851E-10   1.973942E-10  -1.495998E-10   2.268536E-06  -9.991289E-09   4.531356E-09  -1.027759E-09   2.822704E-10
  12.200   2.107099E-06   2.072769E-09  -1.184007E-10   1.663887E-10  -1.244791E-10   1.814110E-06  -7.763130E-09   3.433391E-09  -7.349566E-10   2.025279E-10
  12.300   1.661578E-06   1.463046E-09  -5.333252E-11   1.358490E-10  -1.020098E-10   1.441463E-06  -6.009491E-09   2.592988E-09  -5.205368E-10   1.437021E-10
  12.400   1.302105E-06   1.005456E-09  -4.289443E-12   1.079634E-10  -8.245032E-11   1.137859E-06  -4.633568E-09   1.951794E-09  -3.649452E-10   1.007414E-10
  12.500   1.013905E-06   6.690935E-10   2.990451E-11   8.377719E-11  -6.580027E-11   8.921900E-07  -3.557662E-09   1.464172E-09  -2.531160E-10   6.970139E-11
  12.600   7.843730E-07   4.273228E-10   5.147208E-11   6.359632E-11  -5.189502E-11   6.948016E-07  -2.719467E-09   1.094554E-09  -1.735421E-10   4.752949E-11
  12.700   6.028098E-07   2.578337E-10   6.300272E-11   4.727828E-11  -4.047530E-11   5.373548E-07  -2.069076E-09   8.153156E-10  -1.175143E-10   3.188566E-11
