 Z=  99 A= 227  Es beta2= 0.01 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   2.200   9.036339E-02   7.640077E-04   9.412694E-04   3.518849E-04  -1.259856E-05   6.148221E-02  -2.362369E-04  -3.653022E-04  -3.496322E-04  -3.166369E-05
   2.300   9.000185E-02   9.603724E-04   9.460823E-04   4.001845E-04  -1.561637E-05   6.180608E-02  -6.101347E-04  -3.840776E-04  -4.086055E-04  -4.011105E-05
   2.400   8.968680E-02   1.079952E-03   9.254068E-04   4.451391E-04  -1.904736E-05   6.214040E-02  -9.408939E-04  -3.935473E-04  -4.688843E-04  -4.975375E-05
   2.500   8.943376E-02   1.118269E-03   8.786988E-04   4.843425E-04  -2.291005E-05   6.246808E-02  -1.214674E-03  -3.917037E-04  -5.286203E-04  -6.050092E-05
   2.600   8.925312E-02   1.075630E-03   8.068144E-04   5.154168E-04  -2.722826E-05   6.277386E-02  -1.420517E-03  -3.767723E-04  -5.857539E-04  -7.219662E-05
   2.700   8.914985E-02   9.570582E-04   7.120197E-04   5.361770E-04  -3.203207E-05   6.304494E-02  -1.550852E-03  -3.473370E-04  -6.380947E-04  -8.461915E-05
   2.800   8.912334E-02   7.719664E-04   5.979060E-04   5.447994E-04  -3.735667E-05   6.327138E-02  -1.601810E-03  -3.024564E-04  -6.834159E-04  -9.748361E-05
   2.900   8.916772E-02   5.335834E-04   4.692196E-04   5.399800E-04  -4.323777E-05   6.344639E-02  -1.573336E-03  -2.417596E-04  -7.195572E-04  -1.104472E-04
   3.000   8.927233E-02   2.581595E-04   3.316176E-04   5.210704E-04  -4.970332E-05   6.356643E-02  -1.469105E-03  -1.655153E-04  -7.445306E-04  -1.231168E-04
   3.100   8.942258E-02  -3.600483E-05   1.913695E-04   4.881796E-04  -5.676093E-05   6.363115E-02  -1.296251E-03  -7.466650E-05  -7.566230E-04  -1.350581E-04
   3.200   8.960089E-02  -3.296600E-04   5.502550E-05   4.422305E-04  -6.438150E-05   6.364317E-02  -1.064920E-03   2.917096E-05  -7.544907E-04  -1.458050E-04
   3.300   8.978796E-02  -6.037748E-04  -7.092692E-05   3.849656E-04  -7.247963E-05   6.360775E-02  -7.876950E-04   1.437480E-04  -7.372396E-04  -1.548706E-04
   3.400   8.996395E-02  -8.407032E-04  -1.803975E-04   3.188962E-04  -8.089246E-05   6.353239E-02  -4.789043E-04   2.662557E-04  -7.044883E-04  -1.617562E-04
   3.500   9.010985E-02  -1.025275E-03  -2.680018E-04   2.471962E-04  -8.935882E-05   6.342626E-02  -1.538677E-04   3.934282E-04  -6.564104E-04  -1.659618E-04
   3.600   9.020867E-02  -1.145739E-03  -3.293294E-04   1.735449E-04  -9.750139E-05   6.329970E-02   1.718976E-04   5.216669E-04  -5.937552E-04  -1.669954E-04
   3.700   9.024651E-02  -1.194478E-03  -3.611636E-04   1.019253E-04  -1.048147E-04   6.316352E-02   4.834680E-04   6.471790E-04  -5.178453E-04  -1.643844E-04
   3.800   9.021336E-02  -1.168449E-03  -3.616452E-04   3.638917E-05  -1.106618E-04   6.302846E-02   7.672712E-04   7.661201E-04  -4.305536E-04  -1.576866E-04
   3.900   9.010366E-02  -1.069291E-03  -3.303770E-04  -1.919763E-05  -1.142827E-04   6.290450E-02   1.011779E-03   8.747361E-04  -3.342596E-04  -1.465053E-04
   4.000   8.991636E-02  -9.030820E-04  -2.684682E-04  -6.141430E-05  -1.148164E-04   6.280023E-02   1.208108E-03   9.694967E-04  -2.317890E-04  -1.305063E-04
   4.100   8.965475E-02  -6.797484E-04  -1.785157E-04  -8.753352E-05  -1.113383E-04   6.272230E-02   1.350511E-03   1.047219E-03  -1.263383E-04  -1.094385E-04
   4.200   8.932575E-02  -4.121589E-04  -6.452145E-05  -9.574248E-05  -1.029122E-04   6.267487E-02   1.436725E-03   1.105176E-03  -2.138659E-05  -8.315862E-05
   4.300   8.893899E-02  -1.149598E-04   6.825674E-05  -8.532172E-05  -8.865726E-05   6.265911E-02   1.468176E-03   1.141202E-03   7.940244E-05  -5.165834E-05
   4.400   8.850551E-02   1.967608E-04   2.135223E-04  -5.676822E-05  -6.782531E-05   6.267290E-02   1.450023E-03   1.153776E-03   1.722865E-04  -1.509370E-05
   4.500   8.803635E-02   5.088745E-04   3.642256E-04  -1.185145E-05  -3.988557E-05   6.271053E-02   1.391022E-03   1.142108E-03   2.535575E-04   2.618575E-05
   4.600   8.754109E-02   8.095647E-04   5.129154E-04   4.640572E-05  -4.610013E-06   6.276267E-02   1.303227E-03   1.106218E-03   3.196604E-04   7.161040E-05
   4.700   8.702641E-02   1.090511E-03   6.521488E-04   1.138257E-04   3.784721E-05   6.281636E-02   1.201523E-03   1.047003E-03   3.673156E-04   1.203698E-04
   4.800   8.649490E-02   1.347797E-03   7.749452E-04   1.852552E-04   8.688410E-05   6.285535E-02   1.102997E-03   9.663020E-04   3.936448E-04   1.714012E-04
   4.900   8.594423E-02   1.582456E-03   8.752642E-04   2.548192E-04   1.414068E-04   6.286047E-02   1.026181E-03   8.669427E-04   3.962970E-04   2.233905E-04
   5.000   8.536660E-02   1.800592E-03   9.484784E-04   3.162420E-04   1.998144E-04   6.281028E-02   9.901761E-04   7.527662E-04   3.735728E-04   2.747897E-04
   5.100   8.474879E-02   2.013057E-03   9.918080E-04   3.632189E-04   2.600184E-04   6.268183E-02   1.013717E-03   6.286203E-04   3.245411E-04   3.238519E-04
   5.200   8.407261E-02   2.234702E-03   1.004679E-03   3.898205E-04   3.195010E-04   6.245157E-02   1.114198E-03   5.003082E-04   2.491428E-04   3.686862E-04
   5.300   8.331580E-02   2.483241E-03   9.889677E-04   3.909048E-04   3.754123E-04   6.209634E-02   1.306722E-03   3.744836E-04   1.482747E-04   4.073318E-04
   5.400   8.245329E-02   2.777842E-03   9.491000E-04   3.625107E-04   4.247051E-04   6.159441E-02   1.603221E-03   2.584854E-04   2.384553E-05   4.378488E-04
   5.500   8.145880E-02   3.137528E-03   8.919753E-04   3.022044E-04   4.643010E-04   6.092654E-02   2.011696E-03   1.601052E-04  -1.212055E-04   4.584232E-04
   5.600   8.030655E-02   3.579535E-03   8.267081E-04   2.093508E-04   4.912778E-04   6.007682E-02   2.535625E-03   8.729301E-05  -2.829337E-04   4.674776E-04
   5.700   7.897295E-02   4.117755E-03   7.641835E-04   8.528450E-05   5.030676E-04   5.903360E-02   3.173575E-03   4.780582E-05  -4.564648E-04   4.637841E-04
   5.800   7.743828E-02   4.761380E-03   7.164472E-04  -6.663764E-05   4.976490E-04   5.779001E-02   3.919055E-03   4.881624E-05  -6.361252E-04   4.465664E-04
   5.900   7.568802E-02   5.513873E-03   6.959638E-04  -2.411169E-04   4.737204E-04   5.634447E-02   4.760609E-03   9.650063E-05  -8.156268E-04   4.155870E-04
   6.000   7.371393E-02   6.372312E-03   7.147902E-04  -4.311263E-04   4.308366E-04   5.470074E-02   5.682165E-03   1.956332E-04  -9.883019E-04   3.712068E-04
   6.100   7.151470E-02   7.327182E-03   7.837245E-04  -6.282521E-04   3.694980E-04   5.286794E-02   6.663619E-03   3.492151E-04  -1.147381E-03   3.144137E-04
   6.200   6.909620E-02   8.362613E-03   9.114923E-04  -8.231429E-04   2.911801E-04   5.086015E-02   7.681623E-03   5.581674E-04  -1.286297E-03   2.468125E-04
   6.300   6.647124E-02   9.457038E-03   1.104037E-03  -1.006041E-03   1.982985E-04   4.869588E-02   8.710534E-03   8.211163E-04  -1.399009E-03   1.705745E-04
   6.400   6.365907E-02   1.058421E-02   1.363967E-03  -1.167357E-03   9.410893E-05   4.639733E-02   9.723478E-03   1.134293E-03  -1.480308E-03   8.834888E-05
   6.500   6.068440E-02   1.171452E-02   1.690217E-03  -1.298254E-03  -1.745418E-05   4.398954E-02   1.069347E-02   1.491561E-03  -1.526103E-03   3.138198E-06
   6.600   5.757636E-02   1.281649E-02   2.077935E-03  -1.391190E-03  -1.319885E-04   4.149947E-02   1.159451E-02   1.884584E-03  -1.533661E-03  -8.185362E-05
   6.700   5.436710E-02   1.385834E-02   2.518625E-03  -1.440387E-03  -2.448716E-04   3.895498E-02   1.240267E-02   2.303122E-03  -1.501768E-03  -1.633909E-04
   6.800   5.109056E-02   1.480957E-02   3.000533E-03  -1.442186E-03  -3.515260E-04   3.638395E-02   1.309695E-02   2.735446E-03  -1.430829E-03  -2.383819E-04
   6.900   4.778108E-02   1.564240E-02   3.509234E-03  -1.395270E-03  -4.476830E-04   3.381341E-02   1.366012E-02   3.168852E-03  -1.322861E-03  -3.040480E-04
   7.000   4.447226E-02   1.633299E-02   4.028403E-03  -1.300727E-03  -5.296254E-04   3.126881E-02   1.407924E-02   3.590237E-03  -1.181408E-03  -3.580740E-04
   7.100   4.119590E-02   1.686243E-02   4.540689E-03  -1.161963E-03  -5.943912E-04   2.877339E-02   1.434605E-02   3.986701E-03  -1.011363E-03  -3.987285E-04
   7.200   3.798114E-02   1.721744E-02   5.028649E-03  -9.844698E-04  -6.399236E-04   2.634775E-02   1.445706E-02   4.346148E-03  -8.187192E-04  -4.249464E-04
   7.300   3.485390E-02   1.739069E-02   5.475659E-03  -7.754681E-04  -6.651594E-04   2.400959E-02   1.441354E-02   4.657829E-03  -6.102558E-04  -4.363680E-04
   7.400   3.183643E-02   1.738089E-02   5.866762E-03  -5.434496E-04  -6.700482E-04   2.177351E-02   1.422114E-02   4.912817E-03  -3.931931E-04  -4.333325E-04
   7.500   2.894716E-02   1.719248E-02   6.189377E-03  -2.976659E-04  -6.555076E-04   1.965104E-02   1.388954E-02   5.104365E-03  -1.748282E-04  -4.168287E-04
   7.600   2.620067E-02   1.683518E-02   6.433852E-03  -4.759228E-05  -6.233171E-04   1.765073E-02   1.343178E-02   5.228145E-03   3.781851E-05  -3.884074E-04
   7.700   2.360782E-02   1.632324E-02   6.593810E-03   1.975897E-04  -5.759650E-04   1.577832E-02   1.286361E-02   5.282348E-03   2.383263E-04  -3.500633E-04
   7.800   2.117601E-02   1.567457E-02   6.666305E-03   4.294596E-04  -5.164593E-04   1.403704E-02   1.220269E-02   5.267649E-03   4.211462E-04  -3.040975E-04
   7.900   1.890949E-02   1.490984E-02   6.651766E-03   6.407450E-04  -4.481217E-04   1.242786E-02   1.146792E-02   5.187047E-03   5.818078E-04  -2.529704E-04
   8.000   1.680974E-02   1.405142E-02   6.553768E-03   8.256099E-04  -3.743776E-04   1.094978E-02   1.067858E-02   5.045597E-03   7.170533E-04  -1.991561E-04
   8.100   1.487581E-02   1.312248E-02   6.378645E-03   9.798321E-04  -2.985595E-04   9.600183E-03   9.853697E-03   4.850057E-03   8.248933E-04  -1.450088E-04
   8.200   1.310474E-02   1.214604E-02   6.134995E-03   1.100869E-03  -2.237360E-04   8.375104E-03   9.011431E-03   4.608470E-03   9.045886E-04  -9.264880E-05
   8.300   1.149189E-02   1.114420E-02   5.833106E-03   1.187818E-03  -1.525744E-04   7.269495E-03   8.168534E-03   4.329732E-03   9.565652E-04  -4.387436E-05
   8.400   1.003125E-02   1.013745E-02   5.484350E-03   1.241287E-03  -8.724465E-05   6.277476E-03   7.339962E-03   4.023139E-03   9.822741E-04  -1.026073E-07
   8.500   8.715765E-03   9.144177E-03   5.100593E-03   1.263187E-03  -2.936551E-05   5.392555E-03   6.538586E-03   3.697975E-03   9.840100E-04   3.765936E-05
   8.600   7.537562E-03   8.180258E-03   4.693631E-03   1.256486E-03   2.000879E-05   4.607807E-03   5.775024E-03   3.363136E-03   9.647053E-04   6.881504E-05
   8.700   6.488189E-03   7.258859E-03   4.274717E-03   1.224921E-03   6.036494E-05   3.916047E-03   5.057583E-03   3.026820E-03   9.277145E-04   9.315411E-05
   8.800   5.558810E-03   6.390347E-03   3.854153E-03   1.172715E-03   9.167749E-05   3.309958E-03   4.392297E-03   2.696283E-03   8.766036E-04   1.108081E-04
   8.900   4.740373E-03   5.582336E-03   3.441004E-03   1.104303E-03   1.143338E-04   2.782220E-03   3.783055E-03   2.377677E-03   8.149568E-04   1.221918E-04
   9.000   4.023766E-03   4.839830E-03   3.042894E-03   1.024086E-03   1.290461E-04   2.325608E-03   3.231783E-03   2.075959E-03   7.462104E-04   1.279366E-04
   9.100   3.399942E-03   4.165454E-03   2.665915E-03   9.362334E-04   1.367575E-04   1.933082E-03   2.738685E-03   1.794871E-03   6.735190E-04   1.288215E-04
   9.200   2.860043E-03   3.559744E-03   2.314621E-03   8.445172E-04   1.385514E-04   1.597861E-03   2.302511E-03   1.536976E-03   5.996583E-04   1.257061E-04
   9.300   2.395497E-03   3.021465E-03   1.992090E-03   7.522087E-04   1.355677E-04   1.313484E-03   1.920833E-03   1.303753E-03   5.269640E-04   1.194716E-04
   9.400   1.998103E-03   2.547955E-03   1.700052E-03   6.620149E-04   1.289317E-04   1.073866E-03   1.590325E-03   1.095714E-03   4.573042E-04   1.109702E-04
   9.500   1.660104E-03   2.135457E-03   1.439057E-03   5.760587E-04   1.196979E-04   8.733300E-04   1.307031E-03   9.125549E-04   3.920821E-04   1.009854E-04
   9.600   1.374246E-03   1.779440E-03   1.208667E-03   4.958950E-04   1.088087E-04   7.066431E-04   1.066599E-03   7.533141E-04   3.322619E-04   9.020565E-05
   9.700   1.133814E-03   1.474889E-03   1.007656E-03   4.225540E-04   9.706971E-05   5.690289E-04   8.645006E-04   6.165313E-04   2.784135E-04   7.920721E-05
   9.800   9.326609E-04   1.216554E-03   8.342095E-04   3.566037E-04   8.513717E-05   4.561758E-04   6.962020E-04   5.003990E-04   2.307683E-04   6.844851E-05
   9.900   7.652206E-04   9.991621E-04   6.861118E-04   2.982242E-04   7.351849E-05   3.642342E-04   5.573101E-04   4.028995E-04   1.892816E-04   5.827218E-05
  10.000   6.265042E-04   8.175884E-04   5.609084E-04   2.472858E-04   6.258086E-05   2.898039E-04   4.436782E-04   3.219229E-04   1.536957E-04   4.891375E-05
  10.100   5.120877E-04   6.669813E-04   4.560479E-04   2.034262E-04   5.256659E-05   2.299147E-04   3.514822E-04   2.553642E-04   1.235997E-04   4.051465E-05
  10.200   4.180874E-04   5.428521E-04   3.689946E-04   1.661214E-04   4.361208E-05   1.820002E-04   2.772665E-04   2.011984E-04   9.848448E-05   3.313782E-05
  10.300   3.411286E-04   4.411299E-04   2.973156E-04   1.347485E-04   3.576847E-05   1.438668E-04   2.179655E-04   1.575352E-04   7.778880E-05   2.678413E-05
  10.400   2.783067E-04   3.581882E-04   2.387423E-04   1.086373E-04   2.902195E-05   1.136598E-04   1.709061E-04   1.226543E-04   6.093712E-05   2.140848E-05
  10.500   2.271454E-04   2.908478E-04   1.912098E-04   8.711154E-05   2.331260E-05   8.982766E-05   1.337931E-04   9.502540E-05   4.736873E-05   1.693435E-05
  10.600   1.855526E-04   2.363621E-04   1.528773E-04   6.951952E-05   1.855078E-05   7.108595E-05   1.046850E-04   7.331389E-05   3.655829E-05   1.326651E-05
  10.700   1.517751E-04   1.923898E-04   1.221343E-04   5.525492E-05   1.463066E-05   5.638198E-05   8.196208E-05   5.637708E-05   2.802922E-05   1.030128E-05
  10.800   1.243561E-04   1.569597E-04   9.759419E-05   4.376955E-05   1.144074E-05   4.486151E-05   6.428998E-05   4.325276E-05   2.136065E-05   7.934445E-06
  10.900   1.020933E-04   1.284304E-04   7.808109E-05   3.457948E-05   8.871588E-06   3.583773E-05   5.058307E-05   3.314303E-05   1.618971E-05   6.066918E-06
  11.000   8.400139E-05   1.054491E-04   6.261082E-05   2.726608E-05   6.821005E-06   2.876333E-05   3.996790E-05   2.539557E-05   1.220996E-05   4.608408E-06
  11.100   6.927740E-05   8.691121E-05   5.036955E-05   2.147349E-05   5.197123E-06   2.320572E-05   3.174911E-05   1.948400E-05   9.167459E-06   3.479437E-06
  11.200   5.727042E-05   7.192178E-05   4.069155E-05   1.690369E-05   3.919848E-06   1.882551E-05   2.537846E-05   1.498857E-05   6.855283E-06   2.612061E-06
  11.300   4.745496E-05   5.976134E-05   3.303756E-05   1.331031E-05   2.921088E-06   1.535819E-05   2.042749E-05   1.157820E-05   5.107352E-06   1.949663E-06
  11.400   3.940824E-05   4.985487E-05   2.697460E-05   1.049195E-05   2.144161E-06   1.259877E-05   1.656403E-05   8.994283E-06   3.792139E-06   1.446113E-06
  11.500   3.279099E-05   4.174527E-05   2.215777E-05   8.285521E-06   1.542702E-06   1.038910E-05   1.353235E-05   7.036595E-06   2.806690E-06   1.064562E-06
  11.600   2.733135E-05   3.507070E-05   1.831433E-05   6.560015E-06   1.079328E-06   8.607610E-06   1.113674E-05   5.551313E-06   2.071221E-06   7.760914E-07
  11.700   2.281170E-05   2.954568E-05   1.523002E-05   5.210922E-06   7.242388E-07   7.161030E-06   9.228206E-06   4.421073E-06   1.524405E-06   5.583372E-07
  11.800   1.905783E-05   2.494545E-05   1.273753E-05   4.155379E-06   4.538843E-07   5.977876E-06   7.693784E-06   3.556875E-06   1.119419E-06   3.942174E-07
  11.900   1.593015E-05   2.109328E-05   1.070699E-05   3.328048E-06   2.497631E-07   5.003333E-06   6.448089E-06   2.891603E-06   8.206885E-07   2.708026E-07
  12.000   1.331669E-05   1.785021E-05   9.038109E-06   2.677675E-06   9.738853E-08   4.195292E-06   5.426720E-06   2.374908E-06   6.012866E-07   1.783616E-07
  12.100   1.112737E-05   1.510681E-05   7.653809E-06   2.164262E-06  -1.456940E-08   3.521297E-06   4.581153E-06   1.969208E-06   4.408898E-07   1.095836E-07
  12.200   9.289543E-06   1.277669E-05   6.495122E-06   1.756769E-06  -9.497888E-08   2.956215E-06   3.874814E-06   1.646593E-06   3.241928E-07   5.896438E-08
  12.300   7.744383E-06   1.079132E-05   5.517073E-06   1.431235E-06  -1.507966E-07   2.480459E-06   3.280080E-06   1.386450E-06   2.396970E-07   2.233397E-08
  12.400   6.444028E-06   9.096006E-06   4.685417E-06   1.169278E-06  -1.874975E-07   2.078646E-06   2.776007E-06   1.173634E-06   1.787890E-07  -3.495735E-09
  12.500   5.349334E-06   7.646698E-06   3.974054E-06   9.568699E-07  -2.094060E-07   1.738581E-06   2.346607E-06   9.970759E-07   1.350425E-07  -2.099022E-08
  12.600   4.428081E-06   6.407564E-06   3.363009E-06   7.833610E-07  -2.199514E-07   1.450488E-06   1.979558E-06   8.487243E-07   1.036888E-07  -3.207892E-08
  12.700   3.653572E-06   5.349082E-06   2.836848E-06   6.406924E-07  -2.218630E-07   1.206436E-06   1.665230E-06   7.227350E-07   8.121414E-08  -3.828831E-08
  12.800   3.003529E-06   4.446605E-06   2.383473E-06   5.227708E-07  -2.173204E-07   9.999100E-07   1.395970E-06   6.148616E-07   6.505141E-08  -4.083626E-08
  12.900   2.459224E-06   3.679262E-06   1.993205E-06   4.249726E-07  -2.080688E-07   8.254810E-07   1.165570E-06   5.219969E-07   5.334398E-08  -4.069927E-08
  13.000   2.004803E-06   3.029144E-06   1.658099E-06   3.437592E-07  -1.955078E-07   6.785715E-07   9.688862E-07   4.418316E-07   4.476359E-08  -3.866094E-08
  13.100   1.626767E-06   2.480702E-06   1.371459E-06   2.763815E-07  -1.807607E-07   5.552753E-07   8.015574E-07   3.726052E-07   3.837052E-08  -3.534788E-08
  13.200   1.313556E-06   2.020305E-06   1.127485E-06   2.206578E-07  -1.647267E-07   4.522272E-07   6.598159E-07   3.129276E-07   3.350691E-08  -3.125691E-08
  13.300   1.055236E-06   1.635921E-06   9.210431E-07   1.748131E-07  -1.481225E-07   3.665063E-07   5.403527E-07   2.616552E-07   2.971607E-08  -2.677657E-08
  13.400   8.432459E-07   1.316891E-06   7.475110E-07   1.373641E-07  -1.315135E-07   2.955650E-07   4.402288E-07   2.178083E-07   2.668259E-08  -2.220462E-08
  13.500   6.702070E-07   1.053760E-06   6.026876E-07   1.070420E-07  -1.153388E-07   2.371767E-07   3.568168E-07   1.805183E-07   2.418862E-08  -1.776267E-08
  13.600   5.297607E-07   8.381545E-07   4.827407E-07   8.274179E-08  -9.993058E-08   1.893952E-07   2.877629E-07   1.489971E-07   2.208284E-08  -1.360878E-08
  13.700   4.164408E-07   6.626850E-07   3.841794E-07   6.349045E-08  -8.553011E-08   1.505238E-07   2.309618E-07   1.225205E-07   2.025898E-08  -9.848371E-09
  13.800   3.255655E-07   5.208666E-07   3.038422E-07   4.842860E-08  -7.230089E-08   1.190891E-07   1.845400E-07   1.004214E-07   1.864135E-08  -6.543831E-09
  13.900   2.531434E-07   4.070467E-07   2.388891E-07   3.679955E-08  -6.034036E-08   9.381905E-08   1.468412E-07   8.208764E-08   1.717548E-08  -3.723039E-09
  14.000   1.957913E-07   3.163371E-07   1.867958E-07   2.794269E-08  -4.969034E-08   7.362297E-08   1.164138E-07   6.696290E-08   1.582202E-08  -1.386851E-09
  14.100   1.506608E-07   2.445475E-07   1.453445E-07   2.128844E-08  -4.034675E-08   5.757273E-08   9.199833E-08   5.454741E-08   1.455293E-08   4.842964E-10
  14.200   1.153704E-07   1.881192E-07   1.126106E-07   1.635332E-08  -3.226862E-08   4.488526E-08   7.251258E-08   4.439836E-08   1.334897E-08   1.924638E-09
  14.300   8.794516E-08   1.440593E-07   8.694571E-08   1.273433E-08  -2.538656E-08   3.490569E-08   5.703711E-08   3.612898E-08   1.219790E-08   2.978139E-09
  14.400   6.676000E-08   1.098755E-07   6.695596E-08   1.010216E-08  -1.961056E-08   2.709128E-08   4.479904E-08   2.940634E-08   1.109304E-08   3.694332E-09
  14.500   5.048932E-08   8.351329E-08   5.147837E-08   8.193600E-09  -1.483706E-08   2.099638E-08   3.515571E-08   2.394781E-08   1.003208E-08   4.124896E-09
  14.600   3.806102E-08   6.329615E-08   3.955496E-08   6.803240E-09  -1.095515E-08   1.625838E-08   2.757834E-08   1.951665E-08   9.015869E-09   4.320941E-09
  14.700   2.861555E-08   4.786973E-08   3.040668E-08   5.774904E-09  -7.851892E-09   1.258488E-08   2.163626E-08   1.591703E-08   8.047380E-09   4.330944E-09
  14.800   2.146975E-08   3.615073E-08   2.340779E-08   4.993255E-09  -5.416592E-09   9.742131E-09   1.698209E-08   1.298873E-08   7.130737E-09   4.199281E-09
  14.900   1.608534E-08   2.728104E-08   1.806171E-08   4.375872E-09  -3.544191E-09   7.544813E-09   1.333812E-08   1.060191E-08   6.270368E-09   3.965291E-09
  15.000   1.204178E-08   2.058731E-08   1.397885E-08   3.866065E-09  -2.137676E-09   5.847113E-09   1.048415E-08   8.652144E-09   5.470339E-09   3.662783E-09
  15.100   9.013194E-09   1.554594E-08   1.085685E-08   3.426606E-09  -1.109652E-09   4.535113E-09   8.246800E-09   7.055935E-09   4.733850E-09   3.319916E-09
  15.200   6.749078E-09   1.175323E-08   8.463341E-09   3.034442E-09  -3.831740E-10   3.520350E-09   6.490395E-09   5.746703E-09   4.062913E-09   2.959374E-09
  15.300   5.058286E-09   8.900393E-09   6.621339E-09   2.676397E-09   1.080438E-10   2.734485E-09   5.109247E-09   4.671392E-09   3.458201E-09   2.598750E-09
  15.400   3.795980E-09   6.752965E-09   5.197034E-09   2.345803E-09   4.199081E-10   2.124936E-09   4.021293E-09   3.787633E-09   2.919027E-09   2.251074E-09
  15.500   2.853096E-09   5.134035E-09   4.089849E-09   2.039968E-09   5.985922E-10   1.651355E-09   3.162918E-09   3.061430E-09   2.443441E-09   1.925423E-09
  15.600   2.147960E-09   3.910833E-09   3.224465E-09   1.758346E-09   6.814243E-10   1.282827E-09   2.484810E-09   2.465327E-09   2.028402E-09   1.627566E-09
  15.700   1.619685E-09   2.984131E-09   2.544558E-09   1.501303E-09   6.979197E-10   9.956647E-10   1.948685E-09   1.976970E-09   1.670001E-09   1.360590E-09
  15.800   1.223042E-09   2.279978E-09   2.007954E-09   1.269323E-09   6.708682E-10   7.716965E-10   1.524732E-09   1.578002E-09   1.363701E-09   1.125495E-09
  15.900   9.245095E-10   1.743332E-09   1.582942E-09   1.062576E-09   6.174110E-10   5.969467E-10   1.189647E-09   1.253225E-09   1.104578E-09   9.217238E-10
  16.000   6.992703E-10   1.333220E-09   1.245516E-09   8.807093E-10   5.500585E-10   4.606299E-10   9.251209E-10   9.899709E-10   8.875383E-10   7.476220E-10
  16.100   5.289452E-10   1.019080E-09   9.773328E-10   7.228207E-10   4.776143E-10   3.543880E-10   7.166982E-10   7.776226E-10   7.075109E-10   6.008230E-10
  16.200   3.999022E-10   7.780460E-10   7.642239E-10   5.875140E-10   4.059891E-10   2.717157E-10   5.529094E-10   6.072554E-10   5.596004E-10   4.785572E-10
  16.300   3.020020E-10   5.929302E-10   5.951185E-10   4.730149E-10   3.388954E-10   2.075280E-10   4.246149E-10   4.713596E-10   4.392043E-10   3.778918E-10
  16.400   2.276748E-10   4.507423E-10   4.612684E-10   3.773007E-10   2.784244E-10   1.578345E-10   3.245077E-10   3.636230E-10   3.420928E-10   2.959087E-10
  16.500   1.712440E-10   3.416063E-10   3.556927E-10   2.982275E-10   2.255132E-10   1.194945E-10   2.467339E-10   2.787548E-10   2.644573E-10   2.298285E-10
  16.600   1.284321E-10   2.579693E-10   2.727771E-10   2.336398E-10   1.803122E-10   9.003096E-11   1.865995E-10   2.123403E-10   2.029301E-10   1.770906E-10
  16.700   9.600035E-11   1.940231E-10   2.079820E-10   1.814577E-10   1.424670E-10   6.748851E-11   1.403432E-10   1.607159E-10   1.545828E-10   1.353985E-10
  16.800   7.148566E-11   1.452808E-10   1.576268E-10   1.397401E-10   1.113268E-10   5.032395E-11   1.049561E-10   1.208616E-10   1.169077E-10   1.027387E-10
  16.900   5.300805E-11   1.082640E-10   1.187262E-10   1.067256E-10   8.609485E-11   3.732115E-11   7.803851E-11   9.030567E-11   8.778807E-11   7.737929E-11
  17.000   3.912863E-11   8.027074E-11   8.886288E-11   8.085342E-11   6.593156E-11   2.752410E-11   5.768418E-11   6.704070E-11   6.546052E-11   5.785609E-11
  17.100   2.874436E-11   5.920058E-11   6.608670E-11   6.076980E-11   5.002146E-11   2.018382E-11   4.238596E-11   4.944975E-11   4.847476E-11   4.295026E-11
  17.200   2.100928E-11   4.342181E-11   4.883185E-11   4.532206E-11   3.761352E-11   1.471602E-11   3.095885E-11   3.624106E-11   3.565196E-11   3.166137E-11
  17.300   1.527512E-11   3.166923E-11   3.584880E-11   3.354539E-11   2.804205E-11   1.066714E-11   2.247666E-11   2.639133E-11   2.604479E-11   2.317884E-11
  17.400   1.104594E-11   2.296489E-11   2.614713E-11   2.464465E-11   2.073422E-11   7.687014E-12   1.622019E-11   1.909678E-11   1.890012E-11   1.685387E-11
  17.500   7.943472E-12   1.655580E-11   1.894760E-11   1.797384E-11   1.520882E-11   5.506904E-12   1.163470E-11   1.373139E-11   1.362544E-11   1.217302E-11
  17.600   5.680208E-12   1.186499E-11   1.364184E-11   1.301504E-11   1.106974E-11   3.921850E-12   8.295294E-12   9.811659E-12   9.759170E-12   8.734335E-12
  17.700   4.038607E-12   8.452732E-12   9.758733E-12   9.358188E-12   7.996621E-12   2.776553E-12   5.878834E-12   6.967292E-12   6.945202E-12   6.226358E-12
  17.800   2.854887E-12   5.985885E-12   6.936354E-12   6.682385E-12   5.734380E-12   1.954134E-12   4.141348E-12   4.916991E-12   4.911324E-12   4.410103E-12
  17.900   2.006411E-12   4.213624E-12   4.898973E-12   4.739295E-12   4.082749E-12   1.367228E-12   2.899973E-12   3.448813E-12   3.451316E-12   3.103910E-12
  18.000   1.401893E-12   2.948350E-12   3.438230E-12   3.338758E-12   2.886515E-12   9.509844E-13   2.018646E-12   2.404340E-12   2.410312E-12   2.170947E-12
  18.100   9.737991E-13   2.050700E-12   2.397965E-12   2.336626E-12   2.026806E-12   6.575990E-13   1.396864E-12   1.666095E-12   1.672988E-12   1.509042E-12
