 Z= 101 A= 227  Md beta2= 0.01 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   3.500   8.956297E-02  -1.075303E-03  -1.771136E-04   2.722903E-04  -3.330705E-05   6.307137E-02  -2.399046E-04   3.789374E-04  -7.187808E-04  -2.504210E-04
   3.600   8.966633E-02  -1.224344E-03  -2.359790E-04   1.873701E-04  -4.346957E-05   6.298042E-02   1.030287E-04   4.917495E-04  -6.609633E-04  -2.628114E-04
   3.700   8.971634E-02  -1.297060E-03  -2.696731E-04   1.022812E-04  -5.479039E-05   6.288051E-02   4.306418E-04   6.040405E-04  -5.883400E-04  -2.719285E-04
   3.800   8.970277E-02  -1.288836E-03  -2.758567E-04   2.136181E-05  -6.681279E-05   6.278159E-02   7.286805E-04   7.122632E-04  -5.024426E-04  -2.771643E-04
   3.900   8.961940E-02  -1.200154E-03  -2.534496E-04  -5.108903E-05  -7.889485E-05   6.269300E-02   9.850171E-04   8.128111E-04  -4.053425E-04  -2.779384E-04
   4.000   8.946426E-02  -1.036413E-03  -2.027300E-04  -1.110733E-04  -9.021615E-05   6.262289E-02   1.190278E-03   9.021354E-04  -2.996036E-04  -2.737175E-04
   4.100   8.923938E-02  -8.073705E-04  -1.253844E-04  -1.551550E-04  -9.980113E-05   6.257766E-02   1.338351E-03   9.768593E-04  -1.882193E-04  -2.640382E-04
   4.200   8.895035E-02  -5.262369E-04  -2.449913E-05  -1.807036E-04  -1.065601E-04   6.256141E-02   1.426757E-03   1.033887E-03  -7.453777E-05  -2.485334E-04
   4.300   8.860537E-02  -2.084815E-04   9.551069E-05  -1.861059E-04  -1.093482E-04   6.257548E-02   1.456857E-03   1.070512E-03   3.782522E-05  -2.269614E-04
   4.400   8.821415E-02   1.295631E-04   2.290450E-04  -1.709320E-04  -1.070396E-04   6.261814E-02   1.433901E-03   1.084521E-03   1.450815E-04  -1.992386E-04
   4.500   8.778661E-02   4.721908E-04   3.695394E-04  -1.360416E-04  -9.861585E-05   6.268425E-02   1.366892E-03   1.074301E-03   2.433742E-04  -1.654712E-04
   4.600   8.733150E-02   8.057850E-04   5.097662E-04  -8.362225E-05  -8.326041E-05   6.276519E-02   1.268286E-03   1.038953E-03   3.288883E-04  -1.259869E-04
   4.700   8.685505E-02   1.120130E-03   6.422126E-04  -1.715065E-05  -6.045570E-05   6.284890E-02   1.153512E-03   9.783949E-04   3.979676E-04  -8.136185E-05
   4.800   8.635988E-02   1.409456E-03   7.595252E-04   5.872656E-05  -3.007343E-05   6.292007E-02   1.040332E-03   8.934745E-04   4.472378E-04  -3.244081E-05
   4.900   8.584408E-02   1.673121E-03   8.550015E-04   1.383922E-04   7.549433E-06   6.296052E-02   9.480690E-04   7.860626E-04   4.737333E-04   1.965385E-05
   5.000   8.530073E-02   1.915859E-03   9.231021E-04   2.155333E-04   5.155737E-05   6.294977E-02   8.967178E-04   6.591297E-04   4.750270E-04   7.352672E-05
   5.100   8.471784E-02   2.147564E-03   9.599449E-04   2.834801E-04   1.005534E-04   6.286576E-02   9.059792E-04   5.167889E-04   4.493580E-04   1.275308E-04
   5.200   8.407867E-02   2.382620E-03   9.637433E-04   3.355950E-04   1.526127E-04   6.268566E-02   9.942640E-04   3.642917E-04   3.957536E-04   1.798080E-04
   5.300   8.336257E-02   2.638812E-03   9.351433E-04   3.656895E-04   2.053359E-04   6.238686E-02   1.177709E-03   2.079656E-04   3.141373E-04   2.283489E-04
   5.400   8.254607E-02   2.935914E-03   8.774210E-04   3.684446E-04   2.559442E-04   6.194789E-02   1.469261E-03   5.508000E-05   2.054165E-04   2.710713E-04
   5.500   8.160429E-02   3.294057E-03   7.965066E-04   3.398062E-04   3.014128E-04   6.134944E-02   1.877873E-03  -8.636220E-05   7.153874E-05   3.059160E-04
   5.600   8.051258E-02   3.732006E-03   7.008140E-04   2.773271E-04   3.386365E-04   6.057525E-02   2.407871E-03  -2.079110E-04  -8.448968E-05   3.309536E-04
   5.700   7.924803E-02   4.265490E-03   6.008712E-04   1.804268E-04   3.646186E-04   5.961289E-02   3.058516E-03  -3.010247E-04  -2.586338E-04   3.444980E-04
   5.800   7.779109E-02   4.905707E-03   5.087610E-04   5.054442E-05   3.766698E-04   5.845444E-02   3.823812E-03  -3.574823E-04  -4.459125E-04   3.452178E-04
   5.900   7.612683E-02   5.658132E-03   4.374040E-04  -1.088317E-04   3.726038E-04   5.709687E-02   4.692559E-03  -3.698291E-04  -6.405383E-04   3.322392E-04
   6.000   7.424602E-02   6.521703E-03   3.997278E-04  -2.922701E-04   3.509125E-04   5.554227E-02   5.648669E-03  -3.318311E-04  -8.361123E-04   3.052292E-04
   6.100   7.214581E-02   7.488465E-03   4.077809E-04  -4.926356E-04   3.109068E-04   5.379783E-02   6.671719E-03  -2.389055E-04  -1.025870E-03   2.644541E-04
   6.200   6.983000E-02   8.543673E-03   4.718588E-04  -7.014528E-04   2.528106E-04   5.187559E-02   7.737736E-03  -8.849489E-05  -1.202965E-03   2.108042E-04
   6.300   6.730899E-02   9.666349E-03   5.997101E-04  -9.093719E-04   1.777965E-04   4.979192E-02   8.820149E-03   1.196459E-04  -1.360785E-03   1.457827E-04
   6.400   6.459930E-02   1.083025E-02   7.958865E-04  -1.106706E-03   8.795903E-05   4.756698E-02   9.890877E-03   3.832771E-04  -1.493266E-03   7.145484E-05
   6.500   6.172283E-02   1.200516E-02   1.061291E-03  -1.284004E-03  -1.377473E-05   4.522385E-02   1.092148E-02   6.976345E-04  -1.595203E-03  -9.639545E-06
   6.600   5.870590E-02   1.315842E-02   1.392963E-03  -1.432616E-03  -1.237938E-04   4.278777E-02   1.188434E-02   1.055535E-03  -1.662523E-03  -9.460629E-05
   6.700   5.557804E-02   1.425659E-02   1.784118E-03  -1.545212E-03  -2.379996E-04   4.028516E-02   1.275376E-02   1.447628E-03  -1.692504E-03  -1.803428E-04
   6.800   5.237084E-02   1.526708E-02   2.224443E-03  -1.616217E-03  -3.520372E-04   3.774284E-02   1.350698E-02   1.862773E-03  -1.683929E-03  -2.636997E-04
   6.900   4.911675E-02   1.615978E-02   2.700626E-03  -1.642126E-03  -4.615436E-04   3.518715E-02   1.412500E-02   2.288539E-03  -1.637154E-03  -3.416467E-04
   7.000   4.584792E-02   1.690842E-02   3.197077E-03  -1.621683E-03  -5.623947E-04   3.264327E-02   1.459328E-02   2.711778E-03  -1.554087E-03  -4.114316E-04
   7.100   4.259526E-02   1.749170E-02   3.696788E-03  -1.555910E-03  -6.509337E-04   3.013463E-02   1.490213E-02   3.119244E-03  -1.438088E-03  -4.707214E-04
   7.200   3.938763E-02   1.789411E-02   4.182270E-03  -1.447993E-03  -7.241635E-04   2.768238E-02   1.504694E-02   3.498221E-03  -1.293776E-03  -5.177144E-04
   7.300   3.625116E-02   1.810644E-02   4.636502E-03  -1.303029E-03  -7.798906E-04   2.530515E-02   1.502811E-02   3.837116E-03  -1.126774E-03  -5.512180E-04
   7.400   3.320887E-02   1.812590E-02   5.043815E-03  -1.127665E-03  -8.168120E-04   2.301881E-02   1.485083E-02   4.125975E-03  -9.434055E-04  -5.706862E-04
   7.500   3.028039E-02   1.795593E-02   5.390668E-03  -9.296575E-04  -8.345415E-04   2.083638E-02   1.452464E-02   4.356904E-03  -7.503593E-04  -5.762163E-04
   7.600   2.748191E-02   1.760573E-02   5.666269E-03  -7.173870E-04  -8.335762E-04   1.876810E-02   1.406280E-02   4.524360E-03  -5.543460E-04  -5.685068E-04
   7.700   2.482614E-02   1.708957E-02   5.862992E-03  -4.993639E-04  -8.152101E-04   1.682152E-02   1.348160E-02   4.625312E-03  -3.617743E-04  -5.487813E-04
   7.800   2.232257E-02   1.642584E-02   5.976595E-03  -2.837625E-04  -7.814041E-04   1.500170E-02   1.279956E-02   4.659250E-03  -1.784613E-04  -5.186864E-04
   7.900   1.997760E-02   1.563609E-02   6.006236E-03  -7.801219E-05  -7.346248E-04   1.331141E-02   1.203660E-02   4.628069E-03  -9.395827E-06  -4.801714E-04
   8.000   1.779485E-02   1.474396E-02   5.954284E-03   1.115315E-04  -6.776670E-04   1.175137E-02   1.121324E-02   4.535836E-03   1.414346E-04  -4.353601E-04
   8.100   1.577547E-02   1.377406E-02   5.825984E-03   2.798201E-04  -6.134727E-04   1.032054E-02   1.034984E-02   4.388454E-03   2.711459E-04  -3.864242E-04
   8.200   1.391843E-02   1.275106E-02   5.628978E-03   4.232426E-04  -5.449608E-04   9.016336E-03   9.465899E-03   4.193267E-03   3.779892E-04  -3.354666E-04
   8.300   1.222082E-02   1.169875E-02   5.372753E-03   5.396567E-04  -4.748771E-04   7.834894E-03   8.579507E-03   3.958618E-03   4.613160E-04  -2.844210E-04
   8.400   1.067811E-02   1.063927E-02   5.068041E-03   6.283282E-04  -4.056731E-04   6.771290E-03   7.706863E-03   3.693405E-03   5.214863E-04  -2.349741E-04
   8.500   9.284476E-03   9.592551E-03   4.726217E-03   6.897949E-04  -3.394187E-04   5.819755E-03   6.861961E-03   3.406649E-03   5.597308E-04  -1.885113E-04
   8.600   8.033000E-03   8.575869E-03   4.358734E-03   7.256727E-04  -2.777496E-04   4.973865E-03   6.056381E-03   3.107106E-03   5.779819E-04  -1.460878E-04
   8.700   6.915912E-03   7.603569E-03   3.976620E-03   7.384249E-04  -2.218489E-04   4.226723E-03   5.299214E-03   2.802937E-03   5.786876E-04  -1.084237E-04
   8.800   5.924807E-03   6.686976E-03   3.590067E-03   7.311152E-04  -1.724588E-04   3.571110E-03   4.597094E-03   2.501446E-03   5.646222E-04  -7.591885E-05
   8.900   5.050837E-03   5.834419E-03   3.208110E-03   7.071628E-04  -1.299166E-04   2.999641E-03   3.954321E-03   2.208898E-03   5.387065E-04  -4.868519E-05
   9.000   4.284890E-03   5.051389E-03   2.838415E-03   6.701155E-04  -9.420884E-05   2.504885E-03   3.373060E-03   1.930406E-03   5.038467E-04  -2.659023E-05
   9.100   3.617759E-03   4.340781E-03   2.487164E-03   6.234529E-04  -6.503763E-05   2.079492E-03   2.853599E-03   1.669902E-03   4.627997E-04  -9.307789E-06
   9.200   3.040291E-03   3.703210E-03   2.159034E-03   5.704265E-04  -4.189082E-05   1.716286E-03   2.394636E-03   1.430154E-03   4.180692E-04   3.628875E-06
   9.300   2.543519E-03   3.137362E-03   1.857250E-03   5.139425E-04  -2.411195E-05   1.408367E-03   1.993586E-03   1.212850E-03   3.718330E-04   1.277561E-05
   9.400   2.118786E-03   2.640371E-03   1.583702E-03   4.564854E-04  -1.096457E-05   1.149174E-03   1.646883E-03   1.018712E-03   3.259021E-04   1.873057E-05
   9.500   1.757840E-03   2.208181E-03   1.339106E-03   4.000800E-04  -1.687908E-06   9.325531E-04   1.350276E-03   8.476366E-04   2.817063E-04   2.209440E-05
   9.600   1.452915E-03   1.835903E-03   1.123187E-03   3.462878E-04   4.458146E-06   7.528024E-04   1.099088E-03   6.988516E-04   2.403048E-04   2.343861E-05
   9.700   1.196797E-03   1.518126E-03   9.348819E-04   2.962295E-04   8.159518E-06   6.047003E-04   8.884475E-04   5.710735E-04   2.024140E-04   2.328261E-05
   9.800   9.828594E-04   1.249198E-03   7.725345E-04   2.506280E-04   1.002556E-05   4.835234E-04   7.134892E-04   4.626576E-04   1.684481E-04   2.207899E-05
   9.900   8.050906E-04   1.023454E-03   6.340791E-04   2.098640E-04   1.057679E-05   3.850499E-04   5.695025E-04   3.717354E-04   1.385681E-04   2.020630E-05
  10.000   6.580981E-04   8.353971E-04   5.172056E-04   1.740379E-04   1.024107E-05   3.055505E-04   4.520509E-04   2.963333E-04   1.127331E-04   1.796800E-05
  10.100   5.370989E-04   6.798384E-04   4.194994E-04   1.430328E-04   9.356584E-06   2.417696E-04   3.570526E-04   2.344702E-04   9.075080E-05   1.559621E-05
  10.200   4.378970E-04   5.519901E-04   3.385543E-04   1.165741E-04   8.179404E-06   1.908979E-04   2.808294E-04   1.842341E-04   7.232443E-05   1.325887E-05
  10.300   3.568500E-04   4.475232E-04   2.720588E-04   9.428303E-05   6.894143E-06   1.505391E-04   2.201285E-04   1.438368E-04   5.709338E-05   1.106885E-05
  10.400   2.908284E-04   3.625930E-04   2.178576E-04   7.572213E-05   5.625949E-06   1.186721E-04   1.721228E-04   1.116509E-04   4.466737E-05   9.094008E-06
  10.500   2.371695E-04   2.938405E-04   1.739909E-04   6.043133E-05   4.452692E-06   9.361111E-05   1.343943E-04   8.622921E-05   3.465299E-05   7.367144E-06
  10.600   1.936290E-04   2.383737E-04   1.387145E-04   4.795586E-05   3.416394E-06   7.396518E-05   1.049053E-04   6.631181E-05   2.667339E-05   5.895245E-06
  10.700   1.583314E-04   1.937367E-04   1.105051E-04   3.786574E-05   2.533334E-06   5.859851E-05   8.196295E-05   5.082234E-05   2.038145E-05   4.667565E-06
  10.800   1.297224E-04   1.578690E-04   8.805520E-05   2.976819E-05   1.802484E-06   4.659298E-05   6.417872E-05   3.885698E-05   1.546754E-05   3.662326E-06
  10.900   1.065236E-04   1.290614E-04   7.025881E-05   2.331439E-05   1.212224E-06   3.721348E-05   5.042796E-05   2.966877E-05   1.166295E-05   2.851975E-06
  11.000   8.769025E-05   1.059107E-04   5.619325E-05   1.820168E-05   7.453794E-07   2.987668E-05   3.980988E-05   2.264927E-05   8.739932E-06   2.207073E-06
  11.100   7.237376E-05   8.727533E-05   4.509800E-05   1.417259E-05   3.827954E-07   2.412351E-05   3.161064E-05   1.730944E-05   6.509457E-06   1.698980E-06
  11.200   5.988841E-05   7.223407E-05   3.635306E-05   1.101174E-05   1.056818E-07   1.959534E-05   2.526996E-05   1.326093E-05   4.817543E-06   1.301533E-06
  11.300   4.968232E-05   6.004902E-05   2.945790E-05   8.541505E-06  -1.030080E-07   1.601390E-05   2.035191E-05   1.019868E-05   3.540797E-06   9.919339E-07
  11.400   4.131283E-05   5.013265E-05   2.401195E-05   6.617131E-06  -2.579066E-07   1.316439E-05   1.651991E-05   7.885384E-06   2.581764E-06   7.510599E-07
  11.500   3.442569E-05   4.201962E-05   1.969721E-05   5.121860E-06  -3.710538E-07   1.088178E-05   1.351589E-05   6.137989E-06   1.864423E-06   5.633723E-07
  11.600   2.873785E-05   3.534291E-05   1.626300E-05   3.962294E-06  -4.520253E-07   9.039676E-06   1.114309E-05   4.816360E-06   1.330084E-06   4.165883E-07
  11.700   2.402328E-05   2.981403E-05   1.351301E-05   3.064253E-06  -5.082306E-07   7.541475E-06   9.252261E-06   3.813904E-06   9.338177E-07   3.012236E-07
  11.800   2.010144E-05   2.520668E-05   1.129449E-05   2.369178E-06  -5.452817E-07   6.313393E-06   7.730615E-06   3.050007E-06   6.414411E-07   2.100976E-07
  11.900   1.682800E-05   2.134359E-05   9.489266E-06   1.831093E-06  -5.673663E-07   5.299047E-06   6.493210E-06   2.464020E-06   4.270633E-07   1.378549E-07
  12.000   1.408738E-05   1.808592E-05   8.006418E-06   1.414095E-06  -5.775873E-07   4.455270E-06   5.476211E-06   2.010543E-06   2.711278E-07   8.053840E-08
  12.100   1.178675E-05   1.532477E-05   6.776406E-06   1.090294E-06  -5.782521E-07   3.748905E-06   4.631715E-06   1.655763E-06   1.588855E-07   3.522876E-08
  12.200   9.851336E-06   1.297450E-05   5.746287E-06   8.381507E-07  -5.711031E-07   3.154364E-06   3.923781E-06   1.374638E-06   7.922133E-08  -2.455367E-10
  12.300   8.220637E-06   1.096745E-05   4.875925E-06   6.411271E-07  -5.574959E-07   2.651772E-06   3.325410E-06   1.148731E-06   2.376386E-08  -2.753179E-08
  12.400   6.845443E-06   9.249767E-06   4.134962E-06   4.866065E-07  -5.385294E-07   2.225567E-06   2.816245E-06   9.645511E-07  -1.378697E-08  -4.791891E-08
  12.500   5.685492E-06   7.778222E-06   3.500429E-06   3.650188E-07  -5.151376E-07   1.863439E-06   2.380840E-06   8.122943E-07  -3.816581E-08  -6.245546E-08
  12.600   4.707608E-06   6.517680E-06   2.954868E-06   2.691387E-07  -4.881513E-07   1.555533E-06   2.007354E-06   6.848708E-07  -5.292371E-08  -7.203004E-08
  12.700   3.884251E-06   5.439192E-06   2.484873E-06   1.935228E-07  -4.583361E-07   1.293848E-06   1.686568E-06   5.771699E-07  -6.071732E-08  -7.742327E-08
  12.800   3.192371E-06   4.518535E-06   2.079972E-06   1.340627E-07  -4.264142E-07   1.071795E-06   1.411161E-06   4.855005E-07  -6.352917E-08  -7.933910E-08
  12.900   2.612525E-06   3.735122E-06   1.731784E-06   8.763380E-08  -3.930728E-07   8.838567E-07   1.175180E-06   4.071704E-07  -6.283581E-08  -7.842185E-08
  13.000   2.128185E-06   3.071188E-06   1.433400E-06   5.182432E-08  -3.589649E-07   7.253464E-07   9.736525E-07   3.401748E-07  -5.973625E-08  -7.526367E-08
  13.100   1.725208E-06   2.511206E-06   1.178940E-06   2.473191E-08  -3.247043E-07   5.922296E-07   8.023163E-07   2.829710E-07  -5.504937E-08  -7.040630E-08
  13.200   1.391425E-06   2.041466E-06   9.632508E-07   4.815001E-09  -2.908571E-07   4.809943E-07   6.574367E-07   2.343190E-07  -4.938716E-08  -6.433966E-08
  13.300   1.116325E-06   1.649778E-06   7.817052E-07  -9.211365E-09  -2.579330E-07   3.885589E-07   5.356827E-07   1.931747E-07  -4.320883E-08  -5.749926E-08
  13.400   8.908087E-07   1.325266E-06   6.300836E-07  -1.844512E-08  -2.263763E-07   3.122067E-07   4.340507E-07   1.586204E-07  -3.686004E-08  -5.026364E-08
  13.500   7.069982E-07   1.058226E-06   5.045073E-07  -2.384092E-08  -1.965583E-07   2.495394E-07   3.498181E-07   1.298253E-07  -3.060084E-08  -4.295287E-08
  13.600   5.580808E-07   8.400211E-07   4.014079E-07  -2.623559E-08  -1.687731E-07   1.984422E-07   2.805182E-07   1.060241E-07  -2.462501E-08  -3.582833E-08
  13.700   4.381832E-07   6.630004E-07   3.175179E-07  -2.636162E-08  -1.432351E-07   1.570579E-07   2.239258E-07   8.650916E-08  -1.907357E-08  -2.909416E-08
  13.800   3.422645E-07   5.204331E-07   2.498713E-07  -2.485371E-08  -1.200804E-07   1.237646E-07   1.780482E-07   7.062925E-08  -1.404415E-08  -2.290027E-08
  13.900   2.660221E-07   4.064455E-07   1.958060E-07  -2.225210E-08  -9.937076E-08   9.715682E-08   1.411190E-07   5.779218E-08  -9.597861E-09  -1.734682E-08
  14.000   2.058085E-07   3.159589E-07   1.529645E-07  -1.900542E-08  -8.110046E-08   7.602691E-08   1.115899E-07   4.746787E-08  -5.764774E-09  -1.248978E-08
  14.100   1.585541E-07   2.446258E-07   1.192887E-07  -1.547439E-08  -6.520457E-08   5.934722E-08   8.811998E-08   3.919042E-08  -2.548664E-09  -8.347295E-09
  14.200   1.216971E-07   1.887634E-07   9.300889E-08  -1.193732E-08  -5.156926E-08   4.625220E-08   6.956353E-08   3.255836E-08   6.850230E-11  -4.906492E-09
  14.300   9.311762E-08   1.452861E-07   7.262665E-08  -8.597461E-09  -4.004241E-08   3.602058E-08   5.495402E-08   2.723281E-08   2.122178E-09  -2.130313E-09
  14.400   7.107727E-08   1.116370E-07   5.689313E-08  -5.591947E-09  -3.044453E-08   2.805780E-08   4.348708E-08   2.293368E-08   3.660917E-09   3.588827E-11
  14.500   5.416371E-08   8.572112E-08   4.478371E-08  -3.001786E-09  -2.257901E-08   2.187914E-08   3.450204E-08   1.943430E-08   4.742220E-09   1.658283E-09
  14.600   4.124019E-08   6.584062E-08   3.547092E-08  -8.623043E-10  -1.624156E-08   1.709371E-08   2.746323E-08   1.655515E-08   5.428656E-09   2.809228E-09
  14.700   3.140036E-08   5.063499E-08   2.829685E-08   8.265662E-10  -1.122830E-08   1.338964E-08   2.194175E-08   1.415690E-08   5.784408E-09   3.562768E-09
  14.800   2.392829E-08   3.902561E-08   2.274636E-08   2.090657E-09  -7.342433E-09   1.052064E-08   1.759818E-08   1.213360E-08   5.872345E-09   3.991041E-09
  14.900   1.826367E-08   3.016627E-08   1.842207E-08   2.972984E-09  -4.399341E-09   8.294126E-09   1.416690E-08   1.040617E-08   5.751686E-09   4.161580E-09
  15.000   1.397177E-08   2.339971E-08   1.502179E-08   3.526458E-09  -2.230237E-09   6.560810E-09   1.144201E-08   8.916437E-09   5.476279E-09   4.135449E-09
  15.100   1.071820E-08   1.822018E-08   1.231874E-08   3.807999E-09  -6.843838E-10   5.205904E-09   9.265231E-09   7.622059E-09   5.093488E-09   3.966137E-09
  15.200   8.247704E-09   1.424180E-08   1.014466E-08   3.874031E-09   3.698790E-10   4.141718E-09   7.515636E-09   6.492266E-09   4.643616E-09   3.699076E-09
  15.300   6.366808E-09   1.117232E-08   8.375859E-09   3.777289E-09   1.045109E-09   3.301590E-09   6.101165E-09   5.504440E-09   4.159796E-09   3.371671E-09
  15.400   4.929758E-09   8.791756E-09   6.921899E-09   3.564756E-09   1.435520E-09   2.634986E-09   4.951781E-09   4.641491E-09   3.668255E-09   3.013723E-09
  15.500   3.827264E-09   6.935197E-09   5.716710E-09   3.276556E-09   1.618313E-09   2.103621E-09   4.014045E-09   3.889931E-09   3.188854E-09   2.648100E-09
  15.600   2.977652E-09   5.479323E-09   4.711735E-09   2.945594E-09   1.655372E-09   1.678424E-09   3.246914E-09   3.238518E-09   2.735805E-09   2.291585E-09
  15.700   2.319983E-09   4.331885E-09   3.870812E-09   2.597749E-09   1.595160E-09   1.337213E-09   2.618544E-09   2.677369E-09   2.318496E-09   1.955791E-09
  15.800   1.808771E-09   3.423694E-09   3.166432E-09   2.252447E-09   1.474677E-09   1.062936E-09   2.103906E-09   2.197412E-09   1.942335E-09   1.648080E-09
  15.900   1.409981E-09   2.702569E-09   2.577091E-09   1.923458E-09   1.321366E-09   8.423590E-10   1.683035E-09   1.790105E-09   1.609576E-09   1.372445E-09
  16.000   1.098038E-09   2.128846E-09   2.085457E-09   1.619797E-09   1.154891E-09   6.650957E-10   1.339762E-09   1.447308E-09   1.320083E-09   1.130297E-09
  16.100   8.535950E-10   1.672069E-09   1.677143E-09   1.346647E-09   9.887416E-10   5.229024E-10   1.060815E-09   1.161274E-09   1.071996E-09   9.211697E-10
  16.200   6.619102E-10   1.308594E-09   1.339916E-09   1.106226E-09   8.316327E-10   4.091643E-10   8.351722E-10   9.246841E-10   8.623067E-10   7.432963E-10
  16.300   5.116484E-10   1.019852E-09   1.063184E-09   8.985604E-10   6.886877E-10   3.185243E-10   6.536076E-10   7.307091E-10   6.873210E-10   5.940916E-10
  16.400   3.940187E-10   7.911019E-10   8.376940E-10   7.221578E-10   5.624190E-10   2.466123E-10   5.083594E-10   5.730680E-10   5.430282E-10   4.705241E-10
  16.500   3.021462E-10   6.105357E-10   6.553274E-10   5.745488E-10   4.535136E-10   1.898463E-10   3.928883E-10   4.460708E-10   4.253743E-10   3.693973E-10
  16.600   2.306156E-10   4.686275E-10   5.089795E-10   4.527195E-10   3.614481E-10   1.452840E-10   3.016916E-10   3.446424E-10   3.304572E-10   2.875532E-10
  16.700   1.751372E-10   3.576573E-10   3.924655E-10   3.534364E-10   2.849552E-10   1.105085E-10   2.301554E-10   2.643235E-10   2.546553E-10   2.220088E-10
  16.800   1.323008E-10   2.713563E-10   3.004451E-10   2.734795E-10   2.223667E-10   8.353864E-11   1.744310E-10   2.012531E-10   1.947034E-10   1.700405E-10
  16.900   9.938948E-11   2.046345E-10   2.283519E-10   2.097991E-10   1.718562E-10   6.275655E-11   1.313294E-10   1.521348E-10   1.477268E-10   1.292282E-10
  17.000   7.423942E-11   1.533680E-10   1.723221E-10   1.596129E-10   1.316030E-10   4.684779E-11   9.822822E-11   1.141914E-10   1.112463E-10   9.746955E-11
  17.100   5.512960E-11   1.142283E-10   1.291218E-10   1.204551E-10   9.989534E-11   3.475087E-11   7.298825E-11   8.511331E-11   8.316135E-11   7.297320E-11
  17.200   4.069554E-11   8.454232E-11   9.607515E-11   9.019299E-11   7.518883E-11   2.561446E-11   5.387954E-11   6.300295E-11   6.172079E-11   5.423884E-11
  17.300   2.985995E-11   6.217628E-11   7.099168E-11   6.701912E-11   5.613336E-11   1.876074E-11   3.951525E-11   4.631943E-11   4.548571E-11   4.002896E-11
  17.400   2.177662E-11   4.543828E-11   5.209822E-11   4.942918E-11   4.157798E-11   1.365425E-11   2.879351E-11   3.382543E-11   3.328952E-11   2.933691E-11
  17.500   1.578479E-11   3.299657E-11   3.797453E-11   3.619099E-11   3.056206E-11   9.875300E-12   2.084656E-11   2.453799E-11   2.419809E-11   2.135429E-11
  17.600   1.137181E-11   2.381077E-11   2.749485E-11   2.630981E-11   2.229819E-11   7.097610E-12   1.499709E-11   1.768428E-11   1.747205E-11   1.543967E-11
  17.700   8.142603E-12   1.707450E-11   1.977585E-11   1.899318E-11   1.615127E-11   5.069561E-12   1.072103E-11   1.266264E-11   1.253262E-11   1.108970E-11
  17.800   5.794891E-12   1.216768E-11   1.413118E-11   1.361752E-11   1.161629E-11   3.598686E-12   7.616356E-12   9.009162E-12   8.931356E-12   7.913631E-12
  17.900   4.099064E-12   8.617271E-12   1.003266E-11   9.697782E-12   8.296963E-12   2.538943E-12   5.377301E-12   6.369438E-12   6.324282E-12   5.611086E-12
  18.000   2.881997E-12   6.065318E-12   7.077528E-12   6.860741E-12   5.886042E-12   1.780403E-12   3.773228E-12   4.475143E-12   4.450014E-12   3.953416E-12
  18.100   2.014123E-12   4.243063E-12   4.961438E-12   4.822146E-12   4.147975E-12   1.240972E-12   2.631592E-12   3.124878E-12   3.111744E-12   2.768148E-12
  18.200   1.399195E-12   2.950318E-12   3.456417E-12   3.367629E-12   2.904085E-12   8.598158E-13   1.824339E-12   2.168750E-12   2.162583E-12   1.926336E-12
  18.300   9.662442E-13   2.039123E-12   2.393140E-12   2.337026E-12   2.020184E-12   5.922035E-13   1.257184E-12   1.496116E-12   1.493829E-12   1.332397E-12
  18.400   6.633313E-13   1.400958E-12   1.646885E-12   1.611747E-12   1.396449E-12   4.054904E-13   8.612372E-13   1.025955E-12   1.025696E-12   9.160629E-13
  18.500   4.527179E-13   9.568333E-13   1.126525E-12   1.104740E-12   9.592969E-13   2.760299E-13   5.865442E-13   6.994001E-13   7.000921E-13   6.260893E-13
  18.600   3.071833E-13   6.496792E-13   7.659990E-13   7.526416E-13   6.549581E-13   1.868182E-13   3.971513E-13   4.740050E-13   4.750495E-13   4.253974E-13
  18.700   2.072332E-13   4.385661E-13   5.177888E-13   5.096981E-13   4.444699E-13   1.257161E-13   2.673690E-13   3.193927E-13   3.204765E-13   2.873608E-13
  18.800   1.390057E-13   2.943514E-13   3.479686E-13   3.431352E-13   2.998289E-13   8.411864E-14   1.789733E-13   2.139814E-13   2.149574E-13   1.930011E-13
  18.900   9.271210E-14   1.964325E-13   2.324959E-13   2.296540E-13   2.010660E-13   5.596849E-14   1.191265E-13   1.425472E-13   1.433613E-13   1.288891E-13
  19.000   6.148795E-14   1.303460E-13   1.544552E-13   1.528153E-13   1.340503E-13   3.703095E-14   7.884841E-14   9.442688E-14   9.507324E-14   8.558931E-14
  19.100   4.055201E-14   8.600809E-14   1.020293E-13   1.011044E-13   8.885647E-14   2.436552E-14   5.189932E-14   6.220253E-14   6.269796E-14   5.651870E-14
  19.200   2.659635E-14   5.643626E-14   6.702004E-14   6.651333E-14   5.856382E-14   1.594391E-14   3.397303E-14   4.074897E-14   4.111864E-14   3.711551E-14
  19.300   1.734751E-14   3.682762E-14   4.377876E-14   4.351174E-14   3.838080E-14   1.037626E-14   2.211718E-14   2.654857E-14   2.681852E-14   2.423983E-14
  19.400   1.125319E-14   2.390037E-14   2.843950E-14   2.830650E-14   2.501307E-14   6.716321E-15   1.432077E-14   1.720287E-14   1.739648E-14   1.574469E-14
