 Z= 110 A= 250  10 beta2= 0.41 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   1.100   8.117201E-02  -5.925785E-05   2.942634E-04   3.140619E-05   8.584528E-07   6.168217E-02   8.763331E-04   1.071453E-04  -6.026503E-06  -1.071126E-07
   1.200   8.093018E-02  -1.591618E-05   3.913723E-04   5.005780E-05   1.622852E-06   6.163558E-02   8.811549E-04   1.402282E-04  -9.997013E-06  -2.284850E-07
   1.300   8.075720E-02   3.847604E-05   5.025271E-04   7.610071E-05   2.886527E-06   6.161421E-02   8.460202E-04   1.767927E-04  -1.584856E-05  -4.563002E-07
   1.400   8.066188E-02   1.013835E-04   6.252279E-04   1.110185E-04   4.870789E-06   6.162031E-02   7.688138E-04   2.154303E-04  -2.415250E-05  -8.601942E-07
   1.500   8.064965E-02   1.694052E-04   7.558290E-04   1.561553E-04   7.848723E-06   6.165497E-02   6.495147E-04   2.543119E-04  -3.554457E-05  -1.540910E-06
   1.600   8.072227E-02   2.384940E-04   8.896217E-04   2.125777E-04   1.214150E-05   6.171807E-02   4.902768E-04   2.912598E-04  -5.069933E-05  -2.637260E-06
   1.700   8.087780E-02   3.042297E-04   1.020999E-03   2.809322E-04   1.810918E-05   6.180834E-02   2.953946E-04   3.238544E-04  -7.029462E-05  -4.331947E-06
   1.800   8.111064E-02   3.621310E-04   1.143700E-03   3.613112E-04   2.613579E-05   6.192344E-02   7.115580E-05   3.495732E-04  -9.496676E-05  -6.855090E-06
   1.900   8.141189E-02   4.079825E-04   1.251116E-03   4.531372E-04   3.660884E-05   6.206012E-02  -1.744189E-04   3.659522E-04  -1.252586E-04  -1.048429E-05
   2.000   8.176975E-02   4.381575E-04   1.336656E-03   5.550799E-04   4.989413E-05   6.221444E-02  -4.319332E-04   3.707614E-04  -1.615632E-04  -1.554019E-05
   2.100   8.217014E-02   4.499147E-04   1.394123E-03   6.650130E-04   6.630726E-05   6.238193E-02  -6.910551E-04   3.621794E-04  -2.040679E-04  -2.237669E-05
   2.200   8.259738E-02   4.416488E-04   1.418108E-03   7.800206E-04   8.608325E-05   6.255788E-02  -9.410142E-04   3.389558E-04  -2.527025E-04  -3.136567E-05
   2.300   8.303498E-02   4.130775E-04   1.404353E-03   8.964566E-04   1.093464E-04   6.273753E-02  -1.171131E-03   3.005478E-04  -3.070974E-04  -4.287624E-05
   2.400   8.346640E-02   3.653504E-04   1.350059E-03   1.010058E-03   1.360824E-04   6.291630E-02  -1.371349E-03   2.472185E-04  -3.665559E-04  -5.724970E-05
   2.500   8.387583E-02   3.010685E-04   1.254139E-03   1.116109E-03   1.661141E-04   6.309004E-02  -1.532741E-03   1.800897E-04  -4.300452E-04  -7.477149E-05
   2.600   8.424890E-02   2.242098E-04   1.117367E-03   1.209648E-03   1.990828E-04   6.325512E-02  -1.647957E-03   1.011411E-04  -4.962083E-04  -9.564233E-05
   2.700   8.457331E-02   1.399593E-04   9.424395E-04   1.285712E-03   2.344373E-04   6.340862E-02  -1.711600E-03   1.315650E-05  -5.633986E-04  -1.199509E-04
   2.800   8.483929E-02   5.445032E-05   7.339291E-04   1.339596E-03   2.714296E-04   6.354839E-02  -1.720502E-03  -8.038366E-05  -6.297351E-04  -1.476507E-04
   2.900   8.503998E-02  -2.557263E-05   4.981372E-04   1.367124E-03   3.091201E-04   6.367315E-02  -1.673881E-03  -1.754560E-04  -6.931764E-04  -1.785433E-04
   3.000   8.517165E-02  -9.314985E-05   2.428518E-04   1.364915E-03   3.463914E-04   6.378246E-02  -1.573382E-03  -2.676872E-04  -7.516082E-04  -2.122700E-04
   3.100   8.523371E-02  -1.415392E-04  -2.297682E-05   1.330614E-03   3.819709E-04   6.387676E-02  -1.422999E-03  -3.525758E-04  -8.029376E-04  -2.483141E-04
   3.200   8.522859E-02  -1.646570E-04  -2.896277E-04   1.263104E-03   4.144634E-04   6.395724E-02  -1.228868E-03  -4.257316E-04  -8.451876E-04  -2.860120E-04
   3.300   8.516154E-02  -1.574949E-04  -5.470501E-04   1.162652E-03   4.423918E-04   6.402581E-02  -9.989549E-04  -4.831206E-04  -8.765843E-04  -3.245753E-04
   3.400   8.504016E-02  -1.164811E-04  -7.853344E-04   1.031009E-03   4.642472E-04   6.408494E-02  -7.426525E-04  -5.213051E-04  -8.956305E-04  -3.631213E-04
   3.500   8.487397E-02  -3.975226E-05  -9.951937E-04   8.714347E-04   4.785478E-04   6.413752E-02  -4.702892E-04  -5.376692E-04  -9.011598E-04  -4.007082E-04
   3.600   8.467373E-02   7.269066E-05  -1.168437E-03   6.886583E-04   4.839047E-04   6.418663E-02  -1.925881E-04  -5.306182E-04  -8.923699E-04  -4.363751E-04
   3.700   8.445081E-02   2.189669E-04  -1.298414E-03   4.887606E-04   4.790952E-04   6.423532E-02   7.991025E-05  -4.997470E-04  -8.688338E-04  -4.691798E-04
   3.800   8.421643E-02   3.954529E-04  -1.380414E-03   2.789859E-04   4.631402E-04   6.428633E-02   3.374355E-04  -4.459660E-04  -8.304908E-04  -4.982342E-04
   3.900   8.398094E-02   5.970743E-04  -1.412002E-03   6.748349E-05   4.353846E-04   6.434181E-02   5.715572E-04  -3.715803E-04  -7.776243E-04  -5.227320E-04
   4.000   8.375308E-02   8.177435E-04  -1.393263E-03  -1.370144E-04   3.955743E-04   6.440303E-02   7.757140E-04  -2.803125E-04  -7.108300E-04  -5.419675E-04
   4.100   8.353929E-02   1.050919E-03  -1.326956E-03  -3.255692E-04   3.439285E-04   6.447000E-02   9.456745E-04  -1.772635E-04  -6.309851E-04  -5.553442E-04
   4.200   8.334310E-02   1.290250E-03  -1.218541E-03  -4.894548E-04   2.811981E-04   6.454127E-02   1.079906E-03  -6.880402E-05  -5.392237E-04  -5.623733E-04
   4.300   8.316467E-02   1.530262E-03  -1.076074E-03  -6.206026E-04   2.087051E-04   6.461361E-02   1.179827E-03   3.760715E-05  -4.369260E-04  -5.626630E-04
   4.400   8.300047E-02   1.767026E-03  -9.099626E-04  -7.120544E-04   1.283561E-04   6.468182E-02   1.249933E-03   1.336824E-04  -3.257238E-04  -5.559035E-04
   4.500   8.284308E-02   1.998761E-03  -7.325674E-04  -7.583990E-04   4.262282E-05   6.473868E-02   1.297759E-03   2.106395E-04  -2.075238E-04  -5.418489E-04
   4.600   8.268132E-02   2.226302E-03  -5.576654E-04  -7.561683E-04  -4.551622E-05   6.477486E-02   1.333703E-03   2.596062E-04  -8.454458E-05  -5.203034E-04
   4.700   8.250044E-02   2.453396E-03  -3.997783E-04  -7.041658E-04  -1.326752E-04   6.477910E-02   1.370673E-03   2.720822E-04   4.063994E-05  -4.911146E-04
   4.800   8.228269E-02   2.686788E-03  -2.733977E-04  -6.036998E-04  -2.152034E-04   6.473840E-02   1.423590E-03   2.404423E-04   1.650604E-04  -4.541793E-04
   4.900   8.200793E-02   2.936063E-03  -1.921394E-04  -4.586967E-04  -2.893654E-04   6.463844E-02   1.508756E-03   1.584542E-04   2.853283E-04  -4.094630E-04
   5.000   8.165452E-02   3.213251E-03  -1.678729E-04  -2.756737E-04  -3.515546E-04   6.446398E-02   1.643095E-03   2.178242E-05   3.976423E-04  -3.570358E-04
   5.100   8.120031E-02   3.532208E-03  -2.098822E-04  -6.355737E-05  -3.985245E-04   6.419952E-02   1.843332E-03  -1.715566E-04   4.978359E-04  -2.971213E-04
   5.200   8.062363E-02   3.907803E-03  -3.241127E-04   1.666565E-04  -4.276257E-04   6.382988E-02   2.125116E-03  -4.208235E-04   5.814770E-04  -2.301561E-04
   5.300   7.990441E-02   4.354959E-03  -5.125656E-04   4.023945E-04  -4.370283E-04   6.334090E-02   2.502153E-03  -7.223037E-04   6.440221E-04  -1.568515E-04
   5.400   7.902513E-02   4.887619E-03  -7.728909E-04   6.301300E-04  -4.259104E-04   6.272010E-02   2.985393E-03  -1.069204E-03   6.810260E-04  -7.825087E-05
   5.500   7.797171E-02   5.517696E-03  -1.098223E-03   8.361085E-04  -3.945945E-04   6.195726E-02   3.582305E-03  -1.451722E-03   6.883966E-04   4.227338E-06
   5.600   7.673423E-02   6.254085E-03  -1.477290E-03   1.007133E-03  -3.446132E-04   6.104496E-02   4.296301E-03  -1.857297E-03   6.626813E-04   8.877039E-05
   5.700   7.530735E-02   7.101802E-03  -1.894796E-03   1.131358E-03  -2.786940E-04   5.997895E-02   5.126324E-03  -2.271047E-03   6.013628E-04   1.731832E-04
   5.800   7.369063E-02   8.061305E-03  -2.332090E-03   1.199036E-03  -2.006559E-04   5.875838E-02   6.066641E-03  -2.676373E-03   5.031411E-04   2.549374E-04
   5.900   7.188842E-02   9.128055E-03  -2.768057E-03   1.203170E-03  -1.152199E-04   5.738587E-02   7.106849E-03  -3.055709E-03   3.681727E-04   3.312585E-04
   6.000   6.990967E-02   1.029233E-02  -3.180217E-03   1.140003E-03  -2.774257E-05   5.586743E-02   8.232096E-03  -3.391371E-03   1.982420E-04   3.992505E-04
   6.100   6.776740E-02   1.153933E-02  -3.545936E-03   1.009326E-03   5.611029E-05   5.421215E-02   9.423505E-03  -3.666460E-03  -3.158036E-06   4.560503E-04
   6.200   6.547803E-02   1.284950E-02  -3.843688E-03   8.145586E-04   1.307267E-04   5.243186E-02   1.065879E-02  -3.865768E-03  -2.308521E-04   4.990016E-04
   6.300   6.306065E-02   1.419921E-02  -4.054284E-03   5.626032E-04   1.909206E-04   5.054062E-02   1.191302E-02  -3.976614E-03  -4.781241E-04   5.258363E-04
   6.400   6.053613E-02   1.556149E-02  -4.161980E-03   2.634692E-04   2.322833E-04   4.855412E-02   1.315949E-02  -3.989574E-03  -7.369714E-04   5.348453E-04
   6.500   5.792627E-02   1.690710E-02  -4.155396E-03  -7.029959E-05   2.514860E-04   4.648915E-02   1.437069E-02  -3.899041E-03  -9.984603E-04   5.250259E-04
   6.600   5.525304E-02   1.820560E-02  -4.028185E-03  -4.243604E-04   2.465085E-04   4.436296E-02   1.551928E-02  -3.703582E-03  -1.253162E-03   4.961894E-04
   6.700   5.253780E-02   1.942647E-02  -3.779405E-03  -7.834139E-04   2.167743E-04   4.219276E-02   1.657905E-02  -3.406074E-03  -1.491640E-03   4.490183E-04
   6.800   4.980081E-02   2.054037E-02  -3.413577E-03  -1.132094E-03   1.631838E-04   3.999524E-02   1.752582E-02  -3.013597E-03  -1.704950E-03   3.850657E-04
   6.900   4.706074E-02   2.152013E-02  -2.940431E-03  -1.455844E-03   8.804045E-05   3.778621E-02   1.833826E-02  -2.537102E-03  -1.885129E-03   3.066947E-04
   7.000   4.433444E-02   2.234182E-02  -2.374359E-03  -1.741708E-03  -5.119097E-06   3.558033E-02   1.899856E-02  -1.990873E-03  -2.025621E-03   2.169609E-04
   7.100   4.163680E-02   2.298558E-02  -1.733616E-03  -1.979004E-03  -1.117786E-04   3.339094E-02   1.949296E-02  -1.391817E-03  -2.121621E-03   1.194464E-04
   7.200   3.898078E-02   2.343628E-02  -1.039332E-03  -2.159816E-03  -2.267552E-04   3.123000E-02   1.981212E-02  -7.586325E-04  -2.170310E-03   1.805785E-05
   7.300   3.637755E-02   2.368399E-02  -3.144013E-04  -2.279297E-03  -3.445468E-04   2.910809E-02   1.995131E-02  -1.109083E-04  -2.170962E-03  -8.319560E-05
   7.400   3.383663E-02   2.372421E-02   4.176817E-04  -2.335755E-03  -4.596851E-04   2.703448E-02   1.991041E-02   5.317968E-04  -2.124931E-03  -1.804279E-04
   7.500   3.136619E-02   2.355792E-02   1.133963E-03  -2.330550E-03  -5.670675E-04   2.501728E-02   1.969377E-02   1.150828E-03  -2.035497E-03  -2.700874E-04
   7.600   2.897324E-02   2.319137E-02   1.813078E-03  -2.267799E-03  -6.622437E-04   2.306352E-02   1.930991E-02   1.729224E-03  -1.907624E-03  -3.491391E-04
   7.700   2.666391E-02   2.263572E-02   2.436154E-03  -2.153948E-03  -7.416393E-04   2.117933E-02   1.877105E-02   2.252374E-03  -1.747614E-03  -4.152052E-04
   7.800   2.444359E-02   2.190646E-02   2.987524E-03  -1.997228E-03  -8.027041E-04   1.937003E-02   1.809262E-02   2.708513E-03  -1.562711E-03  -4.666571E-04
   7.900   2.231712E-02   2.102274E-02   3.455216E-03  -1.807052E-03  -8.439801E-04   1.764023E-02   1.729255E-02   3.089046E-03  -1.360672E-03  -5.026524E-04
   8.000   2.028882E-02   2.000656E-02   3.831216E-03  -1.593408E-03  -8.650915E-04   1.599391E-02   1.639065E-02   3.388686E-03  -1.149345E-03  -5.231217E-04
   8.100   1.836253E-02   1.888194E-02   4.111508E-03  -1.366271E-03  -8.666653E-04   1.443440E-02   1.540786E-02   3.605410E-03  -9.362665E-04  -5.287059E-04
   8.200   1.654161E-02   1.767400E-02   4.295893E-03  -1.135083E-03  -8.501944E-04   1.296444E-02   1.436559E-02   3.740268E-03  -7.283244E-04  -5.206565E-04
   8.300   1.482881E-02   1.640814E-02   4.387647E-03  -9.083276E-04  -8.178610E-04   1.158608E-02   1.328499E-02   3.797051E-03  -5.314821E-04  -5.007067E-04
   8.400   1.322623E-02   1.510920E-02   4.393025E-03  -6.932099E-04  -7.723355E-04   1.030071E-02   1.218639E-02   3.781858E-03  -3.505872E-04  -4.709264E-04
   8.500   1.173519E-02   1.380075E-02   4.320673E-03  -4.954556E-04  -7.165703E-04   9.108956E-03   1.108877E-02   3.702602E-03  -1.892642E-04  -4.335729E-04
   8.600   1.035616E-02   1.250446E-02   4.180992E-03  -3.192231E-04  -6.536025E-04   8.010691E-03   1.000926E-02   3.568472E-03  -4.988919E-05  -3.909482E-04
   8.700   9.088674E-03   1.123963E-02   3.985481E-03  -1.671206E-04  -5.863787E-04   7.004970E-03   8.962903E-03   3.389409E-03   6.636275E-05  -3.452715E-04
   8.800   7.931269E-03   1.002283E-02   3.746117E-03  -4.031046E-05  -5.176104E-04   6.090042E-03   7.962339E-03   3.175603E-03   1.594087E-04  -2.985745E-04
   8.900   6.881508E-03   8.867656E-03   3.474787E-03   6.131858E-05  -4.496672E-04   5.263368E-03   7.017747E-03   2.937043E-03   2.301037E-04  -2.526228E-04
   9.000   5.935989E-03   7.784695E-03   3.182810E-03   1.389330E-04  -3.845062E-04   4.521664E-03   6.136807E-03   2.683143E-03   2.800571E-04  -2.088648E-04
   9.100   5.090420E-03   6.781535E-03   2.880547E-03   1.945120E-04  -3.236401E-04   3.860973E-03   5.324783E-03   2.422446E-03   3.114349E-04  -1.684087E-04
   9.200   4.339715E-03   5.862926E-03   2.577120E-03   2.306011E-04  -2.681364E-04   3.276758E-03   4.584673E-03   2.162409E-03   3.267645E-04  -1.320229E-04
   9.300   3.678131E-03   5.031015E-03   2.280238E-03   2.500772E-04  -2.186445E-04   2.764013E-03   3.917429E-03   1.909282E-03   3.287504E-04  -1.001566E-04
   9.400   3.099408E-03   4.285646E-03   1.996114E-03   2.559398E-04  -1.754425E-04   2.317384E-03   3.322219E-03   1.668051E-03   3.201146E-04  -7.297682E-05
   9.500   2.596932E-03   3.624709E-03   1.729470E-03   2.511350E-04  -1.384968E-04   1.931295E-03   2.796714E-03   1.442460E-03   3.034632E-04  -5.041383E-05
   9.600   2.163895E-03   3.044504E-03   1.483612E-03   2.384193E-04  -1.075284E-04   1.600078E-03   2.337393E-03   1.235081E-03   2.811857E-04  -3.221289E-05
   9.700   1.793450E-03   2.540113E-03   1.260557E-03   2.202617E-04  -8.207988E-05   1.318089E-03   1.939837E-03   1.047430E-03   2.553857E-04  -1.798612E-05
   9.800   1.478855E-03   2.105752E-03   1.061204E-03   1.987839E-04  -6.157800E-05   1.079819E-03   1.599011E-03   8.801080E-04   2.278410E-04  -7.261427E-06
   9.900   1.213594E-03   1.735100E-03   8.855111E-04   1.757339E-04  -4.538923E-05   8.799870E-04   1.309528E-03   7.329542E-04   1.999905E-04   4.740778E-07
  10.000   9.914845E-04   1.421587E-03   7.326983E-04   1.524869E-04  -3.286579E-05   7.136130E-04   1.065863E-03   6.052115E-04   1.729416E-04   5.738061E-06
  10.100   8.067529E-04   1.158638E-03   6.014287E-04   1.300674E-04  -2.338134E-05   5.760782E-04   8.625513E-04   4.956788E-04   1.474950E-04   9.024956E-06
  10.200   6.540942E-04   9.398715E-04   4.899840E-04   1.091860E-04  -1.635659E-05   4.631625E-04   6.943343E-04   4.028544E-04   1.241803E-04   1.078606E-05
  10.300   5.287047E-04   7.592510E-04   3.964178E-04   9.028579E-05  -1.127549E-05   3.710655E-04   5.562731E-04   3.250607E-04   1.032975E-04   1.141710E-05
  10.400   4.262950E-04   6.111922E-04   3.186841E-04   7.359113E-05  -7.693391E-06   2.964126E-04   4.438276E-04   2.605498E-04   8.496182E-05   1.125235E-05
  10.500   3.430864E-04   4.906298E-04   2.547406E-04   5.915715E-05  -5.238817E-06   2.362466E-04   3.529030E-04   2.075864E-04   6.914649E-05   1.056387E-05
  10.600   2.757919E-04   3.930510E-04   2.026264E-04   4.691500E-05  -3.610338E-06   1.880091E-04   2.798706E-04   1.645117E-04   5.572285E-05   9.564827E-06
  10.700   2.215870E-04   3.145004E-04   1.605179E-04   3.671188E-05  -2.570268E-06   1.495139E-04   2.215655E-04   1.297872E-04   4.449507E-05   8.415359E-06
  10.800   1.780721E-04   2.515626E-04   1.267622E-04   2.834438E-05  -1.936454E-06   1.189148E-04   1.752693E-04   1.020222E-04   3.522912E-05   7.230054E-06
  10.900   1.432308E-04   2.013297E-04   9.989573E-05   2.158494E-05  -1.573318E-06   9.466994E-05   1.386790E-04   7.998739E-05   2.767564E-05   6.085974E-06
  11.000   1.153860E-04   1.613574E-04   7.864776E-05   1.620167E-05  -1.382976E-06   7.550537E-05   1.098694E-04   6.261740E-05   2.158705E-05   5.030572E-06
  11.100   9.315596E-05   1.296158E-04   6.193479E-05   1.197229E-05  -1.297024E-06   6.037908E-05   8.725071E-05   4.900533E-05   1.672940E-05   4.088973E-06
  11.200   7.541217E-05   1.044371E-04   4.884777E-05   8.692932E-06  -1.269355E-06   4.844665E-05   6.952492E-05   3.839147E-05   1.288985E-05   3.270303E-06
  11.300   6.124042E-05   8.446540E-05   3.863506E-05   6.183047E-06  -1.270138E-06   3.902973E-05   5.564363E-05   3.014877E-05   9.880567E-06   2.572934E-06
  11.400   4.990533E-05   6.860783E-05   3.068339E-05   4.287160E-06  -1.281009E-06   3.158756E-05   4.476818E-05   2.376651E-05   7.539951E-06   1.988620E-06
  11.500   4.081901E-05   5.599095E-05   2.449832E-05   2.874542E-06  -1.291361E-06   2.569211E-05   3.623355E-05   1.883376E-05   5.731918E-06   1.505587E-06
  11.600   3.351398E-05   4.592155E-05   1.968552E-05   1.837473E-06  -1.295613E-06   2.100652E-05   2.951656E-05   1.502344E-05   4.343977E-06   1.110732E-06
  11.700   2.762013E-05   3.785281E-05   1.593346E-05   1.088731E-06  -1.291279E-06   1.726708E-05   2.420838E-05   1.207774E-05   3.284602E-06   7.910636E-07
  11.800   2.284538E-05   3.135553E-05   1.299818E-05   5.587505E-07  -1.277658E-06   1.426808E-05   1.999138E-05   9.795185E-06   2.480323E-06   5.345618E-07
  11.900   1.895980E-05   2.609421E-05   1.069005E-05   1.927817E-07  -1.255003E-06   1.184954E-05   1.661998E-05   8.019516E-06   1.872827E-06   3.306067E-07
  12.000   1.578264E-05   2.180737E-05   8.862657E-06  -5.176683E-08  -1.224026E-06   9.887296E-06   1.390495E-05   6.630304E-06   1.416260E-06   1.701105E-07
  12.100   1.317188E-05   1.829160E-05   7.403648E-06  -2.076778E-07  -1.185614E-06   8.285031E-06   1.170091E-05   5.535277E-06   1.074834E-06   4.546144E-08
  12.200   1.101593E-05   1.538889E-05   6.227268E-06  -2.999338E-07  -1.140706E-06   6.968054E-06   9.896356E-06   4.664079E-06   8.207818E-07  -4.963667E-08
  12.300   9.226986E-06   1.297647E-05   5.268395E-06  -3.473835E-07  -1.090231E-06   5.878394E-06   8.405859E-06   3.963317E-06   6.326636E-07  -1.203672E-07
  12.400   7.735865E-06   1.095890E-05   4.477808E-06  -3.640950E-07  -1.035101E-06   4.970991E-06   7.163972E-06   3.392645E-06   4.939886E-07  -1.710082E-07
  12.500   6.487897E-06   9.261863E-06   3.818464E-06  -3.604383E-07  -9.762150E-07   4.210743E-06   6.120532E-06   2.921711E-06   3.921225E-07  -2.051192E-07
  12.600   5.439737E-06   7.827294E-06   3.262587E-06  -3.439428E-07  -9.144615E-07   3.570231E-06   5.237034E-06   2.527785E-06   3.174271E-07  -2.256973E-07
  12.700   4.556867E-06   6.609637E-06   2.789411E-06  -3.199721E-07  -8.507232E-07   3.027951E-06   4.483851E-06   2.193924E-06   2.625890E-07  -2.352983E-07
  12.800   3.811645E-06   5.572927E-06   2.383417E-06  -2.922541E-07  -7.858694E-07   2.566963E-06   3.838091E-06   1.907555E-06   2.220975E-07  -2.361265E-07
  12.900   3.181791E-06   4.688537E-06   2.032979E-06  -2.632963E-07  -7.207459E-07   2.173837E-06   3.281967E-06   1.659377E-06   1.918389E-07  -2.300965E-07
  13.000   2.649199E-06   3.933445E-06   1.729328E-06  -2.347107E-07  -6.561598E-07   1.837844E-06   2.801535E-06   1.442526E-06   1.687780E-07  -2.188760E-07
  13.100   2.199027E-06   3.288908E-06   1.465756E-06  -2.074673E-07  -5.928639E-07   1.550332E-06   2.385745E-06   1.251922E-06   1.507089E-07  -2.039120E-07
  13.200   1.818987E-06   2.739452E-06   1.237022E-06  -1.820895E-07  -5.315407E-07   1.304251E-06   2.025709E-06   1.083775E-06   1.360579E-07  -1.864501E-07
  13.300   1.498798E-06   2.272111E-06   1.038913E-06  -1.588027E-07  -4.727895E-07   1.093778E-06   1.714155E-06   9.352133E-07   1.237273E-07  -1.675464E-07
  13.400   1.229777E-06   1.875857E-06   8.679253E-07  -1.376445E-07  -4.171156E-07   9.140435E-07   1.445016E-06   8.040007E-07   1.129724E-07  -1.480794E-07
  13.500   1.004521E-06   1.541189E-06   7.210426E-07  -1.185444E-07  -3.649239E-07   7.609193E-07   1.213131E-06   6.883341E-07   1.033052E-07  -1.287609E-07
  13.600   8.166649E-07   1.259822E-06   5.955882E-07  -1.013787E-07  -3.165161E-07   6.308625E-07   1.014027E-06   5.866974E-07   9.441910E-08  -1.101481E-07
  13.700   6.607082E-07   1.024473E-06   4.891301E-07  -8.600511E-08  -2.720916E-07   5.207993E-07   8.437657E-07   4.977620E-07   8.613205E-08  -9.265727E-08
  13.800   5.318750E-07   8.287090E-07   3.994266E-07  -7.228345E-08  -2.317518E-07   4.280398E-07   6.988355E-07   4.203226E-07   7.834398E-08  -7.657919E-08
  13.900   4.260120E-07   6.668289E-07   3.243986E-07  -6.008578E-08  -1.955075E-07   3.502165E-07   5.760811E-07   3.532578E-07   7.100581E-08  -6.209509E-08
  14.000   3.395083E-07   5.337880E-07   2.621197E-07  -4.929896E-08  -1.632882E-07   2.852393E-07   4.726559E-07   2.955102E-07   6.409786E-08  -4.929338E-08
  14.100   2.692306E-07   4.251344E-07   2.108149E-07  -3.982328E-08  -1.349538E-07   2.312610E-07   3.859904E-07   2.460775E-07   5.761530E-08  -3.818630E-08
  14.200   2.124708E-07   3.369599E-07   1.688646E-07  -3.156884E-08  -1.103063E-07   1.866523E-07   3.137709E-07   2.040122E-07   5.155886E-08  -2.872593E-08
  14.300   1.668999E-07   2.658558E-07   1.348077E-07  -2.445140E-08  -8.910326E-08   1.499808E-07   2.539242E-07   1.684244E-07   4.592946E-08  -2.081906E-08
  14.400   1.305274E-07   2.088724E-07   1.073433E-07  -1.838871E-08  -7.106982E-08   1.199931E-07   2.046039E-07   1.384869E-07   4.072529E-08  -1.434074E-08
  14.500   1.016644E-07   1.634791E-07   8.532944E-08  -1.329784E-08  -5.591098E-08   9.559922E-08   1.641785E-07   1.134389E-07   3.594072E-08  -9.146034E-09
  14.600   7.888870E-08   1.275250E-07   6.777735E-08  -9.093755E-09  -4.332245E-08   7.585755E-08   1.312181E-07   9.258939E-08   3.156614E-08  -5.080045E-09
  14.700   6.101242E-08   9.919931E-08   5.384319E-08  -5.689044E-09  -3.300031E-08   5.996068E-08   1.044803E-07   7.531815E-08   2.758832E-08  -1.986037E-09
  14.800   4.705204E-08   7.699233E-08   4.281686E-08  -2.994654E-09  -2.464904E-08   4.722154E-08   8.289514E-08   6.107503E-08   2.399106E-08   2.881893E-10
  14.900   3.620008E-08   5.965782E-08   3.410887E-08  -9.212701E-10  -1.798806E-08   3.705999E-08   6.554940E-08   4.937758E-08   2.075583E-08   1.885592E-09
  15.000   2.779938E-08   4.617694E-08   2.723633E-08   6.189116E-10  -1.275657E-08   2.899002E-08   5.167040E-08   3.980716E-08   1.786239E-08   2.936677E-09
  15.100   2.131969E-08   3.572464E-08   2.180861E-08   1.710327E-09  -8.716871E-09   2.260759E-08   4.060984E-08   3.200415E-08   1.528932E-08   3.557564E-09
  15.200   1.633679E-08   2.763893E-08   1.751337E-08   2.432316E-09  -5.656274E-09   1.757936E-08   3.182819E-08   2.566235E-08   1.301447E-08   3.849128E-09
  15.300   1.251399E-08   2.139329E-08   1.410358E-08   2.857690E-09  -3.387819E-09   1.363226E-08   2.487987E-08   2.052322E-08   1.101529E-08   3.896993E-09
  15.400   9.586191E-09   1.657238E-08   1.138570E-08   3.051694E-09  -1.749950E-09   1.054420E-08   1.939956E-08   1.637004E-08   9.269187E-09   3.772161E-09
  15.500   7.346156E-09   1.285103E-08   9.209227E-09   3.071389E-09  -6.054028E-10   8.135661E-09   1.508971E-08   1.302235E-08   7.753759E-09   3.532112E-09
