 Z= 103 A= 229  Lr beta2= 0.00 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   2.800   8.498342E-02  -6.844209E-06   2.622332E-06   3.000787E-07   3.492682E-07   6.625270E-02  -1.028953E-05   1.227712E-05  -3.209107E-06  -3.064446E-07
   2.900   8.471942E-02  -1.302738E-06   2.170094E-06  -4.709452E-08   3.973943E-07   6.686876E-02  -1.641837E-05   1.577905E-05  -3.330919E-06  -3.524432E-07
   3.000   8.460365E-02   3.750982E-06   2.099973E-06  -4.679322E-07   4.457328E-07   6.737224E-02  -2.213740E-05   1.920077E-05  -3.413896E-06  -3.943326E-07
   3.100   8.462009E-02   8.070801E-06   2.482133E-06  -9.580801E-07   4.928249E-07   6.775401E-02  -2.733368E-05   2.245324E-05  -3.464143E-06  -4.280004E-07
   3.200   8.474450E-02   1.144405E-05   3.363456E-06  -1.509288E-06   5.369437E-07   6.801130E-02  -3.194339E-05   2.546138E-05  -3.492547E-06  -4.485876E-07
   3.300   8.494641E-02   1.370506E-05   4.762052E-06  -2.109199E-06   5.760891E-07   6.814735E-02  -3.595102E-05   2.816835E-05  -3.514744E-06  -4.505901E-07
   3.400   8.519159E-02   1.474707E-05   6.663410E-06  -2.741386E-06   6.080196E-07   6.817080E-02  -3.938529E-05   3.053864E-05  -3.550804E-06  -4.279925E-07
   3.500   8.544455E-02   1.453136E-05   9.018735E-06  -3.385694E-06   6.303119E-07   6.809486E-02  -4.231283E-05   3.256006E-05  -3.624647E-06  -3.744459E-07
   3.600   8.567104E-02   1.309222E-05   1.174595E-05  -4.018943E-06   6.404486E-07   6.793639E-02  -4.483061E-05   3.424468E-05  -3.763231E-06  -2.834843E-07
   3.700   8.584043E-02   1.053677E-05   1.473364E-05  -4.616042E-06   6.359674E-07   6.771482E-02  -4.705860E-05   3.562875E-05  -3.995571E-06  -1.487487E-07
   3.800   8.592764E-02   7.038645E-06   1.784802E-05  -5.151496E-06   6.146312E-07   6.745107E-02  -4.913318E-05   3.677184E-05  -4.351665E-06   3.576070E-08
   3.900   8.591465E-02   2.825283E-06   2.094272E-05  -5.601256E-06   5.746490E-07   6.716652E-02  -5.120232E-05   3.775532E-05  -4.861361E-06   2.754425E-07
   4.000   8.579145E-02  -1.840902E-06   2.387086E-05  -5.944847E-06   5.149166E-07   6.688191E-02  -5.342265E-05   3.868030E-05  -5.553260E-06   5.748540E-07
   4.100   8.555628E-02  -6.686373E-06   2.649864E-05  -6.167611E-06   4.352748E-07   6.661645E-02  -5.595813E-05   3.966517E-05  -6.453666E-06   9.374953E-07
   4.200   8.521526E-02  -1.145361E-05   2.871934E-05  -6.262878E-06   3.367390E-07   6.638687E-02  -5.898017E-05   4.084254E-05  -7.585622E-06   1.365599E-06
   4.300   8.478140E-02  -1.592913E-05   3.046652E-05  -6.233881E-06   2.217172E-07   6.620668E-02  -6.266794E-05   4.235584E-05  -8.968051E-06   1.859973E-06
   4.400   8.427299E-02  -1.996956E-05   3.172509E-05  -6.095161E-06   9.414411E-08   6.608539E-02  -6.720826E-05   4.435514E-05  -1.061498E-05   2.419849E-06
   4.500   8.371164E-02  -2.352296E-05   3.253898E-05  -5.873289E-06  -4.046274E-08   6.602800E-02  -7.279383E-05   4.699238E-05  -1.253489E-05   3.042789E-06
   4.600   8.311989E-02  -2.664256E-05   3.301424E-05  -5.606690E-06  -1.750587E-07   6.603444E-02  -7.961902E-05   5.041563E-05  -1.473006E-05   3.724607E-06
   4.700   8.251888E-02  -2.949104E-05   3.331707E-05  -5.344523E-06  -3.012509E-07   6.609927E-02  -8.787271E-05   5.476263E-05  -1.719608E-05   4.459359E-06
   4.800   8.192589E-02  -3.233380E-05   3.366613E-05  -5.144497E-06  -4.096048E-07   6.621149E-02  -9.772794E-05   6.015354E-05  -1.992135E-05   5.239357E-06
   4.900   8.135233E-02  -3.552124E-05   3.431948E-05  -5.069787E-06  -4.900762E-07   6.635455E-02  -1.093287E-04   6.668308E-05  -2.288675E-05   6.055242E-06
   5.000   8.080200E-02  -3.946106E-05   3.555699E-05  -5.185119E-06  -5.325447E-07   6.650660E-02  -1.227749E-04   7.441262E-05  -2.606531E-05   6.896120E-06
   5.100   8.027002E-02  -4.458244E-05   3.765908E-05  -5.552330E-06  -5.274214E-07   6.664092E-02  -1.381062E-04   8.336242E-05  -2.942215E-05   7.749741E-06
   5.200   7.974243E-02  -5.129540E-05   4.088375E-05  -6.225684E-06  -4.662919E-07   6.672672E-02  -1.552869E-04   9.350492E-05  -3.291457E-05   8.602746E-06
   5.300   7.919645E-02  -5.994888E-05   4.544361E-05  -7.247344E-06  -3.425548E-07   6.673009E-02  -1.741935E-04   1.047595E-04  -3.649239E-05   9.440964E-06
   5.400   7.860157E-02  -7.079170E-05   5.148487E-05  -8.643352E-06  -1.519837E-07   6.661527E-02  -1.946058E-04   1.169893E-04  -4.009868E-05   1.024977E-05
   5.500   7.792116E-02  -8.393995E-05   5.907033E-05  -1.042049E-05   1.068038E-07   6.634614E-02  -2.162045E-04   1.300011E-04  -4.367077E-05   1.101447E-05
   5.600   7.711476E-02  -9.935439E-05   6.816781E-05  -1.256430E-05   4.320418E-07   6.588774E-02  -2.385747E-04   1.435481E-04  -4.714164E-05   1.172073E-05
   5.700   7.614064E-02  -1.168300E-04   7.864528E-05  -1.503853E-05   8.186888E-07   6.520806E-02  -2.612166E-04   1.573359E-04  -5.044168E-05   1.235501E-05
   5.800   7.495862E-02  -1.359990E-04   9.027331E-05  -1.778603E-05   1.258506E-06   6.427961E-02  -2.835638E-04   1.710321E-04  -5.350080E-05   1.290499E-05
   5.900   7.353280E-02  -1.563471E-04   1.027347E-04  -2.073112E-05   1.740344E-06   6.308100E-02  -3.050061E-04   1.842788E-04  -5.625068E-05   1.335996E-05
   6.000   7.183418E-02  -1.772420E-04   1.156405E-04  -2.378328E-05   2.250616E-06   6.159823E-02  -3.249185E-04   1.967072E-04  -5.862727E-05   1.371121E-05
   6.100   6.984273E-02  -1.979711E-04   1.285522E-04  -2.684191E-05   2.773946E-06   5.982572E-02  -3.426917E-04   2.079539E-04  -6.057321E-05   1.395227E-05
   6.200   6.754901E-02  -2.177856E-04   1.410062E-04  -2.980175E-05   3.293919E-06   5.776690E-02  -3.577630E-04   2.176776E-04  -6.204019E-05   1.407919E-05
   6.300   6.495509E-02  -2.359471E-04   1.525411E-04  -3.255867E-05   3.793918E-06   5.543436E-02  -3.696458E-04   2.255752E-04  -6.299097E-05   1.409060E-05
   6.400   6.207477E-02  -2.517731E-04   1.627244E-04  -3.501534E-05   4.257962E-06   5.284958E-02  -3.779547E-04   2.313969E-04  -6.340108E-05   1.398777E-05
   6.500   5.893305E-02  -2.646767E-04   1.711765E-04  -3.708633E-05   4.671499E-06   5.004217E-02  -3.824246E-04   2.349573E-04  -6.325990E-05   1.377453E-05
   6.600   5.556502E-02  -2.741998E-04   1.775912E-04  -3.870245E-05   5.022102E-06   4.704873E-02  -3.829226E-04   2.361446E-04  -6.257125E-05   1.345711E-05
   6.700   5.201414E-02  -2.800350E-04   1.817503E-04  -3.981387E-05   5.300020E-06   4.391133E-02  -3.794526E-04   2.349247E-04  -6.135327E-05   1.304385E-05
   6.800   4.833014E-02  -2.820372E-04   1.835323E-04  -4.039200E-05   5.498554E-06   4.067583E-02  -3.721514E-04   2.313420E-04  -5.963766E-05   1.254496E-05
   6.900   4.456663E-02  -2.802240E-04   1.829153E-04  -4.042999E-05   5.614255E-06   3.738993E-02  -3.612778E-04   2.255154E-04  -5.746838E-05   1.197207E-05
   7.000   4.077872E-02  -2.747651E-04   1.799725E-04  -3.994200E-05   5.646909E-06   3.410140E-02  -3.471955E-04   2.176309E-04  -5.489975E-05   1.133785E-05
   7.100   3.702057E-02  -2.659640E-04   1.748633E-04  -3.896117E-05   5.599361E-06   3.085616E-02  -3.303516E-04   2.079310E-04  -5.199420E-05   1.065558E-05
   7.200   3.334325E-02  -2.542322E-04   1.678195E-04  -3.753683E-05   5.477176E-06   2.769676E-02  -3.112518E-04   1.967018E-04  -4.881976E-05   9.938736E-06
   7.300   2.979293E-02  -2.400599E-04   1.591289E-04  -3.573085E-05   5.288177E-06   2.466100E-02  -2.904348E-04   1.842586E-04  -4.544735E-05   9.200570E-06
   7.400   2.640940E-02  -2.239844E-04   1.491164E-04  -3.361378E-05   5.041906E-06   2.178092E-02  -2.684471E-04   1.709312E-04  -4.194820E-05   8.453756E-06
   7.500   2.322514E-02  -2.065603E-04   1.381258E-04  -3.126078E-05   4.749042E-06   1.908214E-02  -2.458200E-04   1.570496E-04  -3.839134E-05   7.710072E-06
   7.600   2.026474E-02  -1.883311E-04   1.265017E-04  -2.874780E-05   4.420813E-06   1.658354E-02  -2.230504E-04   1.429308E-04  -3.484142E-05   6.980140E-06
   7.700   1.754488E-02  -1.698057E-04   1.145741E-04  -2.614812E-05   4.068458E-06   1.429730E-02  -2.005843E-04   1.288677E-04  -3.135690E-05   6.273239E-06
   7.800   1.507458E-02  -1.514400E-04   1.026453E-04  -2.352948E-05   3.702736E-06   1.222920E-02  -1.788064E-04   1.151206E-04  -2.798868E-05   5.597171E-06
   7.900   1.285583E-02  -1.336242E-04   9.098014E-05  -2.095185E-05   3.333532E-06   1.037925E-02  -1.580330E-04   1.019105E-04  -2.477915E-05   4.958202E-06
   8.000   1.088446E-02  -1.166749E-04   7.979957E-05  -1.846593E-05   2.969556E-06   8.742393E-03  -1.385096E-04   8.941572E-05  -2.176175E-05   4.361063E-06
   8.100   9.151141E-03  -1.008332E-04   6.927757E-05  -1.611237E-05   2.618146E-06   7.309389E-03  -1.204123E-04   7.777106E-05  -1.896098E-05   3.808999E-06
   8.200   7.642468E-03  -8.626648E-05   5.954094E-05  -1.392158E-05   2.285167E-06   6.067751E-03  -1.038517E-04   6.706849E-05  -1.639269E-05   3.303867E-06
   8.300   6.342069E-03  -7.307435E-05   5.067155E-05  -1.191408E-05   1.975003E-06   5.002659E-03  -8.888027E-05   5.736034E-05  -1.406479E-05   2.846271E-06
   8.400   5.231638E-03  -6.129636E-05   4.271053E-05  -1.010139E-05   1.690617E-06   4.097829E-03  -7.549948E-05   4.866353E-05  -1.197815E-05   2.435721E-06
   8.500   4.291865E-03  -5.092165E-05   3.566382E-05  -8.487104E-06   1.433679E-06   3.336293E-03  -6.366935E-05   4.096478E-05  -1.012765E-05   2.070805E-06
   8.600   3.503250E-03  -4.189912E-05   2.950845E-05  -7.068172E-06   1.204729E-06   2.701070E-03  -5.331726E-05   3.422638E-05  -8.503336E-06   1.749374E-06
   8.700   2.846758E-03  -3.414757E-05   2.419896E-05  -5.836333E-06   1.003365E-06   2.175701E-03  -4.434665E-05   2.839191E-05  -7.091525E-06   1.468714E-06
   8.800   2.304326E-03  -2.756511E-05   1.967379E-05  -4.779446E-06   8.284397E-07   1.744669E-03  -3.664505E-05   2.339181E-05  -5.875950E-06   1.225723E-06
   8.900   1.859218E-03  -2.203752E-05   1.586102E-05  -3.882768E-06   6.782574E-07   1.393681E-03  -3.009102E-05   1.914842E-05  -4.838740E-06   1.017058E-06
   9.000   1.496259E-03  -1.744541E-05   1.268344E-05  -3.130070E-06   5.507515E-07   1.109844E-03  -2.456008E-05   1.558039E-05  -3.961305E-06   8.392763E-07
   9.100   1.201940E-03  -1.366980E-05   1.006269E-05  -2.504590E-06   4.436431E-07   8.817481E-04  -1.992936E-05   1.260626E-05  -3.225068E-06   6.889472E-07
   9.200   9.644398E-04  -1.059655E-05   7.922530E-06  -1.989780E-06   3.545748E-07   6.994657E-04  -1.608125E-05   1.014731E-05  -2.612048E-06   5.627451E-07
   9.300   7.735737E-04  -8.119311E-06   6.191229E-06  -1.569877E-06   2.812173E-07   5.544936E-04  -1.290590E-05   8.129655E-06  -2.105300E-06   4.575211E-07
   9.400   6.206871E-04  -6.141497E-06   4.803151E-06  -1.230296E-06   2.213487E-07   4.396528E-04  -1.030291E-05   6.485616E-06  -1.689211E-06   3.703532E-07
   9.500   4.985195E-04  -4.577262E-06   3.699646E-06  -9.578697E-07   1.729108E-07   3.489622E-04  -8.182155E-06   5.154498E-06  -1.349679E-06   2.985788E-07
   9.600   4.010501E-04  -3.351746E-06   2.829391E-06  -7.409586E-07   1.340427E-07   2.774984E-04  -6.464098E-06   4.082890E-06  -1.074192E-06   2.398105E-07
   9.700   3.233376E-04  -2.400781E-06   2.148296E-06  -5.694693E-07   1.030975E-07   2.212530E-04  -5.079560E-06   3.224569E-06  -8.518206E-07   1.919396E-07
   9.800   2.613643E-04  -1.670203E-06   1.619110E-06  -4.347924E-07   7.864433E-08   1.769947E-04  -3.969180E-06   2.540133E-06  -6.731571E-07   1.531286E-07
   9.900   2.118902E-04  -1.114931E-06   1.210824E-06  -3.296938E-07   5.946085E-08   1.421415E-04  -3.082643E-06   1.996440E-06  -5.302072E-07   1.217963E-07
  10.000   1.723208E-04  -6.979139E-07   8.979694E-07  -2.481756E-07   4.451789E-08   1.146460E-04  -2.377778E-06   1.565952E-06  -4.162569E-07   9.659768E-08
  10.100   1.405909E-04  -3.890535E-07   6.598740E-07  -1.853238E-07   3.296041E-08   9.289548E-05  -1.819593E-06   1.226032E-06  -3.257258E-07   7.640054E-08
  10.200   1.150651E-04  -1.641492E-07   4.799380E-07  -1.371542E-07   2.408629E-08   7.562671E-05  -1.379315E-06   9.582410E-07  -2.540193E-07   6.026096E-08
  10.300   9.445301E-05  -3.922335E-09   3.449549E-07  -1.004659E-07   1.732487E-08   6.185468E-05  -1.033473E-06   7.476856E-07  -1.973844E-07   4.739867E-08
  10.400   7.773957E-05   1.068615E-07   2.445030E-07  -7.270796E-08   1.221654E-08   5.081410E-05  -7.630459E-07   5.824139E-07  -1.527764E-07   3.717356E-08
  10.500   6.412787E-05   1.801580E-07   1.704159E-07  -5.186056E-08   8.393921E-09   4.191203E-05  -5.527072E-07   4.528883E-07  -1.177397E-07   2.906395E-08
  10.600   5.299283E-05   2.252962E-07   1.163335E-07  -3.633369E-08   5.565349E-09   3.468989E-05  -3.901531E-07   3.515300E-07  -9.030199E-08   2.264698E-08
  10.700   4.384411E-05   2.495212E-07   7.732889E-08  -2.488158E-08   3.500526E-09   2.879343E-05  -2.655340E-07   2.723360E-07  -6.888526E-08   1.758144E-08
  10.800   3.629669E-05   2.584389E-07   4.960400E-08  -1.653217E-08   2.018493E-09   2.394904E-05  -1.709744E-07   2.105619E-07  -5.222963E-08   1.359295E-08
  10.900   3.004762E-05   2.563729E-07   3.024490E-08  -1.052982E-08   9.776677E-10   1.994526E-05  -1.001761E-07   1.624630E-07  -3.933108E-08   1.046143E-08
  11.000   2.485770E-05   2.466482E-07   1.702714E-08  -6.289255E-09   2.677318E-10   1.661833E-05  -4.809773E-08   1.250865E-07  -2.939035E-08   8.010669E-09
  11.100   2.053725E-05   2.318125E-07   8.262137E-09  -3.358978E-09  -1.969048E-10   1.384105E-05  -1.069635E-08   9.610520E-08  -2.177167E-08   6.099732E-09
  11.200   1.693497E-05   2.138087E-07   2.676723E-09  -1.392297E-09  -4.823172E-10   1.151414E-05   1.527583E-08   7.368560E-08  -1.596976E-08   4.615975E-09
  11.300   1.392930E-05   1.941074E-07  -6.811275E-10  -1.245190E-10  -6.392058E-10   9.559528E-06   3.243131E-08   5.638437E-08  -1.158340E-08   3.469414E-09
  11.400   1.142182E-05   1.738086E-07  -2.515957E-09   6.450028E-10  -7.061743E-10   7.915327E-06   4.287194E-08   4.306623E-08  -8.294541E-09   2.588207E-09
  11.500   9.332049E-06   1.537210E-07  -3.342429E-09   1.067006E-09  -7.123260E-10   6.531889E-06   4.828606E-08   3.283954E-08  -5.851598E-09   1.915046E-09
  11.600   7.593637E-06   1.344228E-07  -3.530400E-09   1.253468E-09  -6.793219E-10   5.368891E-06   5.002459E-08   2.500539E-08  -4.056204E-09   1.404282E-09
  11.700   6.151316E-06   1.163098E-07  -3.340202E-09   1.286413E-09  -6.230182E-10   4.393118E-06   4.916128E-08   1.901729E-08  -2.752600E-09   1.019629E-09
  11.800   4.958677E-06   9.963370E-08  -2.950228E-09   1.224879E-09  -5.547714E-10   3.576835E-06   4.654109E-08   1.444924E-08  -1.819132E-09   7.323276E-10
  11.900   3.976459E-06   8.453322E-08  -2.478436E-09   1.110426E-09  -4.824814E-10   2.896573E-06   4.281975E-08   1.097032E-08  -1.161394E-09   5.196731E-10
  12.000   3.171259E-06   7.105962E-08  -1.999015E-09   9.714806E-10  -4.114239E-10   2.332260E-06   3.849672E-08   8.324381E-09  -7.066799E-10   3.638252E-10
  12.100   2.514548E-06   5.919783E-08  -1.555171E-09   8.267438E-10  -3.449139E-10   1.866581E-06   3.394308E-08   6.313950E-09  -3.994889E-10   2.508472E-10
  12.200   1.981918E-06   4.888408E-08  -1.168834E-09   6.878516E-10  -2.848308E-10   1.484517E-06   2.942544E-08   4.787352E-09  -1.978820E-10   1.699252E-10
  12.300   1.552486E-06   4.002056E-08  -8.478920E-10   5.614226E-10  -2.320308E-10   1.173011E-06   2.512647E-08   3.628517E-09  -7.052717E-11   1.127323E-10
  12.400   1.208419E-06   3.248752E-08  -5.914759E-10   4.506175E-10  -1.866669E-10   9.207133E-07   2.116255E-08   2.748912E-09   5.682426E-12   7.291142E-11
  12.500   9.345412E-07   2.615305E-08  -3.937215E-10   3.563055E-10  -1.484322E-10   7.177823E-07   1.759893E-08   2.081194E-09   4.754074E-11   4.565553E-11
  12.600   7.179994E-07   2.088089E-08  -2.463537E-10   2.779204E-10  -1.167427E-10   5.557258E-07   1.446248E-08   1.574246E-09   6.705190E-11   2.736704E-11
  12.700   5.479703E-07   1.653636E-08  -1.403853E-10   2.140715E-10  -9.086940E-11   4.272601E-07   1.175231E-08   1.189324E-09   7.263265E-11   1.538409E-11
  12.800   4.154014E-07   1.299077E-08  -6.716439E-11   1.629681E-10  -7.003191E-11   3.261831E-07   9.448474E-09   8.970811E-10   7.005149E-11   7.761373E-12
  12.900   3.127768E-07   1.012444E-08  -1.895557E-11   1.227012E-10  -5.346090E-11   2.472576E-07   7.518856E-09   6.752844E-10   6.315349E-11   3.096388E-12
  13.000   2.339054E-07   7.828574E-09   1.079849E-11   9.142054E-11  -4.043755E-11   1.860994E-07   5.924581E-09   5.070788E-10   5.441220E-11   3.929550E-13
  13.100   1.737296E-07   6.006241E-09   2.742333E-11   6.743657E-11  -3.031574E-11   1.390726E-07   4.624018E-09   3.796692E-10   4.534378E-11  -1.044840E-12
  13.200   1.281530E-07   4.572594E-09   3.508523E-11   4.926996E-11  -2.253185E-11   1.031900E-07   3.575682E-09   2.833260E-10   3.681267E-11  -1.694103E-12
  13.300   9.388630E-08   3.454560E-09   3.693103E-11   3.566636E-11  -1.660611E-11   7.602143E-08   2.740200E-09   2.106378E-10   2.925318E-11  -1.874886E-12
  13.400   6.831161E-08   2.590134E-09   3.525543E-11   2.558952E-11  -1.213859E-11   5.560869E-08   2.081536E-09   1.559494E-10   2.282685E-11  -1.796392E-12
  13.500   4.936383E-08   1.927433E-09   3.166980E-11   1.820179E-11  -8.801874E-12   4.038929E-08   1.567646E-09   1.149397E-10   1.753163E-11  -1.591027E-12
  13.600   3.542834E-08   1.423612E-09   2.725771E-11   1.283882E-11  -6.332265E-12   2.912846E-08   1.170713E-09   8.430485E-11   1.327545E-11  -1.339114E-12
  13.700   2.525386E-08   1.043725E-09   2.270919E-11   8.982467E-12  -4.520470E-12   2.085975E-08   8.670818E-10   6.151817E-11   9.924286E-12  -1.086517E-12
  13.800   1.787924E-08   7.596065E-10   1.843130E-11   6.234753E-12  -3.202630E-12   1.483390E-08   6.370004E-10   4.464885E-11   7.331966E-12  -8.569845E-13
  13.900   1.257259E-08   5.488137E-10   1.463547E-11   4.294204E-12  -2.252072E-12   1.047541E-08   4.642448E-10   3.222374E-11   5.357610E-12  -6.606068E-13
  14.000   8.781463E-09   3.936587E-10   1.140410E-11   2.935403E-12  -1.572024E-12   7.346369E-09   3.356879E-10   2.312156E-11   3.874745E-12  -4.994751E-13
  14.100   6.092388E-09   2.803481E-10   8.739314E-12   1.991829E-12  -1.089389E-12   5.116547E-09   2.408545E-10   1.649162E-11   2.775092E-12  -3.713610E-13
  14.200   4.198558E-09   1.982358E-10   6.597535E-12   1.341870E-12  -7.495431E-13   3.539168E-09   1.714948E-10   1.169113E-11   1.969137E-12  -2.720242E-13
  14.300   2.874208E-09   1.391863E-10   4.912921E-12   8.976656E-13  -5.120815E-13   2.431436E-09   1.211900E-10   8.236603E-12   1.384873E-12  -1.965926E-13
  14.400   1.954591E-09   9.704283E-11   3.612450E-12   5.963954E-13  -3.474142E-13   1.659127E-09   8.500473E-11   5.766339E-12   9.656652E-13  -1.403320E-13
  14.500   1.320468E-09   6.719006E-11   2.625025E-12   3.935842E-13  -2.340758E-13   1.124527E-09   5.918587E-11   4.011273E-12   6.678092E-13  -9.902807E-14
  14.600   8.862339E-10   4.620009E-11   1.886409E-12   2.580428E-13  -1.566385E-13   7.570962E-10   4.090982E-11   2.772497E-12   4.581401E-13  -6.913230E-14
  14.700   5.909251E-10   3.154990E-11   1.341410E-12   1.680979E-13  -1.041129E-13   5.063387E-10   2.807409E-11   1.903926E-12   3.118616E-13  -4.777254E-14
  14.800   3.914666E-10   2.139888E-11   9.443315E-13   1.088215E-13  -6.873892E-14   3.364014E-10   1.912867E-11   1.298994E-12   2.106831E-13  -3.269353E-14
  14.900   2.576618E-10   1.441591E-11   6.584269E-13   7.001865E-14  -4.508382E-14   2.220335E-10   1.294182E-11   8.805134E-13   1.412793E-13  -2.216712E-14
  15.000   1.685052E-10   9.646523E-12   4.548514E-13   4.478404E-14  -2.937544E-14   1.455931E-10   8.694950E-12   5.929702E-13   9.405404E-14  -1.489609E-14
  15.100   1.094962E-10   6.412039E-12   3.114215E-13   2.847784E-14  -1.901594E-14   9.485088E-11   5.801329E-12   3.967328E-13   6.217116E-14  -9.923882E-15
  15.200   7.070037E-11   4.233863E-12   2.113813E-13   1.800647E-14  -1.223051E-14   6.139559E-11   3.844176E-12   2.637147E-13   4.081026E-14  -6.556172E-15
  15.300   4.536236E-11   2.777224E-12   1.422759E-13   1.132270E-14  -7.816027E-15   3.948614E-11   2.529996E-12   1.741593E-13   2.660542E-14  -4.296132E-15
  15.400   2.892245E-11   1.809824E-12   9.498150E-14   7.081637E-15  -4.963220E-15   2.523365E-11   1.653871E-12   1.142726E-13   1.722813E-14  -2.792870E-15
