 Z= 106 A= 244  Sg beta2= 0.39 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   4.500   8.392105E-02   1.908012E-03  -5.683503E-04  -5.847488E-04   4.402828E-05   6.442580E-02   1.325986E-03   5.395695E-04   6.213996E-05  -5.750316E-04
   4.600   8.369891E-02   2.127031E-03  -3.703737E-04  -5.671754E-04  -1.326713E-05   6.447731E-02   1.329830E-03   5.641261E-04   2.019551E-04  -5.506698E-04
   4.700   8.345982E-02   2.339559E-03  -1.903256E-04  -5.057549E-04  -6.765019E-05   6.450048E-02   1.331884E-03   5.545142E-04   3.338627E-04  -5.182074E-04
   4.800   8.318812E-02   2.552476E-03  -4.233847E-05  -4.033328E-04  -1.164510E-04   6.448064E-02   1.348587E-03   5.051563E-04   4.538749E-04  -4.778066E-04
   4.900   8.286512E-02   2.775924E-03   6.070434E-05  -2.651885E-04  -1.571018E-04   6.440152E-02   1.397755E-03   4.118945E-04   5.579642E-04  -4.298204E-04
   5.000   8.246986E-02   3.022872E-03   1.080151E-04  -9.888215E-05  -1.873230E-04   6.424579E-02   1.497730E-03   2.724141E-04   6.421432E-04  -3.748244E-04
   5.100   8.198000E-02   3.308413E-03   9.168766E-05   8.604823E-05  -2.053139E-04   6.399573E-02   1.666446E-03   8.661027E-05   7.025713E-04  -3.136495E-04
   5.200   8.137287E-02   3.648839E-03   7.365086E-06   2.785358E-04  -2.099294E-04   6.363393E-02   1.920470E-03  -1.431355E-04   7.356926E-04  -2.474102E-04
   5.300   8.062660E-02   4.060551E-03  -1.452636E-04   4.665596E-04  -2.008292E-04   6.314408E-02   2.274058E-03  -4.117981E-04   7.384031E-04  -1.775221E-04
   5.400   7.972125E-02   4.558878E-03  -3.621865E-04   6.378162E-04  -1.785784E-04   6.251173E-02   2.738283E-03  -7.116985E-04   7.082411E-04  -1.057036E-04
   5.500   7.863990E-02   5.156890E-03  -6.350457E-04   7.804495E-04  -1.446896E-04   6.172500E-02   3.320292E-03  -1.032654E-03   6.435909E-04  -3.395561E-05
   5.600   7.736953E-02   5.864288E-03  -9.513872E-04   8.837904E-04  -1.015933E-04   6.077516E-02   4.022722E-03  -1.362301E-03   5.438822E-04   3.548491E-05
   5.700   7.590175E-02   6.686447E-03  -1.295184E-03   9.390550E-04  -5.253387E-05   5.965712E-02   4.843331E-03  -1.686574E-03   4.097690E-04   1.002186E-04
   5.800   7.423328E-02   7.623689E-03  -1.647609E-03   9.399503E-04  -1.393393E-06   5.836969E-02   5.774850E-03  -1.990331E-03   2.432650E-04   1.577848E-04
   5.900   7.236616E-02   8.670835E-03  -1.988023E-03   8.831381E-04   4.754783E-05   5.691575E-02   6.805079E-03  -2.258095E-03   4.781839E-05   2.057849E-04
   6.000   7.030763E-02   9.817062E-03  -2.295113E-03   7.685200E-04   8.989716E-05   5.530207E-02   7.917222E-03  -2.474854E-03  -1.716918E-04   2.420219E-04
   6.100   6.806978E-02   1.104608E-02  -2.548111E-03   5.993156E-04   1.214608E-04   5.353912E-02   9.090438E-03  -2.626889E-03  -4.090489E-04   2.646453E-04
   6.200   6.566900E-02   1.233662E-02  -2.728011E-03   3.819234E-04   1.385551E-04   5.164060E-02   1.030059E-02  -2.702567E-03  -6.568855E-04   2.722902E-04
   6.300   6.312520E-02   1.366320E-02  -2.818712E-03   1.255697E-04   1.382916E-04   4.962290E-02   1.152115E-02  -2.693039E-03  -9.069602E-04   2.641978E-04
   6.400   6.046092E-02   1.499711E-02  -2.807993E-03  -1.582310E-04   1.188108E-04   4.750440E-02   1.272418E-02  -2.592808E-03  -1.150513E-03   2.403054E-04
   6.500   5.770041E-02   1.630756E-02  -2.688270E-03  -4.563679E-04   7.944417E-05   4.530487E-02   1.388141E-02  -2.400118E-03  -1.378676E-03   2.012964E-04
   6.600   5.486865E-02   1.756294E-02  -2.457068E-03  -7.549265E-04   2.078905E-05   4.304468E-02   1.496529E-02  -2.117137E-03  -1.582920E-03   1.486012E-04
   6.700   5.199057E-02   1.873212E-02  -2.117200E-03  -1.040025E-03  -5.531078E-05   4.074423E-02   1.595000E-02  -1.749919E-03  -1.755502E-03   8.434834E-05
   6.800   4.909023E-02   1.978568E-02  -1.676621E-03  -1.298637E-03  -1.458775E-04   3.842331E-02   1.681235E-02  -1.308149E-03  -1.889874E-03   1.126584E-05
   6.900   4.619023E-02   2.069705E-02  -1.147987E-03  -1.519332E-03  -2.469950E-04   3.610065E-02   1.753259E-02  -8.046874E-04  -1.981044E-03  -6.746179E-05
   7.000   4.331125E-02   2.144350E-02  -5.479526E-04  -1.692899E-03  -3.540725E-04   3.379356E-02   1.809499E-02  -2.549395E-04  -2.025839E-03  -1.483699E-04
   7.100   4.047180E-02   2.200697E-02   1.037468E-04  -1.812801E-03  -4.621514E-04   3.151764E-02   1.848832E-02   3.239009E-04  -2.023069E-03  -2.279109E-04
   7.200   3.768806E-02   2.237461E-02   7.853596E-04  -1.875436E-03  -5.662327E-04   2.928672E-02   1.870605E-02   9.136912E-04  -1.973565E-03  -3.026579E-04
   7.300   3.497392E-02   2.253913E-02   1.474254E-03  -1.880203E-03  -6.615962E-04   2.711275E-02   1.874646E-02   1.496206E-03  -1.880104E-03  -3.694979E-04
   7.400   3.234102E-02   2.249887E-02   2.148058E-03  -1.829372E-03  -7.440880E-04   2.500587E-02   1.861245E-02   2.053978E-03  -1.747216E-03  -4.258016E-04
   7.500   2.979903E-02   2.225773E-02   2.785725E-03  -1.727782E-03  -8.103550E-04   2.297454E-02   1.831130E-02   2.571061E-03  -1.580902E-03  -4.695566E-04
   7.600   2.735581E-02   2.182473E-02   3.368470E-03  -1.582397E-03  -8.580120E-04   2.102566E-02   1.785417E-02   3.033683E-03  -1.388264E-03  -4.994557E-04
