 Z= 107 A= 247  Bh beta2= 0.36 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   9.300   3.017797E-03   4.019034E-03   2.037872E-03   4.508525E-04  -5.338849E-05   2.081100E-03   2.930325E-03   1.559927E-03   4.225650E-04   3.907398E-05
   9.400   2.523990E-03   3.399879E-03   1.762950E-03   4.170729E-04  -3.161703E-05   1.724137E-03   2.456918E-03   1.341953E-03   3.870818E-04   4.682832E-05
   9.500   2.100364E-03   2.856633E-03   1.510610E-03   3.787469E-04  -1.498775E-05   1.420369E-03   2.045012E-03   1.143124E-03   3.486882E-04   5.124684E-05
   9.600   1.739418E-03   2.384622E-03   1.282535E-03   3.381922E-04  -2.814720E-06   1.163746E-03   1.690159E-03   9.644974E-04   3.092844E-04   5.288380E-05
   9.700   1.433940E-03   1.978348E-03   1.079325E-03   2.973221E-04   5.620515E-06   9.485150E-04   1.387393E-03   8.062944E-04   2.704109E-04   5.230350E-05
   9.800   1.177100E-03   1.631807E-03   9.006829E-04   2.576378E-04   1.102412E-05   7.692833E-04   1.131478E-03   6.680530E-04   2.332510E-04   5.004793E-05
   9.900   9.625282E-04   1.338769E-03   7.456107E-04   2.202457E-04   1.405612E-05   6.210700E-04   9.171188E-04   5.487858E-04   1.986523E-04   4.661264E-05
  10.000   7.843621E-04   1.093015E-03   6.125938E-04   1.858937E-04   1.530720E-05   4.993368E-04   7.391340E-04   4.471296E-04   1.671620E-04   4.243065E-05
  10.100   6.372824E-04   8.885257E-04   4.997731E-04   1.550195E-04   1.528546E-05   4.000039E-04   5.925907E-04   3.614794E-04   1.390708E-04   3.786380E-05
  10.200   5.165242E-04   7.196212E-04   4.050936E-04   1.278052E-04   1.441136E-05   3.194509E-04   4.729012E-04   2.901047E-04   1.144602E-04   3.320052E-05
  10.300   4.178720E-04   5.810620E-04   3.264293E-04   1.042328E-04   1.301951E-05   2.545057E-04   3.758858E-04   2.312455E-04   9.325040E-05   2.865856E-05
  10.400   3.376415E-04   4.681074E-04   2.616811E-04   8.413713E-05   1.136509E-05   2.024227E-04   2.978078E-04   1.831866E-04   7.524519E-05   2.439141E-05
  10.500   2.726498E-04   3.765441E-04   2.088503E-04   6.725338E-05   9.633442E-06   1.608534E-04   2.353826E-04   1.443120E-04   6.017164E-05   2.049700E-05
  10.600   2.201770E-04   3.026868E-04   1.660891E-04   5.325745E-05   7.951266E-06   1.278124E-04   1.857685E-04   1.131418E-04   4.771371E-05   1.702753E-05
  10.700   1.779236E-04   2.433597E-04   1.317314E-04   4.179848E-05   6.398106E-06   1.016390E-04   1.465427E-04   8.835221E-05   3.753922E-05   1.399951E-05
  10.800   1.439643E-04   1.958627E-04   1.043065E-04   3.252377E-05   5.017340E-06   8.095932E-05   1.156677E-04   6.878470E-05   2.932022E-05   1.140319E-05
  10.900   1.167027E-04   1.579292E-04   8.254117E-05   2.509645E-05   3.825992E-06   6.464795E-05   9.145201E-05   5.344387E-05   2.274736E-05   9.210890E-06
  11.000   9.482577E-05   1.276781E-04   6.535137E-05   1.920705E-05   2.823035E-06   5.179166E-05   7.250811E-05   4.148915E-05   1.753906E-05   7.384060E-06
  11.100   7.726262E-05   1.035646E-04   5.182832E-05   1.457992E-05   1.996091E-06   4.165597E-05   5.771044E-05   3.222162E-05   1.344635E-05   5.878870E-06
  11.200   6.314582E-05   8.433240E-05   4.122049E-05   1.097573E-05   1.326537E-06   3.365492E-05   4.615533E-05   2.506828E-05   1.025447E-05   4.650388E-06
  11.300   5.177723E-05   6.896862E-05   3.291409E-05   8.191133E-06   7.931996E-07   2.732446E-05   3.712410E-05   1.956539E-05   7.782039E-06   3.655503E-06
  11.400   4.259795E-05   5.666269E-05   2.641336E-05   6.056535E-06   3.748456E-07   2.229937E-05   3.005002E-05   1.534197E-05   5.878682E-06   2.854769E-06
  11.500   3.516258E-05   4.677041E-05   2.132188E-05   4.432691E-06   5.170918E-08   1.829383E-05   2.448960E-05   1.210431E-05   4.421674E-06   2.213384E-06
  11.600   2.911747E-05   3.878262E-05   1.732549E-05   3.206836E-06  -1.937037E-07   1.508510E-05   2.009805E-05   9.622063E-06   3.312237E-06   1.701531E-06
  11.700   2.418248E-05   3.229880E-05   1.417715E-05   2.288701E-06  -3.763215E-07   1.250017E-05   1.660884E-05   7.716044E-06   2.471777E-06   1.294257E-06
